observationDate,observationPeriod,measurementMethod,observationAbout,value,agg_by,variableMeasured
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Arsenic_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Fluorine_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1972-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1972-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1972-10,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-11,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_FuelOil_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-11,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1972-11,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1972-12,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-02,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-02,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-03,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1973-04,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_LegionellaPneumophilaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaUnknown_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,9.0,Etiology Status,dcs:Count_MedicalConditionIncident_LegionellaPneumophilaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaUnknown_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1973-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1973-10,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1973-11,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-12,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-12,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaUnknown_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1973-12,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1974-01,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-01,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1974-02,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_FuelOil_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-03,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1974-04,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Fluorine_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Phenol_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaUnknown_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaUnknown_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1974-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Chromium_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_LegionellaPneumophilaEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1974-10,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1974-11,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1974-12,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-01,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-02,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1975-03,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-04,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-05,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_FuelOil_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1975-05,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_EColiEnterotoxigenicEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1975-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-06,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Herbicide_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1975-07,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_LegionellaUnknown_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1975-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1975-08,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Copper_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1975-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientHospitalized_ConfirmedCase_WaterborneTransmission
1975-09,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1975-10,P1Y,dcAggregate/NORSNonInfectiousDisease,country/USA,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientHospitalized_SuspectedCase_WaterborneTransmission
1971-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/41,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1971-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/06,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1971-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/21,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1971-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/28,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientDeceased_ConfirmedCase_WaterborneTransmission
1971-07,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientDeceased_ConfirmedCase_WaterborneTransmission
1971-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/34,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientDeceased_ConfirmedCase_WaterborneTransmission
1971-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/35,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1971-08,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/40,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientDeceased_ConfirmedCase_WaterborneTransmission
1971-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/37,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientDeceased_ConfirmedCase_WaterborneTransmission
1971-09,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/37,1.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1971-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/02,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientDeceased_ConfirmedCase_WaterborneTransmission
1971-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/36,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1971-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/40,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientDeceased_ConfirmedCase_WaterborneTransmission
1971-11,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/48,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientDeceased_ConfirmedCase_WaterborneTransmission
1971-12,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/06,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-03,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/02,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-03,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/36,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-04,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/08,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-04,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/18,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_ShigellaSonneiEtiology_PatientDeceased_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/06,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/08,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_GiardiaDuodenalisEtiology_PatientDeceased_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/12,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/17,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/27,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Arsenic_PatientDeceased_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/39,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_HepatitisA_PatientDeceased_ConfirmedCase_WaterborneTransmission
1972-05,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/41,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/24,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/25,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_NORSUnknown_PatientDeceased_SuspectedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/42,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_Fluorine_PatientDeceased_ConfirmedCase_WaterborneTransmission
1972-06,P1Y,dcAggregate/NORSNonInfectiousDisease,geoId/53,0.0,Etiology Status,dcs:Count_MedicalConditionIncident_SalmonellaEntericaEtiology_PatientDeceased_ConfirmedCase_WaterborneTransmission
