Detail Data For Electricity Capacity by Energy Source Having Year : ALL Region : ALL State : A & N ISLANDS | ANDHRA PRADESH | ARUNACHAL PRADESH | ASSAM | BIHAR | CENTRAL | CHANDIGARH | CHHATTISGARH | DADRA & NAGAR HAVELI | DELHI | DIU & DAMAN | DVC | EASTERN OFFSHORE | GOA | GUJARAT | GUJARAT OFFSHORE | HARYANA | HIMACHAL PRADESH | JAMMU & KASHMIR | JHARKHAND | KARNATAKA | KERALA | LADAKH | LAKSHADWEEP | MADHYA PRADESH | MAHARASHTRA | MANIPUR | MEGHALAYA | MIZORAM | MULTIPLE STATES | NAGALAND | ODISHA | OFFSHORE | OTHERS | PUDUCHERRY | PUNJAB | RAJASTHAN | SIKKIM | TAMILNADU | TELANGANA | TRIPURA | UNION TERRITORIES | UTTAR PRADESH | UTTARAKHAND | WEST BENGAL | WESTERN OFFSHORE
.
UtilityCaptive,Region,State,District,Sector,Owner,GroupCompany,ProjectName,UnitNo,CommissionDate,Remark,CommissionYear,DeCommissionYear,EnergySource,EnergySourceType,YearValue,Capacity_MW
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY,8,01/01/0001 00:00:00,-,1978,0,HYDRO,NON-RENEWABLE,2010,103.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY,9,01/01/0001 00:00:00,-,1965,0,HYDRO,NON-RENEWABLE,2010,103.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY,10,01/01/0001 00:00:00,-,1966,0,HYDRO,NON-RENEWABLE,2010,103.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KALINADI,1,01/01/0001 00:00:00,-,1980,0,HYDRO,NON-RENEWABLE,2010,135.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KALINADI,2,01/01/0001 00:00:00,-,1981,0,HYDRO,NON-RENEWABLE,2010,135.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KALINADI,3,01/01/0001 00:00:00,-,1982,0,HYDRO,NON-RENEWABLE,2010,135.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KALINADI,4,01/01/0001 00:00:00,-,1982,0,HYDRO,NON-RENEWABLE,2010,150.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KALINADI,5,01/01/0001 00:00:00,-,1983,0,HYDRO,NON-RENEWABLE,2010,150.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KALINADI,6,01/01/0001 00:00:00,-,1984,0,HYDRO,NON-RENEWABLE,2010,150.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KALINADI SUPA,1,01/01/0001 00:00:00,-,1986,0,HYDRO,NON-RENEWABLE,2010,50.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KALINADI SUPA,2,01/01/0001 00:00:00,-,1986,0,HYDRO,NON-RENEWABLE,2010,50.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,LIGANAMAKKI,1,01/01/0001 00:00:00,-,1980,0,HYDRO,NON-RENEWABLE,2010,27.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,LIGANAMAKKI,2,01/01/0001 00:00:00,-,1980,0,HYDRO,NON-RENEWABLE,2010,27.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,VARAHI,1,01/01/0001 00:00:00,-,1990,0,HYDRO,NON-RENEWABLE,2010,115.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,VARAHI,2,01/01/0001 00:00:00,-,1991,0,HYDRO,NON-RENEWABLE,2010,115.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,VARAHI,3,01/01/0001 00:00:00,-,1991,0,HYDRO,NON-RENEWABLE,2010,115.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,BHADRA (L),1,01/01/0001 00:00:00,-,1963,0,HYDRO,NON-RENEWABLE,2010,2.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,BHADRA (L),2,01/01/0001 00:00:00,-,1964,0,HYDRO,NON-RENEWABLE,2010,12.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,BHADRA (L),3,01/01/0001 00:00:00,-,1964,0,HYDRO,NON-RENEWABLE,2010,12.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,BHADRA  ( R),4,01/01/0001 00:00:00,-,1964,0,HYDRO,NON-RENEWABLE,2010,7.200
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,BHADRA  (RBC),5,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2010,6.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,GHAT PRABHA,1,01/01/0001 00:00:00,-,1993,0,HYDRO,NON-RENEWABLE,2010,16.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,GHAT PRABHA,2,01/01/0001 00:00:00,-,1993,0,HYDRO,NON-RENEWABLE,2010,16.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,MANI DPH,1,01/01/0001 00:00:00,-,1993,0,HYDRO,NON-RENEWABLE,2010,4.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,MANI DPH,2,01/01/0001 00:00:00,-,1994,0,HYDRO,NON-RENEWABLE,2010,4.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,MALLARPUR,1,01/01/0001 00:00:00,-,1994,0,HYDRO,NON-RENEWABLE,2010,4.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,MALLARPUR,2,01/01/0001 00:00:00,-,1994,0,HYDRO,NON-RENEWABLE,2010,4.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY TAIL RACE,1,01/01/0001 00:00:00,-,2001,0,HYDRO,NON-RENEWABLE,2010,60.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY TAIL RACE,2,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2010,60.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY TAIL RACE,3,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2010,60.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY TAIL RACE,4,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2010,60.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KADRA,1,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2010,50.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KADRA,2,01/01/0001 00:00:00,-,1999,0,HYDRO,NON-RENEWABLE,2010,50.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KADRA,3,01/01/0001 00:00:00,-,1999,0,HYDRO,NON-RENEWABLE,2010,50.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KODASALI,1,01/01/0001 00:00:00,-,1999,0,HYDRO,NON-RENEWABLE,2010,40.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KODASALI,2,01/01/0001 00:00:00,-,2000,0,HYDRO,NON-RENEWABLE,2010,40.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,KODASALI,3,01/01/0001 00:00:00,-,2000,0,HYDRO,NON-RENEWABLE,2010,40.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,ALMATTI DAM,1,01/01/0001 00:00:00,-,2004,0,HYDRO,NON-RENEWABLE,2010,15.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,ALMATTI DAM,2,01/01/0001 00:00:00,-,2005,0,HYDRO,NON-RENEWABLE,2010,55.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,ALMATTI DAM,3,01/01/0001 00:00:00,-,2005,0,HYDRO,NON-RENEWABLE,2010,55.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,ALMATTI DAM,4,01/01/0001 00:00:00,-,2005,0,HYDRO,NON-RENEWABLE,2010,55.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,ALMATTI DAM,5,01/01/0001 00:00:00,-,2006,0,HYDRO,NON-RENEWABLE,2010,55.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,ALMATTI DAM,6,01/01/0001 00:00:00,-,2006,0,HYDRO,NON-RENEWABLE,2010,55.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,JOG,1,01/01/0001 00:00:00,-,2002,0,HYDRO,NON-RENEWABLE,2010,13.200
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,JOG,2,01/01/0001 00:00:00,-,1950,0,HYDRO,NON-RENEWABLE,2010,13.200
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,JOG,3,01/01/0001 00:00:00,-,1950,0,HYDRO,NON-RENEWABLE,2010,13.200
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,JOG,4,01/01/0001 00:00:00,-,1951,0,HYDRO,NON-RENEWABLE,2010,13.200
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,JOG,5,01/01/0001 00:00:00,-,1953,0,HYDRO,NON-RENEWABLE,2010,21.600
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,JOG,6,01/01/0001 00:00:00,-,1953,0,HYDRO,NON-RENEWABLE,2010,21.600
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,JOG,7,01/01/0001 00:00:00,-,1953,0,HYDRO,NON-RENEWABLE,2010,21.600
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,JOG,8,01/01/0001 00:00:00,-,2003,0,HYDRO,NON-RENEWABLE,2010,21.600
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,1,01/01/0001 00:00:00,-,1923,0,HYDRO,NON-RENEWABLE,2010,3.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,2,01/01/0001 00:00:00,-,1925,0,HYDRO,NON-RENEWABLE,2010,3.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,3,01/01/0001 00:00:00,-,1924,0,HYDRO,NON-RENEWABLE,2010,3.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,4,01/01/0001 00:00:00,-,1925,0,HYDRO,NON-RENEWABLE,2010,3.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,5,01/01/0001 00:00:00,-,1924,0,HYDRO,NON-RENEWABLE,2010,3.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,6,01/01/0001 00:00:00,-,1925,0,HYDRO,NON-RENEWABLE,2010,3.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,7,01/01/0001 00:00:00,-,1929,0,HYDRO,NON-RENEWABLE,2010,6.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,8,01/01/0001 00:00:00,-,1935,0,HYDRO,NON-RENEWABLE,2010,6.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,9,01/01/0001 00:00:00,-,1929,0,HYDRO,NON-RENEWABLE,2010,6.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SIVASAMUNDRUM,10,01/01/0001 00:00:00,-,1928,0,HYDRO,NON-RENEWABLE,2010,6.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SHIMSAPURA,1,01/01/0001 00:00:00,-,1939,0,HYDRO,NON-RENEWABLE,2010,8.600
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,SHIMSAPURA,2,01/01/0001 00:00:00,-,1941,0,HYDRO,NON-RENEWABLE,2010,8.600
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,MUNIRABAD,1,01/01/0001 00:00:00,-,1962,0,HYDRO,NON-RENEWABLE,2010,9.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,MUNIRABAD,2,01/01/0001 00:00:00,-,1963,0,HYDRO,NON-RENEWABLE,2010,9.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KEB,KARNATAKA STATE,MUNIRABAD,3,01/01/0001 00:00:00,-,1966,0,HYDRO,NON-RENEWABLE,2010,10.300
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,SHIVAPURA,1,01/01/0001 00:00:00,-,1993,0,HYDRO,NON-RENEWABLE,2010,9.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,SHIVAPURA,2,01/01/0001 00:00:00,-,1993,0,HYDRO,NON-RENEWABLE,2010,9.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,SHAHPUR,1,01/01/0001 00:00:00,-,1997,0,HYDRO,NON-RENEWABLE,2010,1.300
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,SHAHPUR,2,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2010,1.300
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,SHAHPUR,3,01/01/0001 00:00:00,-,1997,0,HYDRO,NON-RENEWABLE,2010,1.300
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,SHAHPUR,4,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2010,1.300
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,SHAHPUR,5,01/01/0001 00:00:00,-,1998,0,HYDRO,NON-RENEWABLE,2010,1.400
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,MADHAVAMANTRI,1,01/01/0001 00:00:00,-,2003,0,HYDRO,NON-RENEWABLE,2010,1.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,MADHAVAMANTRI,2,01/01/0001 00:00:00,-,2003,0,HYDRO,NON-RENEWABLE,2010,1.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BHORUKA,BHORUKA POWER,MADHAVAMANTRI,3,01/01/0001 00:00:00,-,2003,0,HYDRO,NON-RENEWABLE,2010,1.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MYSORE PC,MYSORE PC,NARAYANPUR,1,01/01/0001 00:00:00,-,2000,0,HYDRO,NON-RENEWABLE,2010,5.800
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MYSORE PC,MYSORE PC,NARAYANPUR,2,01/01/0001 00:00:00,-,2000,0,HYDRO,NON-RENEWABLE,2010,5.800
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NPC,NUCLEAR POWER CORPORATION,KAIGA,1,01/01/0001 00:00:00,-,2001,0,NUCLEAR,NON-RENEWABLE,2010,220.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NPC,NUCLEAR POWER CORPORATION,KAIGA,2,01/01/0001 00:00:00,-,2000,0,NUCLEAR,NON-RENEWABLE,2010,220.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,RAICHUR,1,01/01/0001 00:00:00,-,1985,0,COAL,NON-RENEWABLE,2010,210.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,RAICHUR,2,01/01/0001 00:00:00,-,1986,0,COAL,NON-RENEWABLE,2010,210.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,RAICHUR,3,01/01/0001 00:00:00,-,1991,0,COAL,NON-RENEWABLE,2010,210.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,RAICHUR,4,01/01/0001 00:00:00,-,1995,0,COAL,NON-RENEWABLE,2010,210.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,RAICHUR,5,01/01/0001 00:00:00,-,1999,0,COAL,NON-RENEWABLE,2010,210.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,RAICHUR,6,01/01/0001 00:00:00,-,2000,0,COAL,NON-RENEWABLE,2010,210.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,RAICHUR,7,01/01/0001 00:00:00,-,2003,0,COAL,NON-RENEWABLE,2010,210.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,YELHANKA (DG),1,01/01/0001 00:00:00,-,1993,0,DIESEL,NON-RENEWABLE,2010,21.320
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,YELHANKA (DG),2,01/01/0001 00:00:00,-,1994,0,DIESEL,NON-RENEWABLE,2010,21.320
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,YELHANKA (DG),3,01/01/0001 00:00:00,-,1994,0,DIESEL,NON-RENEWABLE,2010,21.320
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,YELHANKA (DG),4,01/01/0001 00:00:00,-,1994,0,DIESEL,NON-RENEWABLE,2010,21.320
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,YELHANKA (DG),5,01/01/0001 00:00:00,-,1994,0,DIESEL,NON-RENEWABLE,2010,21.320
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,YELHANKA (DG),6,01/01/0001 00:00:00,-,1994,0,DIESEL,NON-RENEWABLE,2010,21.320
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,JSW ENERGY,JSW ENERGY,TORANGALLU IMP,1,01/01/0001 00:00:00,-,2000,0,COAL,NON-RENEWABLE,2010,130.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,JSW ENERGY,JSW ENERGY,TORANGALLU IMP,2,01/01/0001 00:00:00,-,2000,0,COAL,NON-RENEWABLE,2010,130.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,BELLARY,BELLARY,BELLARY DG,1,01/01/0001 00:00:00,-,2001,0,DIESEL,NON-RENEWABLE,2010,25.200
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,GMR ENERG,GMR,TANIR BAVI,1,01/01/0001 00:00:00,-,2002,0,NATURAL GAS,NON-RENEWABLE,2010,42.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,GMR ENERG,GMR,TANIR BAVI,2,01/01/0001 00:00:00,-,2002,0,NATURAL GAS,NON-RENEWABLE,2010,42.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,GMR ENERG,GMR,TANIR BAVI,3,01/01/0001 00:00:00,-,2002,0,NATURAL GAS,NON-RENEWABLE,2010,42.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,GMR ENERG,GMR,TANIR BAVI,4,01/01/0001 00:00:00,-,2002,0,NATURAL GAS,NON-RENEWABLE,2010,42.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,GMR ENERG,GMR,TANIR BAVI,5,01/01/0001 00:00:00,-,2002,0,NATURAL GAS,NON-RENEWABLE,2010,50.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,TATA PCL,TATA POWER,BELGAUM DG,1,01/01/0001 00:00:00,-,2001,0,DIESEL,NON-RENEWABLE,2010,27.100
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,TATA PCL,TATA POWER,BELGAUM DG,2,01/01/0001 00:00:00,-,2001,0,DIESEL,NON-RENEWABLE,2010,27.100
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,TATA PCL,TATA POWER,BELGAUM DG,3,01/01/0001 00:00:00,-,2001,0,DIESEL,NON-RENEWABLE,2010,27.100
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2010,527.150
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,RENEWABLES,RENEWABLE,2010,1706.940
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,CENTRAL,NPC,NUCLEAR POWER CORPORATION,KAIGA,3,01/01/0001 00:00:00,-,2008,0,NUCLEAR,NON-RENEWABLE,2010,220.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,BELLARY TPS,1,01/01/0001 00:00:00,-,2008,0,COAL,NON-RENEWABLE,2010,500.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,JSW ENERGY LTD,JSW ENERGY,TORANGALLU EXT,1,01/01/0001 00:00:00,-,2010,0,COAL,NON-RENEWABLE,2010,300.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,PRIVATE,JSW ENERGY LTD,JSW ENERGY,TORANGALLU EXT,2,01/01/0001 00:00:00,-,2010,0,COAL,NON-RENEWABLE,2010,300.000
CAPTIVE,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,HYDRO,NON-RENEWABLE,2011,30.300
CAPTIVE,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,COAL,NON-RENEWABLE,2011,954.371
CAPTIVE,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,DIESEL,NON-RENEWABLE,2011,884.038
CAPTIVE,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,NATURAL GAS,NON-RENEWABLE,2011,338.000
CAPTIVE,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,CAPTIVE,MULTIPLE OWNERS,VARIOUS SOURCES,NOT KNOWN,NOT KNOWN,01/01/0001 00:00:00,-,0,0,WIND,RENEWABLE,2011,23.000
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY,1,01/01/0001 00:00:00,-,1968,0,HYDRO,NON-RENEWABLE,2011,103.500
UTILITY,SR,KARNATAKA,VARIOUS DISTRICTS IN THE STATE,STATE,KPCL,KARNATAKA STATE,SHARAVATHY,2,01/01/0001 00:00:00,-,1968,0,HYDRO,NON-RENEWABLE,2011,103.500
