year,table,Disease,Replacement,name,dcid,sameAs
2020,7,Non-neuroinvasive,St. Louis encephalitis virus disease;Non-neuroinvasive,St. Louis encephalitis virus disease,StLouisEncephalitis,bio/DOID_10845
2020,7,West Nile virus disease,NAN,NAN,NAN,NAN
2020,7,Neuroinvasive,West Nile virus disease;Neuroinvasive,West Nile virus disease,WestNileVirusDisease,bio/DOID_2366
2020,7,Non-neuroinvasive,West Nile virus disease;Non-neuroinvasive,West Nile virus disease,WestNileVirusDisease,bio/DOID_2366
2020,7,Western equine encephalitis virus disease,NAN,NAN,NAN,NAN
2020,7,Neuroinvasive,Western equine encephalitis virus disease;Neuroinvasive,Western equine encephalitis virus disease,WesternEquineEncephalitis,bio/DOID_10843
2020,7,Non-neuroinvasive,Western equine encephalitis virus disease;Non-neuroinvasive,Western equine encephalitis virus disease,WesternEquineEncephalitis,bio/DOID_10843
2020,7,Babesiosis,NAN,NAN,NAN,NAN
2020,7,Total,Babesiosis,Babesiosis,Babesiosis,bio/DOID_9643
2020,7,Confirmed,Babesiosis;Confirmed,Babesiosis,Babesiosis,bio/DOID_9643
2020,7,Probable,Babesiosis;Probable,Babesiosis,Babesiosis,bio/DOID_9643
2020,7,Botulism,NAN,NAN,NAN,NAN
2020,7,Total,Botulism,Botulism,Botulism,
2020,7,Foodborne,Foodborne Botulism,Foodborne Botulism,FoodborneBotulism,bio/DOID_0050352
2020,7,Infant,Infant Botulism,Infant Botulism,InfantBotulism,bio/DOID_0050354
2020,7,Other (wound & unspecified),Other wound & unspecified Botulism,Other wound & unspecified Botulism,WoundBotulism,bio/DOID_0050353
2020,7,Brucellosis,Brucellosis,Brucellosis,Brucellosis,bio/DOID_11077
2020,7,Campylobacteriosis,Campylobacteriosis,Campylobacteriosis,Campylobacteriosis,bio/DOID_13622
2020,7,"Candida auris  , clinical  *",Candida auris;clinical,Candida auris,CandidaAuris,
2020,7,Carbapenemase-producing carbapenem-resistant Enterobacteriaceae,Carbapenemase-producing carbapenem-resistant Enterobacteriaceae,Carbapenem Resistant Enterobacteriaceae,CarbapenemResistantEnterobacteriaceae,
2020,7,Chancroid,Chancroid,Chancroid,Chancroid,bio/DOID_13778
2020,7,Chlamydia trachomatis  infection,Chlamydia trachomatis  infection,Chlamydia trachomatis infection,Chlamydia,bio/DOID_11263
2020,7,Cholera,Cholera,cholera,Cholera,bio/DOID_1498
2020,7,Coccidioidomycosis  †,Coccidioidomycosis,Coccidioidomycosis,Coccidioidomycosis,bio/DOID_13450
2020,7,Cryptosporidiosis,NAN,NAN,NAN,NAN
2020,7,Total,Cryptosporidiosis,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2020,7,Confirmed,Cryptosporidiosis;Confirmed,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2020,7,Probable,Cryptosporidiosis;Probable,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2020,7,Cyclosporiasis,Cyclosporiasis,Cyclosporiasis,Cyclosporiasis,bio/DOID_12750
2020,7,Dengue virus infections  §,NAN,NAN,NAN,NAN
2020,7,Dengue,Dengue,dengue fever,DengueDisease,bio/DOID_12205
2020,7,Dengue-like illness,Dengue-like illness,Dengue-like illness,DengueLikeIllness,
2020,7,Severe dengue,Severe dengue,Severe dengue,SevereDengue,bio/DOID_12206;bio/DOID_0050125
2020,7,Diphtheria,Diphtheria,Diphtheria,Diphtheria,
2020,7,Ehrlichiosis and Anaplasmosis,NAN,NAN,NAN,NAN
2020,7,Anaplasma phagocytophilum  infection,Anaplasma phagocytophilum  infection,Anaplasma phagocytophilum infection,HumanGranulocyticAnaplasmosis,bio/DOID_0050025
2020,7,Ehrlichia chaffeensis  infection,Ehrlichia chaffeensis  infection,Ehrlichia chaffeensis,HumanMonocyticEhrlichiosis,bio/DOID_0050026
2020,7,Ehrlichia ewingii  infection,Ehrlichia ewingii  infection,Ehrlichia ewingii infection,EhrlichiaEwingiiInfection,
2020,7,Undetermined ehrlichiosis/anaplasmosis,Undetermined ehrlichiosis/anaplasmosis,UndeterminedEhrlichiosis/Anaplasmosis,Ehrlichiosis,bio/DOID_10242
2020,7,Giardiasis,Giardiasis,Giardiasis,Giardiasis,bio/DOID_10718
2020,7,Gonorrhea,Gonorrhea,Gonorrhea,Gonorrhea,bio/DOID_7551
2020,7,"Haemophilus influenzae,  invasive disease",NAN,NAN,NAN,NAN
2020,7,"All ages, all serotypes",Haemophilus influenzae;invasive disease;All ages;all serotypes,Haemophilus influenzae,HaemophilusInfluenzae,
2020,7,Age <5 years,Haemophilus influenzae;invasive disease;Age <5 years,Haemophilus influenzae,HaemophilusInfluenzae,
2020,7,Serotype b,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b,Haemophilus influenzae,HaemophilusInfluenzae,
2020,7,Non-b serotype,Haemophilus influenzae;invasive disease;Age <5 years;Non-b serotype,Haemophilus influenzae,HaemophilusInfluenzae,
2020,7,Nontypeable,Haemophilus influenzae;invasive disease;Age <5 years;Nontypeable,Haemophilus influenzae,HaemophilusInfluenzae,
2020,7,Unknown serotype,Haemophilus influenzae;invasive disease;Age <5 years;Unknown serotype,Haemophilus influenzae,HaemophilusInfluenzae,
2020,7,Hansen's disease,Leprosy,Leprosy,Leprosy,bio/DOID_1024
2020,7,"Hantavirus infection, non-hantavirus pulmonary syndrome  ¶",Non-hantavirus pulmonary syndrome,Non-hantavirus pulmonary syndrome,HaemophilusMeningitis,bio/DOID_0080179
2020,7,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,Hantavirus pulmonary syndrome,HantavirusPulmonarySyndrome,bio/DOID_14472
2020,7,Hemolytic uremic syndrome post-diarrheal,Hemolytic uremic syndrome;post-diarrheal,Hemolytic uremic syndrome,HemolyticUremicSyndrome,bio/DOID_12554
2020,7,Hepatitis  **,NAN,NAN,NAN,NAN
2020,7,"A, acute",Hepatitis A;Acute,Hepatitis A,HepatitisA,bio/DOID_12547
2020,7,"B, acute",Hepatitis B;Acute,Hepatitis B,HepatitisB,bio/DOID_2043
2020,7,"B, perinatal infection",Hepatitis B;Perinatal infection,Hepatitis B,HepatitisB,bio/DOID_2043
2020,7,"C, acute",Hepatitis C;Acute,Hepatitis C,HepatitisC,bio/DOID_1883
2020,7,Confirmed,Hepatitis C;Acute;Confirmed,Hepatitis C,HepatitisC,bio/DOID_1883
2020,7,Probable,Hepatitis C;Acute;Probable,Hepatitis C,HepatitisC,bio/DOID_1883
2020,7,"C, perinatal infection",Hepatitis C;Perinatal infection,Hepatitis C,HepatitisC,bio/DOID_1883
2020,7,Human immunodeficiency virus diagnoses,HIV/Acquired Immune Deficiency Syndrome,HIV/Acquired Immune Deficiency Syndrome,HIV_AIDS,
2020,7,Influenza-associated pediatric mortality,Influenza;pediatric mortality,Influenza,Influenza,bio/DOID_8469
2020,7,Invasive pneumococcal disease  ††,NAN,NAN,NAN,NAN
2020,7,All ages,Invasive pneumococcal disease;All ages,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2020,7,Confirmed,Invasive pneumococcal disease;All ages;Confirmed,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2020,7,Probable,Invasive pneumococcal disease;All ages;Probable,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2020,7,Age <5 years,Invasive pneumococcal disease;Age <5 years,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2020,7,Confirmed,Invasive pneumococcal disease;Age <5 years;Confirmed,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2020,7,Probable,Invasive pneumococcal disease;Age <5 years;Probable,pneumococcal disease,StreptococcusPneumonia,bio/DOID_0040084
2020,7,Legionellosis  §§,LegionnairesDisease,Legionellosis,LegionnairesDisease,bio/DOID_10457
2020,7,Leptospirosis,Leptospirosis,Leptospirosis,Leptospirosis,bio/DOID_2297
2020,7,Listeriosis  ¶¶,NAN,NAN,NAN,NAN
2020,7,Total,Listeriosis,Listeriosis,Listeriosis,bio/DOID_11573
2020,7,Confirmed,Listeriosis;Confirmed,Listeriosis,Listeriosis,bio/DOID_11573
2020,7,Probable,Listeriosis;Probable,Listeriosis,Listeriosis,bio/DOID_11573
2020,7,Lyme disease,NAN,NAN,NAN,NAN
2020,7,Total,Lyme disease,Lyme disease,LymeDisease,
2020,7,Confirmed,Lyme disease;Confirmed,Lyme disease,LymeDisease,
2020,7,Probable,Lyme disease;Probable,Lyme disease,LymeDisease,
2020,7,Malaria,Malaria,Malaria,Malaria,bio/DOID_12365
2020,7,Measles  ¶¶,NAN,NAN,NAN,NAN
2020,7,Total,Measles,Measles,Measles,bio/DOID_8622
2020,7,Indigenous,Measles;Indigenous,Measles,Measles,bio/DOID_8622
2020,7,Imported,Measles;Imported,Measles,Measles,bio/DOID_8622
2020,7,Meningococcal disease,NAN,NAN,NAN,NAN
2020,7,All serogroups,Meningococcal disease;All serogroups,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2020,7,Serogroups ACWY,Meningococcal disease;Serogroups ACWY,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2020,7,Serogroup B,Meningococcal disease;Serogroup B,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2020,7,Other serogroups,Meningococcal disease;Other serogroups,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2020,7,Unknown serogroup,Meningococcal disease;Unknown serogroup,Meningococcal disease,MeningococcalMeningitis,bio/DOID_0080176
2020,7,Mumps,Mumps,Mumps,Mumps,bio/DOID_10264
2020,7,Novel Influenza A virus infections,Novel Influenza A virus infections,Novel Influenza A virus infections,NovelInfluenzaAViralInfection,
2020,7,Pertussis,Pertussis,Pertussis,Pertussis,bio/DOID_1116
2020,7,Plague,Plague,Plague,Plague,bio/DOID_3482
2020,7,"Poliomyelitis, paralytic",Paralytic poliomyelitis,Paralytic poliomyelitis,ParalyticPoliomyelitis,bio/DOID_0050515
2020,7,"Poliovirus infection, nonparalytic",Nonparalytic poliomyelitis,Nonparalytic poliomyelitis,NonparalyticPoliomyelitis,bio/DOID_4986
2020,7,Psittacosis,Psittacosis,Psittacosis,Psittacosis,bio/DOID_11262
2020,7,Q fever,NAN,NAN,NAN,NAN
2020,7,Total,Q fever,Q fever,QFever,bio/DOID_11100
2020,7,Acute,Q fever;Acute,Q fever,QFever,bio/DOID_11100
2020,7,Chronic,Q fever;Chronic,Q fever,QFever,bio/DOID_11100
2020,7,Rabies,NAN,NAN,NAN,NAN
2020,7,Human,Rabies,Rabies,Rabiesinhuman,bio/DOID_11260
2020,7,Rubella,Rubella,Rubella,Rubella,bio/DOID_8781
2020,7,"Rubella, congenital syndrome",Rubella;congenital,Rubella,Rubella,bio/DOID_8781
2020,7,Salmonella  Paratyphi infection  ***,Paratyphoid,Paratyphoid,Paratyphoid,
2020,7,Salmonella  Typhi infection  †††,Typhoid fever,Typhoid,TyphoidFever,
2020,7,Salmonellosis (excluding  S.  Typhi infection and  S.  Paratyphi infection)  §§§,Salmonellosis,Salmonellosis,SalmonellosisExceptTyphiAndParatyphi,
2020,7,Severe acute respiratory syndrome-associated coronavirus disease,COVID19,COVID19,COVID19,bio/DOID_0080600;COVID_19
2020,7,Shiga toxin-producing  Escherichia coli  (STEC),Shiga toxin-producing  Escherichia coli,Shiga toxin-producing Escherichia Coli,ShigaToxinEColi,
2020,7,Shigellosis,Shigellosis,Shigellosis,Shigellosis,bio/DOID_12385
2020,7,Smallpox,Smallpox,Smallpox,Smallpox,bio/DOID_8736
2020,7,Spotted fever rickettsiosis,NAN,NAN,NAN,NAN
2020,7,Total,Spotted fever rickettsiosis,Spotted fever rickettsiosis,SpottedFeverRickettsiosis,
2020,7,Confirmed,Spotted fever rickettsiosis;Confirmed,Spotted fever rickettsiosis,SpottedFeverRickettsiosis,
2020,7,Probable,Spotted fever rickettsiosis;Probable,Spotted fever rickettsiosis,SpottedFeverRickettsiosis,
2020,7,Streptococcal toxic shock syndrome,Streptococcal toxic shock syndrome,Streptococcal toxic shock syndrome,StreptococcalToxicShockSyndrome,
2020,7,Syphilis,NAN,NAN,NAN,NAN
2020,7,"Total, all stages  ¶¶¶",Syphilis,Syphilis,Syphilis,
2020,7,Congenital  §§§§,Congenital Syphilis,congenital syphilis,CongenitalSyphilis,bio/DOID_9856
2020,7,Primary and secondary,Syphilis primary and secondary,Syphilis primary and secondary,SyphilisPrimaryAndSecondary,
2020,7,Tetanus,Tetanus,Tetanus,Tetanus,bio/DOID_11338
2020,7,Toxic shock syndrome (other than Streptococcal),Other toxic shock syndrome,ToxicShockSyndromExceptStreptococcal,ToxicShockSyndromExceptStreptococcal,
2020,7,Trichinellosis,Trichinellosis,Trichinellosis,Trichinellosis,bio/DOID_9784
2020,7,Tuberculosis,Tuberculosis,Tuberculosis,Tuberculosis,bio/DOID_399
2020,7,Tularemia,Tularemia,Tularemia,Tularemia,bio/DOID_2123
2020,7,Vancomycin-intermediate  Staphylococcus aureus,Vancomycin-intermediate  Staphylococcus aureus,Vancomycin-intermediate  Staphylococcus aureus,VancomycinIntermediateStaphylococcusAureus,
2020,7,Vancomycin-resistant  Staphylococcus aureus,Vancomycin-resistant  Staphylococcus aureus,Vancomycin-resistant  Staphylococcus aureus,VancomycinResistantStaphylococcusAureus,
2020,7,Varicella morbidity,Chickenpox,Chickenpox,Chickenpox,bio/DOID_8659
2020,7,Varicella mortality,Chickenpox;Deaths,Chickenpox,Chickenpox,bio/DOID_8659
2020,7,Vibriosis,NAN,NAN,NAN,NAN
2020,7,Total,Vibriosis,Vibriosis except cholera,VibriosisExcludingCholera,
2020,7,Confirmed,Vibriosis except cholera;Confirmed,Vibriosis except cholera,VibriosisExcludingCholera,
2020,7,Probable,Vibriosis except cholera;Probable,Vibriosis except cholera,VibriosisExcludingCholera,
2020,7,Viral hemorrhagic fevers,NAN,NAN,NAN,NAN
2020,7,Crimean-Congo hemorrhagic fever virus,Crimean-Congo hemorrhagic fever virus,Crimean-Congo hemorrhagic fever virus,CrimeanCongoHemorrhagicFever,bio/DOID_12287
2020,7,Ebola virus,Ebola virus,Ebola virus,EbolaHemorrhagicFever,bio/DOID_4325
2020,7,Guanarito virus,Guanarito virus,Guanarito virus,GuanaritoHemorrhagicFever,
2020,7,Junin virus,Junin virus,Junin virus,JuninHemorrhagicFever,
2020,7,Lassa virus,Lassa virus,Lassa virus,LassaHemorrhagicFever,
2020,7,Lujo virus,Lujo virus,Lujo virus,LujoHemorrhagicFever,bio/DOID_0050202
2020,7,Machupo virus,Machupo virus,Machupo virus,MachupoHemorrhagicFever,
2020,7,Marburg virus,Marburg virus,Marburg virus,MarburgHemorrhagicFever,bio/DOID_4327
2020,7,Sabia virus,Sabia virus,Sabia virus,SabiaHemorrhagicFever,
2020,7,Yellow fever,Yellow fever,Yellow fever,YellowFever,bio/DOID_9682
2020,7,Zika virus,NAN,NAN,NAN,NAN
2020,7,"Zika virus disease, congenital  ****",NAN,NAN,NAN,NAN
2020,7,"Zika virus disease, non-congenital",Zika fever;non-congenital,Zika fever,ZikaVirusDisease,bio/DOID_0060478
2020,7,"Zika virus infection, congenital  ****",NAN,NAN,NAN,NAN
2020,7,"Zika virus infection, non-congenital",Zika virus infection;non-congenital,Zika virus infection,ZikaVirusInfection,
2020,7,Hepatitis A,Hepatitis A,Hepatitis A,HepatitisA,bio/DOID_12547
2020,7,Hepatitis B,Hepatitis B,Hepatitis B,HepatitisB,bio/DOID_2043
2020,7,Hepatitis C,Hepatitis C,Hepatitis C,Hepatitis C,
2020,7,Coronavirus Disease 2019 (COVID-19),COVID19,COVID19,COVID19,bio/DOID_0080600;COVID_19
2020,7,"B, perinatal infection  ††",Hepatitis B;Perinatal infection,Hepatitis B,HepatitisB,bio/DOID_2043
2020,7,Probable  †,NAN,NAN,NAN,
2021,5,Anthrax,Anthrax,Anthrax,AnthraxDisease,bio/DOID_7427
2021,5,Arboviral diseases,NAN,NAN,NAN,NAN
2021,5,Chikungunya virus disease,Chikungunya virus disease,Chikungunya virus disease,Chikungunya,bio/DOID_0050012
2021,5,Eastern equine encephalitis virus disease,NAN,NAN,NAN,NAN
2021,5,Neuroinvasive,Eastern equine encephalitis;Neuroinvasive,Eastern equine encephalitis virus disease,EasternEquineEncephalitis,bio/DOID_10841
2021,5,Non-neuroinvasive,Eastern equine encephalitis;Non-neuroinvasive,Eastern equine encephalitis virus disease,EasternEquineEncephalitis,bio/DOID_10841
2021,5,Jamestown Canyon virus disease,NAN,NAN,NAN,NAN
2021,5,Neuroinvasive,Jamestown Canyon virus diseases;Neuroinvasive,Jamestown Canyon virus disease,JamestownCanyonVirusDisease,
2021,5,Non-neuroinvasive,Jamestown Canyon virus diseases;Non-neuroinvasive,Jamestown Canyon virus disease,JamestownCanyonVirusDisease,
2021,5,La Crosse virus disease,NAN,NAN,NAN,NAN
2021,5,Neuroinvasive,La Crosse virus disease;Neuroinvasive,La Crosse virus disease,LaCrosseVirusDisease,bio/DOID_0050118
2021,5,Non-neuroinvasive,La Crosse virus disease;Non-neurovasive,La Crosse virus disease,LaCrosseVirusDisease,bio/DOID_0050118
2021,5,Powassan virus disease,NAN,NAN,NAN,NAN
2021,5,Neuroinvasive,Powassan virus disease;Neuroinvasive,Powassan virus disease,PowassanVirusDisease,bio/DOID_0050179
2021,5,Non-neuroinvasive,Powassan virus disease;Non-neuroinvasive,Powassan virus disease,PowassanVirusDisease,bio/DOID_0050179
2021,5,St. Louis encephalitis virus disease,NAN,NAN,NAN,NAN
2021,5,Neuroinvasive,St. Louis encephalitis virus disease;Neuroinvasive,St. Louis encephalitis virus disease,StLouisEncephalitis,bio/DOID_10845
2021,5,Non-neuroinvasive,St. Louis encephalitis virus disease;Non-neuroinvasive,St. Louis encephalitis virus disease,StLouisEncephalitis,bio/DOID_10845
2021,5,West Nile virus disease,NAN,NAN,NAN,NAN
2021,5,Neuroinvasive,West Nile virus disease;Neuroinvasive,West Nile virus disease,WestNileVirusDisease,bio/DOID_2366
2021,5,Non-neuroinvasive,West Nile virus disease;Non-neuroinvasive,West Nile virus disease,WestNileVirusDisease,bio/DOID_2366
2021,5,Western equine encephalitis virus disease,NAN,NAN,NAN,NAN
2021,5,Neuroinvasive,Western equine encephalitis virus disease;Neuroinvasive,Western equine encephalitis virus disease,WesternEquineEncephalitis,bio/DOID_10843
2021,5,Non-neuroinvasive,Western equine encephalitis virus disease;Non-neuroinvasive,Western equine encephalitis virus disease,WesternEquineEncephalitis,bio/DOID_10843
2021,5,Babesiosis,NAN,NAN,NAN,NAN
2021,5,Total,Babesiosis,Babesiosis,Babesiosis,bio/DOID_9643
2021,5,Confirmed,Babesiosis;Confirmed,Babesiosis,Babesiosis,bio/DOID_9643
2021,5,Probable,Babesiosis;Probable,Babesiosis,Babesiosis,bio/DOID_9643
2021,5,Botulism,NAN,NAN,NAN,NAN
2021,5,Total,Botulism,Botulism,Botulism,
2021,5,Foodborne,Foodborne Botulism,Foodborne Botulism,FoodborneBotulism,bio/DOID_0050352
2021,5,Infant,Infant Botulism,Infant Botulism,InfantBotulism,bio/DOID_0050354
2021,5,Other (wound & unspecified),Other wound & unspecified Botulism,Other wound & unspecified Botulism,WoundBotulism,bio/DOID_0050353
2021,5,Brucellosis,Brucellosis,Brucellosis,Brucellosis,bio/DOID_11077
2021,5,Campylobacteriosis,Campylobacteriosis,Campylobacteriosis,Campylobacteriosis,bio/DOID_13622
2021,5,"Candida auris  , clinical  *",Candida auris;clinical,Candida auris,CandidaAuris,
2021,5,Carbapenemase-producing carbapenem-resistant Enterobacteriaceae,Carbapenemase-producing carbapenem-resistant Enterobacteriaceae,Carbapenem Resistant Enterobacteriaceae,CarbapenemResistantEnterobacteriaceae,
2021,5,Chancroid,Chancroid,Chancroid,Chancroid,bio/DOID_13778
2021,5,Chlamydia trachomatis  infection,Chlamydia trachomatis  infection,Chlamydia trachomatis infection,Chlamydia,bio/DOID_11263
2021,5,Cholera,Cholera,cholera,Cholera,bio/DOID_1498
2021,5,Coccidioidomycosis  †,Coccidioidomycosis,Coccidioidomycosis,Coccidioidomycosis,bio/DOID_13450
2021,5,Cryptosporidiosis,NAN,NAN,NAN,NAN
2021,5,Total,Cryptosporidiosis,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2021,5,Confirmed,Cryptosporidiosis;Confirmed,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2021,5,Probable,Cryptosporidiosis;Probable,Cryptosporidiosis,Cryptosporidiosis,bio/DOID_1733
2021,5,Cyclosporiasis,Cyclosporiasis,Cyclosporiasis,Cyclosporiasis,bio/DOID_12750
2021,5,Dengue virus infections  §,NAN,NAN,NAN,NAN
2021,5,Dengue,Dengue,dengue fever,DengueDisease,bio/DOID_12205
2021,5,Dengue-like illness,Dengue-like illness,Dengue-like illness,DengueLikeIllness,
2021,5,Severe dengue,Severe dengue,Severe dengue,SevereDengue,bio/DOID_12206;bio/DOID_0050125
2021,5,Diphtheria,Diphtheria,Diphtheria,Diphtheria,
2021,5,Ehrlichiosis and Anaplasmosis,NAN,NAN,NAN,NAN
2021,5,Anaplasma phagocytophilum  infection,Anaplasma phagocytophilum  infection,Anaplasma phagocytophilum infection,HumanGranulocyticAnaplasmosis,bio/DOID_0050025
2021,5,Ehrlichia chaffeensis  infection,Ehrlichia chaffeensis  infection,Ehrlichia chaffeensis,HumanMonocyticEhrlichiosis,bio/DOID_0050026
2021,5,Ehrlichia ewingii  infection,Ehrlichia ewingii  infection,Ehrlichia ewingii infection,EhrlichiaEwingiiInfection,
2021,5,Undetermined ehrlichiosis/anaplasmosis,Undetermined ehrlichiosis/anaplasmosis,UndeterminedEhrlichiosis/Anaplasmosis,Ehrlichiosis,bio/DOID_10242
2021,5,Giardiasis,Giardiasis,Giardiasis,Giardiasis,bio/DOID_10718
2021,5,Gonorrhea,Gonorrhea,Gonorrhea,Gonorrhea,bio/DOID_7551
2021,5,"Haemophilus influenzae,  invasive disease",NAN,NAN,NAN,NAN
2021,5,"All ages, all serotypes",Haemophilus influenzae;invasive disease;All ages;all serotypes,Haemophilus influenzae,HaemophilusInfluenzae,
2021,5,Age <5 years,Haemophilus influenzae;invasive disease;Age <5 years,Haemophilus influenzae,HaemophilusInfluenzae,
2021,5,Serotype b,Haemophilus influenzae;invasive disease;Age <5 years;Serotype b,Haemophilus influenzae,HaemophilusInfluenzae,
