SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
050,2,4,46,097,South Dakota,Miner County,2300,2304,2311,2285,2280,4,7,-26,-5,10,26,26,27,2,45,37,38,8,-19,-11,-11,0,0,0,0,-3,26,-13,6,-3,26,-13,6,-1,0,-2,0,65,65,65,65,65,11.267605634,11.314186249,11.829134721,19.501625135,16.100957354,16.648411829,-8.234019502,-4.786771105,-4.819277108,0,0,0,11.267605634,-5.657093124,2.6286966046,11.267605634,-5.657093124,2.6286966046
050,2,4,46,099,South Dakota,Minnehaha County,197207,197695,199904,203845,206930,488,2209,3941,3085,729,2706,2812,2804,448,1829,1730,1512,281,877,1082,1292,33,462,1128,649,116,793,1669,1123,149,1255,2797,1772,58,77,62,21,5207,5202,5195,5211,5211,13.611704255,13.929446265,13.652242712,9.2002243466,8.5696806679,7.3616943582,4.4114799081,5.3597655969,6.2905483537,2.3239495069,5.5876299384,3.1598807133,3.9889436342,8.2675127369,5.4677134684,6.3128931411,13.855142675,8.6275941817
050,2,4,46,101,South Dakota,Moody County,6332,6335,6305,6382,6450,3,-30,77,68,25,78,94,93,9,82,69,68,16,-4,25,25,0,1,34,20,-12,-30,21,23,-12,-29,55,43,-1,3,-3,0,79,79,79,79,79,12.341772152,14.818317963,14.495012469,12.974683544,10.877275952,10.598503741,-0.632911392,3.9410420115,3.8965087282,0.1582278481,5.3598171357,3.1172069825,-4.746835443,3.3104752897,3.5847880299,-4.588607595,8.6702924253,6.7019950125
050,2,4,46,102,South Dakota,Oglala Lakota County,13671,13648,13559,13508,13434,-23,-89,-51,-74,60,255,243,242,45,220,196,197,15,35,47,45,0,0,0,0,-37,-125,-94,-121,-37,-125,-94,-121,-1,1,-4,2,404,404,404,404,404,18.745175874,17.955443898,17.964516368,16.172308597,14.482580264,14.624007126,2.5728672768,3.4728636347,3.3405092421,0,0,0,-9.188811703,-6.945727269,-8.982258184,-9.188811703,-6.945727269,-8.982258184
050,2,4,46,103,South Dakota,Pennington County,109226,109566,111886,114306,115903,340,2320,2420,1597,354,1440,1455,1450,259,1261,1219,1108,95,179,236,342,7,82,74,35,244,2123,1996,1213,251,2205,2070,1248,-6,-64,114,7,3923,3910,3901,3923,3924,13.005075592,12.865176487,12.597248587,11.388472445,10.778453703,9.6260354721,1.6166031465,2.0867227842,2.971213115,0.7405668045,0.6543113815,0.3040715176,19.173455196,17.648723209,10.538250025,19.914022,18.30303459,10.842321543
050,2,4,46,105,South Dakota,Perkins County,2842,2842,2825,2809,2834,0,-17,-16,25,8,36,28,34,4,54,40,38,4,-18,-12,-4,0,0,0,0,-3,-1,-4,31,-3,-1,-4,31,-1,2,0,-2,61,61,61,61,61,12.705134992,9.9396521122,12.05032784,19.057702488,14.199503017,13.468013468,-6.352567496,-4.259850905,-1.417685628,0,0,0,-0.352920416,-1.419950302,10.987063619,-0.352920416,-1.419950302,10.987063619
050,2,4,46,107,South Dakota,Potter County,2473,2473,2471,2446,2413,0,-2,-25,-33,6,22,21,23,11,36,33,33,-5,-14,-12,-10,0,0,0,0,6,14,-11,-24,6,14,-11,-24,-1,-2,-2,1,38,38,38,38,38,8.8996763754,8.5417937767,9.466968512,14.563106796,13.422818792,13.583041778,-5.663430421,-4.881025015,-4.116073266,0,0,0,5.6634304207,-4.474272931,-9.878575839,5.6634304207,-4.474272931,-9.878575839
050,2,4,46,109,South Dakota,Roberts County,10271,10250,10172,10139,10206,-21,-78,-33,67,33,136,135,142,27,123,127,112,6,13,8,30,0,2,6,2,-25,-94,-48,35,-25,-92,-42,37,-2,1,1,0,246,246,246,246,246,13.318969739,13.293289351,13.959203736,12.045832925,12.505538871,11.010076186,1.2731368132,0.78775048,2.9491275498,0.195867202,0.59081286,0.1966085033,-9.205758496,-4.72650288,3.4406488081,-9.009891294,-4.13569002,3.6372573114
050,2,4,46,111,South Dakota,Sanborn County,2331,2326,2373,2403,2399,-5,47,30,-4,7,24,35,35,2,29,33,31,5,-5,2,4,0,2,7,4,-10,51,22,-13,-10,53,29,-9,0,-1,-1,1,40,40,40,40,40,10.214939349,14.656616415,14.577259475,12.343051713,13.819095477,12.911286964,-2.128112364,0.837520938,1.6659725115,0.8512449457,2.9313232831,1.6659725115,21.706746116,9.2127303183,-5.414410662,22.557991062,12.144053601,-3.748438151
050,2,4,46,115,South Dakota,Spink County,6355,6340,6261,6228,6166,-15,-79,-33,-62,21,69,78,75,14,94,79,83,7,-25,-1,-8,0,1,2,4,-20,-55,-34,-57,-20,-54,-32,-53,-2,0,0,-1,450,450,450,450,450,10.951511785,12.490992073,12.102630305,14.919450837,12.651132997,13.393577538,-3.967939052,-0.160140924,-1.290947233,0.1587175621,0.320281848,0.6454736163,-8.729465915,-5.444791416,-9.197999032,-8.570748353,-5.124509568,-8.552525416
050,2,4,46,117,South Dakota,Stanley County,2981,2971,3035,3017,3043,-10,64,-18,26,2,31,32,30,6,21,32,32,-4,10,0,-2,0,0,0,0,-5,54,-16,28,-5,54,-16,28,-1,0,-2,0,0,0,0,0,0,10.323010323,10.575016523,9.900990099,6.993006993,10.575016523,10.561056106,3.33000333,0,-0.660066007,0,0,0,17.982017982,-5.287508262,9.2409240924,17.982017982,-5.287508262,9.2409240924
050,2,4,46,119,South Dakota,Sully County,1446,1451,1471,1482,1494,5,20,11,12,4,19,12,12,3,17,15,14,1,2,-3,-2,0,1,15,9,3,18,-1,6,3,19,14,15,1,-1,0,-1,0,0,0,0,0,13.004791239,8.1273281409,8.064516129,11.635865845,10.159160176,9.4086021505,1.3689253936,-2.031832035,-1.344086022,0.6844626968,10.159160176,6.0483870968,12.320328542,-0.677277345,4.0322580645,13.004791239,9.481882831,10.080645161
050,2,4,46,121,South Dakota,Todd County,9324,9323,9301,9233,9199,-1,-22,-68,-34,48,206,198,195,23,141,129,119,25,65,69,76,0,16,51,29,-27,-103,-193,-140,-27,-87,-142,-111,1,0,5,1,92,92,92,92,92,22.121993127,21.366137909,21.158854167,15.141752577,13.920362577,12.912326389,6.9802405498,7.4457753318,8.2465277778,1.7182130584,5.5033991583,3.1467013889,-11.06099656,-20.82658897,-15.19097222,-9.342783505,-15.32318981,-12.04427083
050,2,4,46,123,South Dakota,Tripp County,5629,5611,5580,5579,5621,-18,-31,-1,42,14,69,66,66,18,73,62,60,-4,-4,4,6,0,3,5,1,-13,-31,-6,35,-13,-28,-1,36,-1,1,-4,0,245,245,245,245,245,12.331337682,11.829016937,11.785714286,13.046197838,11.11210682,10.714285714,-0.714860155,0.7169101174,1.0714285714,0.5361451166,0.8961376467,0.1785714286,-5.540166205,-1.075365176,6.25,-5.004021088,-0.179227529,6.4285714286
050,2,4,46,125,South Dakota,Turner County,8663,8675,8679,8888,9027,12,4,209,139,17,89,94,92,21,139,110,107,-4,-50,-16,-15,0,6,49,37,15,48,174,117,15,54,223,154,1,0,2,0,227,227,227,227,227,10.257001268,10.701884215,10.270722858,16.01936153,12.523481528,11.945297237,-5.762360263,-1.821597313,-1.674574379,0.6914832315,5.5786417715,4.1306168016,5.5318658523,19.80987078,13.061680156,6.2233490838,25.388512552,17.192296958
050,2,4,46,127,South Dakota,Union County,16818,16860,16876,17063,17183,42,16,187,120,46,170,158,192,33,169,141,129,13,1,17,63,0,14,23,36,27,-12,152,23,27,2,175,59,2,13,-5,-2,95,95,95,95,95,10.078254683,9.3108223578,11.212988378,10.018970832,8.3090250155,7.5337265666,0.0592838511,1.0017973423,3.6792618116,0.8299739151,1.3553728749,2.1024353209,-0.711406213,8.9572468252,1.3432225661,0.1185677022,10.3126197,3.4456578871
050,2,4,46,129,South Dakota,Walworth County,5318,5294,5260,5286,5269,-24,-34,26,-17,13,66,78,76,12,75,77,69,1,-9,1,7,0,2,-2,-2,-22,-30,31,-22,-22,-28,29,-24,-3,3,-4,0,66,66,66,66,66,12.50710631,14.792338327,14.400757935,14.212620807,14.602692964,13.074372335,-1.705514497,0.1896453632,1.3263855992,0.3790032215,-0.379290726,-0.378967314,-5.685048323,5.8790062583,-4.168640455,-5.306045101,5.499715532,-4.547607769
050,2,4,46,135,South Dakota,Yankton County,23313,23286,23353,23412,23517,-27,67,59,105,66,247,244,243,65,250,269,245,1,-3,-25,-2,0,0,51,25,-27,56,47,81,-27,56,98,106,-1,14,-14,1,1872,1872,1870,1872,1872,10.591993825,10.435154496,10.356069808,10.720641523,11.504330161,10.44130495,-0.128647698,-1.069175666,-0.085235142,0,2.1811183577,1.0654392806,2.4014237012,2.0100502513,3.4520232692,2.4014237012,4.191168609,4.5174625498
050,2,4,46,137,South Dakota,Ziebach County,2414,2395,2385,2394,2322,-19,-10,9,-72,12,28,42,41,1,42,32,35,11,-14,10,6,0,0,1,1,-27,2,1,-79,-27,2,2,-78,-3,2,-3,0,42,42,42,42,42,11.715481172,17.576898933,17.387616624,17.573221757,13.391922996,14.843087362,-5.857740586,4.1849759364,2.5445292621,0,0.4184975936,0.4240882103,0.8368200837,0.4184975936,-33.50296862,0.8368200837,0.8369951873,-33.07888041
040,3,6,47,000,Tennessee,Tennessee,6910786,6926091,6963709,7048976,7126489,15305,37618,85267,77513,19250,79463,82053,82244,18931,89405,91616,81216,319,-9942,-9563,1028,208,3114,7993,13054,14621,45241,83818,63417,14829,48355,91811,76471,157,-795,3019,14,156477,156412,135988,145366,148006,11.44192141,11.711245918,11.60371106,12.8734755,13.076152072,11.458671726,-1.43155409,-1.364906155,0.1450393338,0.4483865858,1.1408234753,1.8417737972,6.5142766635,11.963160522,8.9474313541,6.9626632493,13.103983997,10.789205151
050,3,6,47,001,Tennessee,Anderson County,77147,77320,77615,78929,80234,173,295,1314,1305,206,749,831,830,256,1192,1294,1154,-50,-443,-463,-324,0,25,33,64,224,701,1671,1561,224,726,1704,1625,-1,12,73,4,1117,1117,1117,1105,1102,9.6685706909,10.616823385,10.429559634,15.387097815,16.532093213,14.500857611,-5.718527124,-5.915269828,-4.071297978,0.3227159777,0.4216067048,0.8042070079,9.0489560138,21.348630417,19.615111552,9.3716719915,21.770237122,20.41931856
050,3,6,47,003,Tennessee,Bedford County,50237,50385,51184,51964,53055,148,799,780,1091,174,731,711,713,123,671,677,612,51,60,34,101,0,21,73,125,89,724,658,863,89,745,731,988,8,-6,15,2,1028,1028,1027,1024,1102,14.394155697,13.78601621,13.57849532,13.212692849,13.126769302,11.655033851,1.1814628479,0.6592469074,1.9234614689,0.4135119968,1.4154418893,2.3805216199,14.256318365,12.758366619,16.435121264,14.669830362,14.173808508,18.815642884
050,3,6,47,005,Tennessee,Benton County,15867,15855,15837,15994,16103,-12,-18,157,109,34,146,159,157,61,327,341,317,-27,-181,-182,-160,0,0,-1,-1,15,162,333,267,15,162,332,266,0,1,7,3,188,188,128,126,134,9.2136816862,9.9902610663,9.7828457488,20.636122681,21.425654236,19.752624856,-11.42244099,-11.43539317,-9.969779107,0,-0.062831831,-0.062311119,10.223400227,20.922999592,16.637068885,10.223400227,20.860167761,16.574757766
050,3,6,47,007,Tennessee,Bledsoe County,14917,14956,14837,14824,15060,39,-119,-13,236,35,121,133,132,37,177,187,179,-2,-56,-54,-47,0,11,20,5,40,-68,20,277,40,-57,40,282,1,-6,1,1,2623,2623,2184,1955,1939,8.1227133891,8.9680051246,8.8341587472,11.881985701,12.609150062,11.979654665,-3.759272312,-3.641144938,-3.145495918,0.7384284899,1.3485721992,0.3346272253,-4.564830665,1.3485721992,18.53834828,-3.826402175,2.6971443984,18.872975505
050,3,6,47,009,Tennessee,Blount County,135287,135657,137611,139810,141456,370,1954,2199,1646,318,1238,1304,1304,410,1831,1941,1708,-92,-593,-637,-404,0,35,33,47,474,2559,2729,2004,474,2594,2762,2051,-12,-47,74,-1,2160,2159,2052,2074,1929,9.0607023142,9.4008744832,9.2723613946,13.400764085,13.993172831,12.145086857,-4.340061771,-4.592298348,-2.872725463,0.2561587892,0.2379055659,0.3342032098,18.7288669,19.674069375,14.249856008,18.985025689,19.911974941,14.584059218
050,3,6,47,011,Tennessee,Bradley County,108620,108828,109755,110539,111579,208,927,784,1040,271,1131,1199,1183,312,1522,1617,1423,-41,-391,-418,-240,0,49,132,218,236,1245,1074,1062,236,1294,1206,1280,13,24,-4,0,2564,2565,2141,2235,2048,10.348471748,10.885453076,10.651995786,13.926060124,14.680381672,12.813009301,-3.577588376,-3.794928595,-2.161013515,0.4483422773,1.1983985038,1.9629206098,11.39155378,9.7506060083,9.5624848054,11.839896058,10.949004512,11.525405415
050,3,6,47,013,Tennessee,Campbell County,39275,39301,39455,39564,40223,26,154,109,659,108,459,426,430,145,731,791,711,-37,-272,-365,-281,0,5,4,10,59,415,452,928,59,420,456,938,4,6,18,2,477,477,346,423,461,11.656254762,10.782216935,10.778698284,18.563664991,20.020501398,17.822452279,-6.907410229,-9.238284463,-7.043753995,0.1269744527,0.1012414736,0.250667402,10.538879577,11.440286513,23.261934902,10.66585403,11.541527987,23.512602304
050,3,6,47,015,Tennessee,Cannon County,14507,14565,14537,14807,15063,58,-28,270,256,37,179,185,183,49,217,220,204,-12,-38,-35,-21,0,2,3,-1,75,-1,289,278,75,1,292,277,-5,9,13,0,107,107,64,94,108,12.30156003,12.609051254,12.253096753,14.913064394,14.994547437,13.659189823,-2.611504364,-2.385496183,-1.40609307,0.1374475981,0.2044711014,-0.066956813,-0.068723799,19.69738277,18.613993974,0.0687237991,19.901853871,18.547037161
050,3,6,47,017,Tennessee,Carroll County,28444,28434,28295,28418,28860,-10,-139,123,442,70,300,271,274,130,519,494,463,-60,-219,-223,-189,0,1,1,3,44,58,334,629,44,59,335,632,6,21,11,-1,1330,1328,1218,1261,1343,10.576601033,9.5568917179,9.5673731625,18.297519787,17.421049847,16.166765599,-7.720918754,-7.86415813,-6.599392437,0.0352553368,0.0352652831,0.1047522609,2.044809533,11.778604553,21.963057369,2.0800648698,11.813869836,22.06780963
050,3,6,47,019,Tennessee,Carter County,56348,56371,56080,56485,57022,23,-291,405,537,120,452,437,439,207,933,982,858,-87,-481,-545,-419,0,6,30,45,106,146,887,909,106,152,917,954,4,38,33,2,1458,1458,1292,1413,1367,8.0390570115,7.7644027895,7.7352057582,16.593894229,17.447696886,15.118010343,-8.554837218,-9.683294097,-7.382804585,0.1067131462,0.5330253631,0.7929026404,2.5966865568,15.759783236,16.016633335,2.703399703,16.292808599,16.809535976
050,3,6,47,021,Tennessee,Cheatham County,41064,41131,41498,41764,42254,67,367,266,490,105,442,490,494,121,551,578,535,-16,-109,-88,-41,0,13,30,15,77,460,330,514,77,473,360,529,6,3,-6,2,349,349,319,331,330,10.698423072,11.770075184,11.759384894,13.336721974,13.883884605,12.735366231,-2.638298902,-2.113809421,-0.975981337,0.3146595021,0.720616848,0.3570663429,11.134105459,7.9267853282,12.235473351,11.448764961,8.6474021763,12.592539694
050,3,6,47,023,Tennessee,Chester County,17344,17375,17465,17558,17606,31,90,93,48,34,174,178,180,42,254,267,251,-8,-80,-89,-71,0,5,7,15,35,161,178,103,35,166,185,118,4,4,-3,1,1191,1190,1161,1196,1158,9.9885189437,10.164748879,10.237743146,14.580941447,15.247123319,14.275964054,-4.592422503,-5.08237444,-4.038220908,0.2870264064,0.3997373155,0.8531452622,9.242250287,10.164748879,5.8582641338,9.5292766935,10.564486195,6.711409396
050,3,6,47,025,Tennessee,Claiborne County,32041,32072,32061,32357,32654,31,-11,296,297,65,299,325,338,108,533,607,542,-43,-234,-282,-204,0,13,17,42,72,196,530,457,72,209,547,499,2,14,31,2,1362,1361,1130,1238,1265,9.3243727878,10.090347418,10.398240298,16.621708013,18.845664255,16.674101306,-7.297335225,-8.755316837,-6.275861008,0.4054075125,0.527802788,1.2920890311,6.112297881,16.455028098,14.059159219,6.5177053935,16.982830886,15.35124825
050,3,6,47,027,Tennessee,Clay County,7580,7588,7586,7656,7714,8,-2,70,58,16,70,76,76,29,145,140,133,-13,-75,-64,-57,0,3,9,14,23,71,126,99,23,74,135,113,-2,-1,-1,2,69,69,60,47,58,9.2263081587,9.9724445611,9.8893949252,19.111638329,18.370292613,17.306441119,-9.88533017,-8.397848051,-7.417046194,0.3954132068,1.1809473822,1.8217306441,9.358112561,16.533263351,12.882238126,9.7535257678,17.714210733,14.70396877
050,3,6,47,029,Tennessee,Cocke County,35999,36045,36364,36849,37404,46,319,485,555,82,364,373,373,147,695,746,673,-65,-331,-373,-300,0,1,6,12,115,663,818,844,115,664,824,856,-4,-14,34,-1,316,316,210,222,228,10.053998812,10.189447229,10.046732119,19.196508721,20.378894459,18.127213715,-9.142509909,-10.18944723,-8.080481597,0.0276208759,0.1639053174,0.3232192639,18.312640694,22.345758267,22.733088225,18.34026157,22.509663584,23.056307489
050,3,6,47,031,Tennessee,Coffee County,57888,58139,58983,59779,60633,251,844,796,854,180,715,702,702,178,843,899,802,2,-128,-197,-100,1,33,121,73,262,947,847,881,263,980,968,954,-14,-8,25,0,737,737,622,786,743,12.209490958,11.821963254,11.659967445,14.395245983,15.139522743,13.320931469,-2.185755025,-3.317559489,-1.660964024,0.5635149673,2.037688823,1.2125037372,16.17117194,14.263821761,14.633093047,16.734686908,16.301510584,15.845596784
050,3,6,47,033,Tennessee,Crockett County,13912,13908,13990,13862,13982,-4,82,-128,120,43,159,156,158,53,228,217,208,-10,-69,-61,-50,0,3,12,1,2,145,-76,166,2,148,-64,167,4,3,-3,3,209,209,202,170,208,11.398666571,11.202068074,11.348944117,16.345257725,15.582363924,14.940382129,-4.946591153,-4.380295849,-3.591438012,0.2150691806,0.8616975442,0.0718287602,10.395010395,-5.45741778,11.923574199,10.610079576,-4.595720236,11.995402959
050,3,6,47,035,Tennessee,Cumberland County,61151,61379,62391,63482,64760,228,1012,1091,1278,132,483,522,532,218,1175,1274,1120,-86,-692,-752,-588,0,-6,15,4,354,1787,1738,1863,354,1781,1753,1867,-40,-77,90,-1,601,601,516,560,522,7.8047992244,8.2940741859,8.2968138363,18.986830411,20.242625503,17.466976498,-11.18203119,-11.94855132,-9.170162661,-0.096954028,0.2383354651,0.0623820589,28.87614123,27.615135891,29.054443942,28.779187202,27.853471356,29.116826001
050,3,6,47,037,Tennessee,Davidson County,715878,716059,700860,707351,712334,181,-15199,6491,4983,2367,9661,10036,10032,1559,6786,6541,5642,808,2875,3495,4390,106,1050,2670,4293,-913,-18513,250,-3581,-807,-17463,2920,712,180,-611,76,-119,24848,24844,20416,23161,23732,13.636629899,14.253545811,14.132712538,9.578529189,9.2898010312,7.9482420396,4.0581007101,4.9637447797,6.1844704987,1.482088955,3.7920453682,6.0478204672,-26.13134555,0.3550604277,-5.044781061,-24.64925659,4.1471057959,1.0030394066
050,3,6,47,039,Tennessee,Decatur County,11436,11433,11402,11549,11656,-3,-31,147,107,26,114,108,105,51,238,223,213,-25,-124,-115,-108,0,0,0,0,22,91,253,216,22,91,253,216,0,2,9,-1,180,180,165,151,144,9.9846726516,9.4113546251,9.0497737557,20.845193781,19.432704457,18.358112476,-10.86052113,-10.02134983,-9.30833872,0,0,0,7.9702211517,22.046969631,18.61667744,7.9702211517,22.046969631,18.61667744
050,3,6,47,041,Tennessee,DeKalb County,20078,20189,20500,21002,21225,111,311,502,223,67,253,239,241,73,316,341,328,-6,-63,-102,-87,0,13,25,16,127,368,549,292,127,381,574,308,-10,-7,30,2,175,175,158,169,165,12.435793458,11.517517228,11.414497833,15.532453489,16.432942991,15.535084188,-3.096660031,-4.915425763,-4.120586355,0.6389933397,1.2047612163,0.7578089848,18.088426848,26.456556311,13.830013972,18.727420187,27.661317527,14.587822957
050,3,6,47,043,Tennessee,Dickson County,54307,54440,55174,55727,56729,133,734,553,1002,148,612,647,645,159,694,784,700,-11,-82,-137,-55,0,7,16,24,146,818,670,1033,146,825,686,1057,-2,-9,4,0,763,763,632,739,767,11.166456839,11.66806431,11.471153162,12.662616089,14.13873635,12.449313509,-1.49615925,-2.470672041,-0.978160347,0.1277209116,0.2885456398,0.426833606,14.925100808,12.082848667,18.371629793,15.05282172,12.371394307,18.798463399
050,3,6,47,045,Tennessee,Dyer County,36808,36716,36609,36440,36498,-92,-107,-169,58,109,471,495,497,126,622,641,593,-17,-151,-146,-96,0,0,-4,0,-74,18,3,156,-74,18,-1,156,-1,26,-22,-2,492,492,434,487,481,12.846914422,13.552546921,13.628012833,16.965564269,17.54986379,16.260385533,-4.118649847,-3.997316869,-2.6323727,0,-0.109515531,0,0.4909648824,0.082136648,4.2776056377,0.4909648824,-0.027378883,4.2776056377
050,3,6,47,047,Tennessee,Fayette County,41721,41870,42616,43338,44175,149,746,722,837,84,442,446,450,121,578,575,534,-37,-136,-129,-84,0,3,-7,-5,208,910,840,926,208,913,833,921,-22,-31,18,0,536,536,494,434,512,10.463272021,10.377643856,10.284186349,13.682740336,13.379249366,12.203901135,-3.219468314,-3.00160551,-1.919714785,0.0710176834,-0.162877818,-0.114268737,21.542030632,19.545338204,21.162570132,21.613048316,19.382460386,21.048301395
050,3,6,47,049,Tennessee,Fentress County,18487,18533,18835,19335,19696,46,302,500,361,35,178,209,211,71,342,387,356,-36,-164,-178,-145,0,0,1,6,88,483,649,500,88,483,650,506,-6,-17,28,0,294,294,261,229,240,9.5268679084,10.951008646,10.811918731,18.304431599,20.277705004,18.241910276,-8.777563691,-9.326696358,-7.429991545,0,0.0523971706,0.307447926,25.850995504,34.005763689,25.620660501,25.850995504,34.058160859,25.928108427
050,3,6,47,051,Tennessee,Franklin County,42770,42845,43196,44119,44654,75,351,923,535,95,430,436,438,120,686,664,599,-25,-256,-228,-161,0,15,32,58,96,595,1069,635,96,610,1101,693,4,-3,50,3,2095,2097,2024,2337,2532,9.9952348299,9.9868292962,9.8678652293,15.945886264,15.209299662,13.495094229,-5.950651434,-5.222470366,-3.627229,0.3486709824,0.732978297,1.3067036148,13.830615637,24.486056233,14.306151645,14.179286619,25.21903453,15.61285526
050,3,6,47,053,Tennessee,Gibson County,50411,50444,50468,50826,51045,33,24,358,219,117,537,623,629,155,963,931,860,-38,-426,-308,-231,0,10,39,8,54,426,633,439,54,436,672,447,17,14,-6,3,939,939,887,877,811,10.64293642,12.300827295,12.348951124,19.085936261,18.382135171,16.884098517,-8.442999841,-6.081307876,-4.535147392,0.1981924845,0.7700357376,0.1570613816,8.4429998414,12.498272356,8.6187433126,8.641192326,13.268308093,8.7758046942
050,3,6,47,055,Tennessee,Giles County,30341,30340,30401,30540,30721,-1,61,139,181,64,303,303,304,112,528,536,492,-48,-225,-233,-188,0,4,12,17,40,275,364,348,40,279,376,365,7,7,-4,4,844,844,738,751,772,9.9767866844,9.9440442395,9.9247482085,17.385291648,17.590784529,16.062421443,-7.408504964,-7.64674029,-6.137673234,0.1317067549,0.3938235342,0.5550023669,9.0548394001,11.945980539,11.361224923,9.186546155,12.339804073,11.91622729
050,3,6,47,057,Tennessee,Grainger County,23530,23569,23800,24185,24681,39,231,385,496,54,230,263,266,79,421,404,377,-25,-191,-141,-111,1,5,0,0,64,426,501,606,65,431,501,606,-1,-9,25,1,178,178,175,101,155,9.7109924212,10.961758883,10.886915238,17.775338301,16.838595394,15.429951295,-8.06434588,-5.876836511,-4.543036058,0.2111085309,0,0,17.986446832,20.881525477,24.80252118,18.197555363,20.881525477,24.80252118
050,3,6,47,059,Tennessee,Greene County,70158,70344,70565,71292,72577,186,221,727,1285,170,629,641,647,217,1223,1306,1145,-47,-594,-665,-498,0,14,5,12,240,794,1346,1776,240,808,1351,1788,-7,7,41,-5,2133,2129,1982,1990,1984,8.9277476953,9.0372699268,8.9942934197,17.358720877,18.412908774,15.917258061,-8.430973181,-9.375638848,-6.922964641,0.1987098056,0.0704935252,0.1668184251,11.26968469,18.976856976,24.689126914,11.468394496,19.047350501,24.855945339
050,3,6,47,061,Tennessee,Grundy County,13528,13543,13587,13779,13955,15,44,192,176,37,169,169,169,61,247,255,239,-24,-78,-86,-70,0,0,-2,-2,41,121,269,245,41,121,267,243,-2,1,11,3,195,195,166,168,184,12.458532989,12.351092597,12.187207038,18.208625138,18.636263977,17.235162616,-5.750092149,-6.285171381,-5.047955578,0,-0.146166776,-0.144227302,8.9200147438,19.659431411,17.667844523,8.9200147438,19.513264635,17.523617221
