id,type,name
ICD10/T65.89,ICD10Code,Toxic effect of other specified substances
ICD10/M1A.142,ICD10Code,"Lead-induced chronic gout, left hand"
ICD10/Q51.7,ICD10Code,Congenital fistulae between uterus and digestive and urinary tracts
ICD10/M65.071,ICD10Code,"Abscess of tendon sheath, right ankle and foot"
ICD10/B57.5,ICD10Code,Chagas' disease (chronic) with other organ involvement
ICD10/W22.03,ICD10Code,Walked into furniture
ICD10/M12.549,ICD10Code,"Traumatic arthropathy, unspecified hand"
ICD10/V29.00,ICD10Code,Motorcycle driver injured in collision with unspecified motor vehicles in nontraffic accident
ICD10/T54.2X,ICD10Code,Toxic effects of corrosive acids and acid-like substances
ICD10/B39.4,ICD10Code,"Histoplasmosis capsulati, unspecified"
ICD10/W59.01,ICD10Code,Bitten by nonvenomous lizards
ICD10/S58.01,ICD10Code,Complete traumatic amputation at elbow level
ICD10/V34.1,ICD10Code,Passenger in three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus in nontraffic accident
ICD10/P07.17,ICD10Code,"Other low birth weight newborn, 1750-1999 grams"
ICD10/M24.01,ICD10Code,Loose body in shoulder
ICD10/Z85.53,ICD10Code,Personal history of malignant neoplasm of renal pelvis
ICD10/M65.24,ICD10Code,"Calcific tendinitis, hand"
ICD10/V76.9,ICD10Code,Unspecified occupant of bus injured in collision with other nonmotor vehicle in traffic accident
ICD10/L20.82,ICD10Code,Flexural eczema
ICD10/J34.81,ICD10Code,Nasal mucositis (ulcerative)
ICD10/D04.1,ICD10Code,"Carcinoma in situ of skin of eyelid, including canthus"
ICD10/Q80.4,ICD10Code,Harlequin fetus
ICD10/H74.311,ICD10Code,"Ankylosis of ear ossicles, right ear"
ICD10/L89.522,ICD10Code,"Pressure ulcer of left ankle, stage 2"
ICD10/M05.251,ICD10Code,Rheumatoid vasculitis with rheumatoid arthritis of right hip
ICD10/M1A.162,ICD10Code,"Lead-induced chronic gout, left knee"
ICD10/S52.221,ICD10Code,Displaced transverse fracture of shaft of right ulna
ICD10/M85.071,ICD10Code,"Fibrous dysplasia (monostotic), right ankle and foot"
ICD10/K12,ICD10Code,Stomatitis and related lesions
ICD10/H18.011,ICD10Code,"Anterior corneal pigmentations, right eye"
ICD10/T44.4,ICD10Code,"Poisoning by, adverse effect of and underdosing of predominantly alpha-adrenoreceptor agonists"
ICD10/H18.411,ICD10Code,"Arcus senilis, right eye"
ICD10/T46.7X6,ICD10Code,Underdosing of peripheral vasodilators
ICD10/T52.1X3,ICD10Code,"Toxic effect of benzene, assault"
ICD10/T81.515,ICD10Code,Adhesions due to foreign body accidentally left in body following heart catheterization
ICD10/M11.29,ICD10Code,"Other chondrocalcinosis, multiple sites"
ICD10/S92.209,ICD10Code,Fracture of unspecified tarsal bone(s) of unspecified foot
ICD10/S49.099,ICD10Code,"Other physeal fracture of upper end of humerus, unspecified arm"
ICD10/R48.1,ICD10Code,Agnosia
ICD10/H47.2,ICD10Code,Optic atrophy
ICD10/S63.50,ICD10Code,Unspecified sprain of wrist
ICD10/T47.8X5,ICD10Code,Adverse effect of other agents primarily affecting gastrointestinal system
ICD10/O14.92,ICD10Code,"Unspecified pre-eclampsia, second trimester"
ICD10/H34.213,ICD10Code,"Partial retinal artery occlusion, bilateral"
ICD10/M61.039,ICD10Code,"Myositis ossificans traumatica, unspecified forearm"
ICD10/Y35.313,ICD10Code,"Legal intervention involving baton, suspect injured"
ICD10/D00.06,ICD10Code,Carcinoma in situ of floor of mouth
ICD10/M76.01,ICD10Code,"Gluteal tendinitis, right hip"
ICD10/L89.229,ICD10Code,"Pressure ulcer of left hip, unspecified stage"
ICD10/S98.222,ICD10Code,Partial traumatic amputation of two or more left lesser toes
ICD10/M89.04,ICD10Code,"Algoneurodystrophy, hand"
ICD10/W59,ICD10Code,Contact with other nonvenomous reptiles
ICD10/S63.412,ICD10Code,Traumatic rupture of collateral ligament of right middle finger at metacarpophalangeal and interphalangeal joint
ICD10/C7B.1,ICD10Code,Secondary Merkel cell carcinoma
ICD10/X13.1,ICD10Code,Other contact with steam and other hot vapors
ICD10/M86.532,ICD10Code,"Other chronic hematogenous osteomyelitis, left radius and ulna"
ICD10/O30.221,ICD10Code,"Quadruplet pregnancy with two or more monoamniotic fetuses, first trimester"
ICD10/C82.3,ICD10Code,Follicular lymphoma grade IIIa
ICD10/R10.823,ICD10Code,Right lower quadrant rebound abdominal tenderness
ICD10/D30.22,ICD10Code,Benign neoplasm of left ureter
ICD10/R46.5,ICD10Code,Suspiciousness and marked evasiveness
ICD10/D00.00,ICD10Code,"Carcinoma in situ of oral cavity, unspecified site"
ICD10/S93.133,ICD10Code,Subluxation of interphalangeal joint of unspecified great toe
ICD10/M12.019,ICD10Code,"Chronic postrheumatic arthropathy [Jaccoud], unspecified shoulder"
ICD10/O29.41,ICD10Code,"Spinal and epidural anesthesia induced headache during pregnancy, first trimester"
ICD10/W13.9,ICD10Code,"Fall from, out of or through building, not otherwise specified"
ICD10/M08.842,ICD10Code,"Other juvenile arthritis, left hand"
ICD10/Z59.5,ICD10Code,Extreme poverty
ICD10/O9A.2,ICD10Code,"Injury, poisoning and certain other consequences of external causes complicating pregnancy, childbirth and the puerperium"
ICD10/A65-A69,ICD10Section,Other spirochetal diseases (A65-A69)
ICD10/M26-M27,ICD10Section,Dentofacial anomalies [including malocclusion] and other disorders of jaw (M26-M27)
ICD10/Q71.4,ICD10Code,Longitudinal reduction defect of radius
ICD10/E67.8,ICD10Code,Other specified hyperalimentation
ICD10/Z79.1,ICD10Code,Long term (current) use of non-steroidal anti-inflammatories (NSAID)
ICD10/M89.429,ICD10Code,"Other hypertrophic osteoarthropathy, unspecified upper arm"
ICD10/M65.27,ICD10Code,"Calcific tendinitis, ankle and foot"
ICD10/V10.9,ICD10Code,Unspecified pedal cyclist injured in collision with pedestrian or animal in traffic accident
ICD10/E06.0,ICD10Code,Acute thyroiditis
ICD10/S63.249,ICD10Code,Subluxation of distal interphalangeal joint of unspecified finger
ICD10/W18.3,ICD10Code,Other and unspecified fall on same level
ICD10/H92.10,ICD10Code,"Otorrhea, unspecified ear"
ICD10/C72.4,ICD10Code,Malignant neoplasm of acoustic nerve
ICD10/D59.6,ICD10Code,Hemoglobinuria due to hemolysis from other external causes
ICD10/M89.249,ICD10Code,"Other disorders of bone development and growth, unspecified hand"
ICD10/M99.12,ICD10Code,Subluxation complex (vertebral) of thoracic region
ICD10/V85.3,ICD10Code,Unspecified occupant of special construction vehicle injured in traffic accident
ICD10/M21.26,ICD10Code,"Flexion deformity, knee"
ICD10/W22.10,ICD10Code,Striking against or struck by unspecified automobile airbag
ICD10/K42.1,ICD10Code,Umbilical hernia with gangrene
ICD10/E10.40,ICD10Code,"Type 1 diabetes mellitus with diabetic neuropathy, unspecified"
ICD10/V30.0,ICD10Code,Driver of three-wheeled motor vehicle injured in collision with pedestrian or animal in nontraffic accident
ICD10/K14.3,ICD10Code,Hypertrophy of tongue papillae
ICD10/P91.81,ICD10Code,Neonatal encephalopathy
ICD10/M84.48,ICD10Code,"Pathological fracture, other site"
ICD10/S34.139,ICD10Code,Unspecified injury to sacral spinal cord
ICD10/J01,ICD10Code,Acute sinusitis
ICD10/V93.13,ICD10Code,Other burn on board other powered watercraft
ICD10/O31.31,ICD10Code,"Continuing pregnancy after elective fetal reduction of one fetus or more, first trimester"
ICD10/M87.85,ICD10Code,"Other osteonecrosis, pelvis and femur"
ICD10/S91.00,ICD10Code,Unspecified open wound of ankle
ICD10/N35.010,ICD10Code,"Post-traumatic urethral stricture, male, meatal"
ICD10/I45.2,ICD10Code,Bifascicular block
ICD10/M89.079,ICD10Code,"Algoneurodystrophy, unspecified ankle and foot"
ICD10/G43.831,ICD10Code,"Menstrual migraine, intractable, with status migrainosus"
ICD10/T45.94,ICD10Code,"Poisoning by unspecified primarily systemic and hematological agent, undetermined"
ICD10/T39.013,ICD10Code,"Poisoning by aspirin, assault"
ICD10/S56.519,ICD10Code,"Strain of other extensor muscle, fascia and tendon at forearm level, unspecified arm"
ICD10/T23.399,ICD10Code,Burn of third degree of multiple sites of unspecified wrist and hand
ICD10/S06.314,ICD10Code,Contusion and laceration of right cerebrum with loss of consciousness of 6 hours to 24 hours
ICD10/I21.11,ICD10Code,ST elevation (STEMI) myocardial infarction involving right coronary artery
ICD10/Y92.322,ICD10Code,Soccer field as the place of occurrence of the external cause
ICD10/I61.6,ICD10Code,"Nontraumatic intracerebral hemorrhage, multiple localized"
ICD10/G90.01,ICD10Code,Carotid sinus syncope
ICD10/B43,ICD10Code,Chromomycosis and pheomycotic abscess
ICD10/F31.78,ICD10Code,"Bipolar disorder, in full remission, most recent episode mixed"
ICD10/O92.6,ICD10Code,Galactorrhea
ICD10/C54.3,ICD10Code,Malignant neoplasm of fundus uteri
ICD10/T18.128,ICD10Code,Food in esophagus causing other injury
ICD10/F12.259,ICD10Code,"Cannabis dependence with psychotic disorder, unspecified"
ICD10/S63.599,ICD10Code,Other specified sprain of unspecified wrist
ICD10/O86.8,ICD10Code,Other specified puerperal infections
ICD10/M08.942,ICD10Code,"Juvenile arthritis, unspecified, left hand"
ICD10/S65.302,ICD10Code,Unspecified injury of deep palmar arch of left hand
ICD10/Z97.11,ICD10Code,Presence of artificial right arm (complete) (partial)
ICD10/M50.823,ICD10Code,Other cervical disc disorders at C6-C7 level
ICD10/S72.392,ICD10Code,Other fracture of shaft of left femur
ICD10/E11.311,ICD10Code,Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema
ICD10/C15-C26,ICD10Section,Malignant neoplasms of digestive organs (C15-C26)
ICD10/S21.029,ICD10Code,Laceration with foreign body of unspecified breast
ICD10/L97.414,ICD10Code,Non-pressure chronic ulcer of right heel and midfoot with necrosis of bone
ICD10/B66,ICD10Code,Other fluke infections
ICD10/B40.89,ICD10Code,Other forms of blastomycosis
ICD10/E25,ICD10Code,Adrenogenital disorders
ICD10/O10.911,ICD10Code,"Unspecified pre-existing hypertension complicating pregnancy, first trimester"
ICD10/M60.24,ICD10Code,"Foreign body granuloma of soft tissue, not elsewhere classified, hand"
ICD10/M89.562,ICD10Code,"Osteolysis, left lower leg"
ICD10/K50.818,ICD10Code,Crohn's disease of both small and large intestine with other complication
ICD10/M31.2,ICD10Code,Lethal midline granuloma
ICD10/S92.13,ICD10Code,Fracture of posterior process of talus
ICD10/I83.203,ICD10Code,Varicose veins of unspecified lower extremity with both ulcer of ankle and inflammation
ICD10/M10.219,ICD10Code,"Drug-induced gout, unspecified shoulder"
ICD10/K51.512,ICD10Code,Left sided colitis with intestinal obstruction
ICD10/M07.649,ICD10Code,"Enteropathic arthropathies, unspecified hand"
ICD10/M27.69,ICD10Code,Other endosseous dental implant failure
ICD10/T34.539,ICD10Code,Frostbite with tissue necrosis of unspecified finger(s)
ICD10/H61.193,ICD10Code,"Noninfective disorders of pinna, bilateral"
ICD10/M33.99,ICD10Code,"Dermatopolymyositis, unspecified with other organ involvement"
ICD10/I67.83,ICD10Code,Posterior reversible encephalopathy syndrome
ICD10/I97.121,ICD10Code,Postprocedural cardiac arrest following other surgery
ICD10/O09.213,ICD10Code,"Supervision of pregnancy with history of pre-term labor, third trimester"
ICD10/H02.726,ICD10Code,"Madarosis of left eye, unspecified eyelid and periocular area"
ICD10/A41.01,ICD10Code,Sepsis due to Methicillin susceptible Staphylococcus aureus
ICD10/N99.115,ICD10Code,Postprocedural fossa navicularis urethral stricture
ICD10/M89.049,ICD10Code,"Algoneurodystrophy, unspecified hand"
ICD10/K51.212,ICD10Code,Ulcerative (chronic) proctitis with intestinal obstruction
ICD10/L89.301,ICD10Code,"Pressure ulcer of unspecified buttock, stage 1"
ICD10/M71.531,ICD10Code,"Other bursitis, not elsewhere classified, right wrist"
ICD10/N06,ICD10Code,Isolated proteinuria with specified morphological lesion
ICD10/M87.074,ICD10Code,Idiopathic aseptic necrosis of right foot
ICD10/T50.2X4,ICD10Code,"Poisoning by carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics, undetermined"
ICD10/H75.8,ICD10Code,Other specified disorders of middle ear and mastoid in diseases classified elsewhere
ICD10/S99.099,ICD10Code,Other physeal fracture of unspecified calcaneus
ICD10/S36.029,ICD10Code,Unspecified contusion of spleen
ICD10/S92.525,ICD10Code,Nondisplaced fracture of middle phalanx of left lesser toe(s)
ICD10/S42.352,ICD10Code,"Displaced comminuted fracture of shaft of humerus, left arm"
ICD10/S06.9X,ICD10Code,Unspecified intracranial injury
ICD10/T86.849,ICD10Code,Unspecified complication of corneal transplant
ICD10/M86.461,ICD10Code,"Chronic osteomyelitis with draining sinus, right tibia and fibula"
ICD10/B97.19,ICD10Code,Other enterovirus as the cause of diseases classified elsewhere
ICD10/Q30.8,ICD10Code,Other congenital malformations of nose
ICD10/T48.205,ICD10Code,Adverse effect of unspecified drugs acting on muscles
ICD10/S52.559,ICD10Code,Other extraarticular fracture of lower end of unspecified radius
ICD10/O42.01,ICD10Code,"Preterm premature rupture of membranes, onset of labor within 24 hours of rupture"
ICD10/K80.40,ICD10Code,"Calculus of bile duct with cholecystitis, unspecified, without obstruction"
ICD10/M85.451,ICD10Code,"Solitary bone cyst, right pelvis"
ICD10/E08.36,ICD10Code,Diabetes mellitus due to underlying condition with diabetic cataract
ICD10/S33.131,ICD10Code,Dislocation of L3/L4 lumbar vertebra
ICD10/T63.333,ICD10Code,"Toxic effect of venom of brown recluse spider, assault"
ICD10/T22.462,ICD10Code,Corrosion of unspecified degree of left scapular region
ICD10/Z99.1,ICD10Code,Dependence on respirator
ICD10/H65.49,ICD10Code,Other chronic nonsuppurative otitis media
ICD10/O99.712,ICD10Code,"Diseases of the skin and subcutaneous tissue complicating pregnancy, second trimester"
ICD10/D03.3,ICD10Code,Melanoma in situ of other and unspecified parts of face
ICD10/W56.3,ICD10Code,Contact with other marine mammals
ICD10/L89.93,ICD10Code,"Pressure ulcer of unspecified site, stage 3"
ICD10/M05.421,ICD10Code,Rheumatoid myopathy with rheumatoid arthritis of right elbow
ICD10/S76.10,ICD10Code,"Unspecified injury of quadriceps muscle, fascia and tendon"
ICD10/T84.02,ICD10Code,Dislocation of internal joint prosthesis
ICD10/T81.3,ICD10Code,"Disruption of wound, not elsewhere classified"
ICD10/O31.8X9,ICD10Code,"Other complications specific to multiple gestation, unspecified trimester"
ICD10/R47-R49,ICD10Section,Symptoms and signs involving speech and voice (R47-R49)
ICD10/O88.82,ICD10Code,Other embolism in childbirth
ICD10/T28.8,ICD10Code,Corrosion of internal genitourinary organs
ICD10/I74.9,ICD10Code,Embolism and thrombosis of unspecified artery
ICD10/M86.8X6,ICD10Code,"Other osteomyelitis, lower leg"
ICD10/C81.17,ICD10Code,"Nodular sclerosis Hodgkin lymphoma, spleen"
ICD10/R46.81,ICD10Code,Obsessive-compulsive behavior
ICD10/O30.299,ICD10Code,"Quadruplet pregnancy, unable to determine number of placenta and number of amniotic sacs, unspecified trimester"
ICD10/M02.142,ICD10Code,"Postdysenteric arthropathy, left hand"
ICD10/T21.42,ICD10Code,Corrosion of unspecified degree of abdominal wall
ICD10/Z13.7,ICD10Code,Encounter for screening for genetic and chromosomal anomalies
ICD10/H53.43,ICD10Code,Sector or arcuate defects
ICD10/G37.3,ICD10Code,Acute transverse myelitis in demyelinating disease of central nervous system
ICD10/Y26,ICD10Code,"Exposure to smoke, fire and flames, undetermined intent"
ICD10/S15.10,ICD10Code,Unspecified injury of vertebral artery
ICD10/M05.0,ICD10Code,Felty's syndrome
ICD10/A48.52,ICD10Code,Wound botulism
ICD10/M61.542,ICD10Code,"Other ossification of muscle, left hand"
ICD10/S62.135,ICD10Code,"Nondisplaced fracture of capitate [os magnum] bone, left wrist"
ICD10/Y93.72,ICD10Code,"Activity, wrestling"
ICD10/V00.891,ICD10Code,Fall from other pedestrian conveyance
ICD10/E43,ICD10Code,Unspecified severe protein-calorie malnutrition
ICD10/E88.3,ICD10Code,Tumor lysis syndrome
ICD10/M05.549,ICD10Code,Rheumatoid polyneuropathy with rheumatoid arthritis of unspecified hand
ICD10/C95.11,ICD10Code,"Chronic leukemia of unspecified cell type, in remission"
ICD10/H40.159,ICD10Code,"Residual stage of open-angle glaucoma, unspecified eye"
ICD10/T63.91,ICD10Code,"Toxic effect of contact with unspecified venomous animal, accidental (unintentional)"
ICD10/S48.011,ICD10Code,Complete traumatic amputation at right shoulder joint
ICD10/B02.0,ICD10Code,Zoster encephalitis
ICD10/C34.3,ICD10Code,"Malignant neoplasm of lower lobe, bronchus or lung"
ICD10/F31.81,ICD10Code,Bipolar II disorder
ICD10/M25.562,ICD10Code,Pain in left knee
ICD10/M60.212,ICD10Code,"Foreign body granuloma of soft tissue, not elsewhere classified, left shoulder"
ICD10/M05.42,ICD10Code,Rheumatoid myopathy with rheumatoid arthritis of elbow
ICD10/S43.43,ICD10Code,Superior glenoid labrum lesion
ICD10/H35.421,ICD10Code,"Microcystoid degeneration of retina, right eye"
ICD10/K52.0,ICD10Code,Gastroenteritis and colitis due to radiation
ICD10/X00.5,ICD10Code,Jump from burning building or structure in uncontrolled fire
ICD10/A42.82,ICD10Code,Actinomycotic encephalitis
ICD10/M60.259,ICD10Code,"Foreign body granuloma of soft tissue, not elsewhere classified, unspecified thigh"
ICD10/S63.405,ICD10Code,Traumatic rupture of unspecified ligament of left ring finger at metacarpophalangeal and interphalangeal joint
ICD10/H35.411,ICD10Code,"Lattice degeneration of retina, right eye"
ICD10/T33.521,ICD10Code,Superficial frostbite of right hand
ICD10/M46.32,ICD10Code,"Infection of intervertebral disc (pyogenic), cervical region"
ICD10/S04.30,ICD10Code,"Injury of trigeminal nerve, unspecified side"
ICD10/M21.129,ICD10Code,"Varus deformity, not elsewhere classified, unspecified elbow"
ICD10/A57,ICD10Code,Chancroid
ICD10/C47.9,ICD10Code,"Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified"
