StateName,DistrictName,Month,Year,StationName,SurfaceWaterStationLatitude,SurfaceWaterStationLongitude,Dichlorophenoxyacetic-acid(24D),Silver(Ag),Aluminium(Al),Aldrin,Alkalinity-Phenolphthalein,Arsenic(As),Boron(B),BiochemicalOxygenDemand,cyanides(CN),Carbonate(CO3),Calcium(Ca),Cadimum(Cd),ChemicalOxygenDemand,Chlorophyll-a,Chloride(Cl),ColourCode,Chromium(Cr),Copper(Cu),DisolvedOxygen(DO),DisolvedOxygenSaturation(DO_SATURATION),Dichlorodiphenyltrichloroethane,Dieldrin,ElectricalConductivity,Endosulfan,Fluorine(F),FaecalColiform-MPN,Iron(Fe),HardnessCalcium,HardnessTotal,Hydrogencarbonate(HCO3),Mercury(Hg),Potassium(K),Magnesium(Mg),Manganese(Mn),ammonia(NH3),Nitrateandnitrite(NO2+NO3),Nitrate(NO3),Nitrate-Nitrogen(NO3-N),Sodium(Na),Sodium%(Na%),Nickel(Ni),OdourCode(Odour_Code),Organic-N,Lead(Pb),Phenols,Phosphorus-Tot,ResidualSodiumCarbonate,Sodiumabsorptionratio(SAR),Sulfate(SO4),Selenium(Se),Secchi,Silicondioxide(SiO2),Silicate(SiO3),SuspendedSolids,AlkalinityTotal,Temperature(Temp),TotalColiformOrganism,TotalDissolvedSolids,TotalOrganicCarbon,TotalSolids,Turbidity,Zinc(Zn),benzenehexachloride,orthophosphate,PotentialofHydrogen(pH),PotentialofHydrogenFLD(pH_FLD),ObsMonth,LGDCode,dcid,LatLong,StationNameLong
Odisha,Baleshwar,2023-12,2010,Govindapur (Nh5 Road Bridge),21.54861111,86.91805556,,,,,0.0,,0.001,,,0.0,22.44,,,,16.97,,,,,,,,290.0,,0.05,,0.1674,,116.85,121.95,,0.9,14.58,,,0.434372,0.0,0.434372,10.9,16.8322,,,,,,0.001,0.0,0.440248,7.16,,56.1,4.75,,,99.959,38.0,,,,,,,,,7.4,7.4,2010-12,346,indiaWris/346_GovindapurNh5RoadBridge,[LatLong 21.54861 86.91806],"Govindapur (Nh5 Road Bridge), Baleshwar, Odisha"
Tamil Nadu,Erode,2023-03,2008,Urachikottai,11.47777778,77.7,,,,,12.9895,,0.323,,,15.65,24.05,,,,23.76,,,,,,,,355.0,,0.411,,0.07,,120.875,137.91,,2.2,14.58,,0.031,0.847,0.035,0.812,28.7,33.6979,,,,,,0.06,0.382217,1.13962,20.64,,60.125,16.47,,,139.124,52.0,,,,,,,,,8.44,8.52,2008-03,573,indiaWris/573_Urachikottai,[LatLong 11.47778 77.70000],"Urachikottai, Erode, Tamil Nadu"
Tamil Nadu,Thiruvarur,2023-08,2010,Menangudi,10.94888889,79.70388889,,,,,0.0,,,1.256,,0.0,31.07,,,,79.93,,,,,,,,602.0,,0.467,,,,178.967,234.53,,8.8,24.31,,,,,0.658,62.9,42.0145,,,,,,,0.293285,2.05332,21.1,,77.675,,,,192.238,55.0,,,,,,,,,7.7,8.0,2010-08,590,indiaWris/590_Menangudi,[LatLong 10.94889 79.70389],"Menangudi, Thiruvarur, Tamil Nadu"
Tamil Nadu,Vellore,2023-06,2006,Avarankuppam,12.68416667,78.53944444,,,,,34.9762,,0.411,,,42.14,24.05,,,,54.35,,,,,,,,850.0,,1.02,,0.065,,193.792,299.94,,2.4,32.08,,,1.101,0.011,1.09,124.0,58.0274,,,,,,0.023,2.48107,3.89256,45.96,,60.125,32.25,,,316.086,47.0,,,,,,,,,8.5,,2006-06,595,indiaWris/595_Avarankuppam,[LatLong 12.68417 78.53944],"Avarankuppam, Vellore, Tamil Nadu"
Delhi,North West,2023-10,2009,Palla,28.82944444,77.22416667,,,0.0,,21.3642,,0.10008,2.58,,25.74,63.712,,9.0,,260.925,,,,7.0,84.715,,,1648.0,,0.551,150.0,0.32922,,311.155,136.03,,12.903,36.45,,0.0,16.8144,0.0,16.8144,74.7155,33.3023,,,,,,,0.0,1.84899,202.56,,159.28,9.96,,,154.4,50.0,620.0,,,,,,,0.0,7.88,,2009-10,082,indiaWris/082_Palla,[LatLong 28.82944 77.22417],"Palla, North West, Delhi"
Uttarakhand,Champawat,2023-11,2011,Ghat,29.5,80.11666667,,,,,0.0,,0.14,0.4,,0.0,31.0,,1.0,,12.07,,,,7.8,85.7897,,,240.0,,0.114,,,,176.219,195.2,,2.346,23.6925,,0.5616,0.614196,0.1518,0.462396,3.91,4.56365,,,,,,,0.0,0.128626,9.6,,77.5,,,,160.0,40.0,,146.0,,,,,,0.113674,7.85,7.2,2011-11,048,indiaWris/048_Ghat,[LatLong 29.50000 80.11667],"Ghat, Champawat, Uttarakhand"
Assam,Nalbari,2023-11,2019,Pagladiya N T Road Crossing,26.44944444,91.46416667,,,,,0.481,,,0.3,,1.22,35.06,,11.2,,11.5,,,,,,,,212.0,,0.152,,,379.73,151.892,127.0,,1.88,6.58,,,,,,7.28,,,,,,,,,,29.52,,,,,,94.409,44.0,,157.0,,,,,,,,7.75,2019-11,298,indiaWris/298_PagladiyaNTRoadCrossing,[LatLong 26.44944 91.46417],"Pagladiya N T Road Crossing, Nalbari, Assam"
Uttarakhand,Haridwar,2023-04,2019,Roorkee D/S,29.88027778,77.8975,,,,,17.43,0.0,0.29,79.0,,21.0,59.0,0.0,176.3,,76.0,,0.0,0.0,,2.1,,,640.0,,0.43,38000.0,0.0,765.208,306.083,262.0,,21.0,24.1,,,,,0.45,45.6,,0.0,,,0.0,,0.82,,0.0,47.5,,,,,,249.754,30.0,45000.0,422.0,,,,0.0,,,,8.5,2019-04,050,indiaWris/050_RoorkeeDS,[LatLong 29.88028 77.89750],"Roorkee D/S, Haridwar, Uttarakhand"
Bihar,Purnia,2023-07,2003,Azamabad,25.86666667,87.28333333,,,,,0.598,,,,,0.72,0.94,,,,0.79,,,,,,,,530.0,,,,,22.542,9.017,1.96,,0.2,2.04,,,,,,1.88,,,,,,,,,,0.5,,,,,,2.807,62.0,,,,,,,,,8.5,8.5,2003-07,214,indiaWris/214_Azamabad,[LatLong 25.86667 87.28333],"Azamabad, Purnia, Bihar"
Jharkhand,Dumka,2023-02,2004,Maharo,24.31666667,87.23333333,,,,,0.0,,,,,0.0,20.6,,,,12.78,,,,,,,,223.0,,,,,273.27,109.308,70.1,,1.56,9.39,,,,,,17.02,,,,,,,,,,1.92,,,,,,115.0,38.0,,,,,,,,,8.3,,2004-02,326,indiaWris/326_Maharo,[LatLong 24.31667 87.23333],"Maharo, Dumka, Jharkhand"
Jharkhand,Hazaribagh,2023-02,2011,Hendegir,23.69583333,85.17944444,,,,,0.0,,,,,0.0,25.8,,,,17.75,,,,,,,,306.0,,,,,354.15,141.66,26.7,,,13.664,,,,,,,,,,,,,,,,37.44,,,,,,43.77,,,,,,,,,,7.9,,2011-02,332,indiaWris/332_Hendegir,[LatLong 23.69583 85.17944],"Hendegir, Hazaribagh, Jharkhand"
Andhra Pradesh,Krishna,2023-07,2005,Paleru Bridge,16.94888889,80.04916667,,,,,0.0,,0.001,,,0.0,84.0,,,,192.87,,,,,,,,1360.0,,1.56,,0.01,,405.833,439.0,,5.9,47.0,,0.0,0.01,,0.01,62.0,24.7252,,,,,,0.001,0.0,1.34343,70.0,,210.0,47.06,,,359.836,52.0,,,,,,,,,7.53,,2005-07,510,indiaWris/510_PaleruBridge,[LatLong 16.94889 80.04917],"Paleru Bridge, Krishna, Andhra Pradesh"
Assam,Golaghat,2023-08,2001,Golaghat,26.50332778,93.95188333,,,0.0,,,,,,,0.0,20.6,,,,9.94,,,,,,,,114.545,,,,0.0,,82.12815,58.56,,0.0,7.35075,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,,51.5,,,,,53.0,,220.0,,,,,,0.0,7.355,,2001-08,288,indiaWris/288_Golaghat,[LatLong 26.50333 93.95188],"Golaghat, Golaghat, Assam"
Assam,Golaghat,2023-02,2001,Golaghat,26.50332778,93.95188333,,,0.0,,,,,,,0.0,23.2,,,,9.4075,,,,,,,,242.6,,,,0.0,,114.7,114.68,,0.0,13.608,,,,,,0.0,0.0,,,,,,,0.420494,0.0,0.0,,58.0,,,,,37.0,,,,,,,,0.0,8.3,,2001-02,288,indiaWris/288_Golaghat,[LatLong 26.50333 93.95188],"Golaghat, Golaghat, Assam"
Assam,Tinsukia,2023-05,2005,Dholabazar,27.75666667,95.60055556,,,0.2169,,0.249,,,,,0.3,27.6,,,,8.165,,,,,,,,330.0,,0.57,,0.24924,,76.0875,111.63,,3.0107,1.701,,,,,0.798684,5.497,13.0412,,,,,,,0.322406,0.274512,1.824,,69.0,,,,92.0,,,,,,,,,0.0589038,7.17,,2005-05,302,indiaWris/302_Dholabazar,[LatLong 27.75667 95.60056],"Dholabazar, Tinsukia, Assam"
Uttar Pradesh,Moradabad,2023-02,2001,Moradabad,28.82666667,78.80111111,,,0.0,,,,,,,0.0,41.2,,,,28.045,,,,4.7,,,,500.0,,0.475,,0.2046,,163.244,258.64,,5.474,14.4585,,0.2106,,0.0276,,7.36,8.63848,,,,,,,0.993596,0.251301,14.88,,103.0,12.0,,,,19.0,,,,,,,,0.05167,8.1,8.0,2001-02,171,indiaWris/171_Moradabad,[LatLong 28.82667 78.80111],"Moradabad, Moradabad, Uttar Pradesh"
Maharashtra,Chandrapur,2023-04,2007,Ashti,19.68666667,79.78694444,,,,0.01,7.719,,,,,9.3,32.2,7.0,,,10.65,,30.0,,7.5,92.4442,0.1,0.03,313.0,0.1,0.437,100.0,0.0,,115.938,149.0,0.722,3.519,8.505,,0.40716,1.00844,0.0276,0.98084,23.69,30.0665,2.0,,,48.0,,,0.4455,0.959488,12.0,,80.5,,,,137.631,52.0,100.0,,,,0.5,27.0,0.1,0.041336,8.6,,2007-04,473,indiaWris/473_Ashti,[LatLong 19.68667 79.78694],"Ashti, Chandrapur, Maharashtra"
Telangana,Khammam,2023-08,2010,Konta,17.8,81.38333333,,,,,0.0,,0.064,0.6,,0.0,6.1,,6.06,,5.52,,,,5.4,70.2119,,,68.0,,0.17,16000.0,0.38,,30.6667,42.64,,1.3,3.7,,0.09,0.237,0.009,0.228,4.1,21.7362,,,,,,,0.090039,0.323218,0.99,,15.25,12.8,,,34.9508,58.0,16000.0,54.0,1.53,,142.54,,,0.0,7.5,,2010-08,509,indiaWris/509_Konta,[LatLong 17.80000 81.38333],"Konta, Khammam, Telangana"
Telangana,Warangal Rural,2023-11,2010,Perur,18.55,80.36666667,,,,0.0,12.1927,,0.165,1.0,,14.69,25.52,0.0,2.67,,24.16,,0.0,,6.7,84.1608,0.0316,0.0224,338.0,0.0,0.07,16000.0,0.14,,124.258,119.51,,2.6,14.51,,0.198,0.369,0.018,0.351,18.8,24.3973,0.0,,,0.0,,,0.0,0.736212,13.85,,63.8,39.35,,,122.442,55.0,16000.0,206.0,1.57,,2.5,3.7522,0.1402,0.019,8.3,,2010-11,36,indiaWris/36_Perur,[LatLong 18.55000 80.36667],"Perur, Warangal Rural, Telangana"
Chhattisgarh,Janjgir-Champa,2023-12,2016,Seorinarayan,21.718535,82.59754306,,,,,0.0,,,1.1,,0.0,28.85,,,,24.0,,,,7.2,82.4294,,,275.0,,,,,,76.1667,122.0,,11.57,0.97,,,,,,31.17,42.7525,,,,,,,0.480154,1.55544,,,72.125,,,,200.08,45.0,,,,,,,,,8.43,8.68,2016-12,379,indiaWris/379_Seorinarayan,[LatLong 21.71853 82.59754],"Seorinarayan, Janjgir-Champa, Chhattisgarh"
The Dadra And Nagar Haveli And Daman And Diu,Daman,2023-09,2010,Pingalwada,20.41138889,72.83638889,,,0.08,,0.0,,,1.5,,0.0,32.3,,,,19.94,,,,7.5,90.7661,,,275.3,,0.055,,,,132.833,134.1,,2.75,12.5,,0.06,0.4,0.04,0.36,12.3,16.483,,,,,,0.64,0.0,0.465628,28.82,,80.75,26.44,,94.0,109.918,50.0,,188.0,,282.0,1.0,,,0.1,7.68,5.5,2010-09,463,indiaWris/463_Pingalwada,[LatLong 20.41139 72.83639],"Pingalwada, Daman, The Dadra And Nagar Haveli And Daman And Diu"
Uttar Pradesh,Auraiya,2023-10,2016,Auraiya,26.43333333,79.41666667,,,,,20.169,,0.252,15.5,,24.3,11.2,,61.9,,59.285,,,,7.1,85.9252,,,549.0,,0.0,,0.0,,185.95,118.34,,5.083,37.908,,0.08424,1.05026,0.0414,1.00886,49.22,35.9869,,,,,,,0.0,1.57869,62.976,,28.0,,,,137.5,50.0,,,,,,,,0.041336,8.4,,2016-10,122,indiaWris/122_Auraiya,[LatLong 26.43333 79.41667],"Auraiya, Auraiya, Uttar Pradesh"
Gujarat,Anand,2023-12,2019,Khanpur,22.53194444,73.14083333,,,,,6.474,,0.03,1.44,,7.8,46.6,,6.0,,32.72,,,,,8.74,,,431.0,,0.47,20.0,,552.918,221.167,159.2,,1.9,10.8,,0.21,,,,25.06,,,,,,,0.02,,,17.48,,,28.4,,12.0,143.492,54.0,110.0,242.0,,,,,,,,8.4,2019-12,440,indiaWris/440_Khanpur,[LatLong 22.53194 73.14083],"Khanpur, Anand, Gujarat"
Madhya Pradesh,Chhatarpur,2023-01,2020,Garrauli,25.06666667,79.35,,,,,14.342,,0.0,1.6,,17.28,33.6,,5.88,,13.7,,,,,10.0,,,387.0,,0.27,4000.0,,464.0,185.6,145.42,,2.34,18.24,,0.031,,,,15.75,,,,,,,0.0,,,8.49,,,7.9,,,147.997,30.0,4700.0,,,,,,,,,8.44,2020-01,398,indiaWris/398_Garrauli,[LatLong 25.06667 79.35000],"Garrauli, Chhatarpur, Madhya Pradesh"
Maharashtra,Sangli,2023-07,2017,Samdoli (Seasonal),16.855,74.49722222,,,,,0.0,,0.05,0.9,,0.0,11.22,,7.0,,19.1,,,,,4.6,,,110.0,,0.42,40.0,,135.125,54.05,48.8,,0.4,2.92,,,,,,13.2,,,,,,,0.055,,,10.2,,,14.72,,,40.0,43.4,5000.0,,,,,,,,7.5,7.0,2017-07,493,indiaWris/493_SamdoliSeasonal,[LatLong 16.85500 74.49722],"Samdoli (Seasonal), Sangli, Maharashtra"
Tripura,Unakoti,2023-08,2003,Kailashahar Gdsq Site,24.32166667,92.01,,,,,0.0,,,,,5.58775,0.92,,,,0.31,,,,,,,,85.8,,,,,,5.5,0.594441,,0.054,0.7776,,,,,,0.187,6.81159,,,,,,,0.0861023,0.0346995,0.09,,2.3,,,,0.6,54.0,,420.0,,,,,,,7.0,,2003-08,655,indiaWris/655_KailashaharGdsqSite,[LatLong 24.32167 92.01000],"Kailashahar Gdsq Site, Unakoti, Tripura"
Odisha,Sundargarh,2023-12,2004,Gomlai,21.835,84.9075,,,,,,,0.001,0.57,,0.0,17.64,,,,11.66,,,,7.65,85.8104,,,184.0,,0.512,,0.1116,,72.475,78.08,,1.6,6.81,,,0.112096,0.0,0.112096,6.8,16.6412,,,,,,0.001,0.0,0.348499,4.16,,44.1,22.3,,,,42.0,,,,,,,,,7.9,7.9,2004-12,373,indiaWris/373_Gomlai,[LatLong 21.83500 84.90750],"Gomlai, Sundargarh, Odisha"
Uttar Pradesh,Budaun,2023-04,2006,Kachhlabridge,27.93267,78.86328,,,,,,,0.0,,,0.0,32.6,,,,18.105,,,,6.67,80.7213,,,240.0,,0.209,,0.0744,,145.794,131.76,,5.083,15.4305,,,0.46176,0.0414,0.42036,10.81,13.4466,,,,,,,0.0,0.390713,18.72,,81.5,9.0,,,,50.0,,,,,,,,0.020668,8.0,8.0,2006-04,133,indiaWris/133_Kachhlabridge,[LatLong 27.93267 78.86328],"Kachhlabridge, Budaun, Uttar Pradesh"
Karnataka,Raichur,2023-07,2013,Huvinhedigi,16.49027778,76.92305556,,,,,4.316,,0.16,1.5,,5.2,37.0,,10.32,,76.7,,,,6.6,76.941,,,811.0,,1.05,1600.0,0.12,,181.667,174.0,,1.5,21.4,,0.09,0.507,0.0,0.507,101.0,54.6488,,,,,,,0.0,3.27116,165.5,,92.5,17.43,,,151.29,46.0,16000.0,504.0,0.2364,,1.31,,,0.057,8.6,,2013-07,546,indiaWris/546_Huvinhedigi,[LatLong 16.49028 76.92306],"Huvinhedigi, Raichur, Karnataka"
West Bengal,Purba Bardhaman,2023-07,2011,Katwa,23.64861111,88.13888889,,,,,7.304,,,,,8.9,37.8,,,,17.75,,,,,,,,,,,,,490.5,196.2,98.9,,0.0,15.48,,,,,,0.0,,,,,,,,,,13.44,,,,,,176.667,64.0,,,,,,,,,,8.2,2011-07,306,indiaWris/306_Katwa,[LatLong 23.64861 88.13889],"Katwa, Purba Bardhaman, West Bengal"
Assam,Lakhimpur,2023-03,2001,Ranganadi Nt Road Crossing,27.204275,94.05960556,,,0.0,,,,,,,0.0,8.6,,,,10.4725,,,,,,,,62.4,,,,0.0,,43.2687,48.8,,0.0,5.2245,,,,,,0.0,0.0,,,,,,,0.0703865,0.0,0.0,,21.5,,,,,31.0,,190.0,,,,,,0.0,7.345,,2001-03,295,indiaWris/295_RanganadiNtRoadCrossing,[LatLong 27.20427 94.05961],"Ranganadi Nt Road Crossing, Lakhimpur, Assam"
Tamil Nadu,Kanchipuram,2023-05,2016,Chengalpet,12.65,79.94722222,,,,,0.0,,,2.37,,0.0,25.65,,,,69.56,,,,,,,,420.0,,0.357,,,,120.875,116.7,,6.3,13.62,,0.056,0.746,0.0,0.746,40.9,40.9824,,,,,,,0.0,1.62376,23.97,,64.125,,,,95.6557,56.0,,228.0,,,,,,0.043,7.41,7.0,2016-05,574,indiaWris/574_Chengalpet,[LatLong 12.65000 79.94722],"Chengalpet, Kanchipuram, Tamil Nadu"
Tamil Nadu,Nagapattinam,2023-09,2015,Porakudi,10.90388889,79.70722222,,,,,0.0,,,0.73,,0.0,24.05,,,,55.07,,,,,,,,416.0,,0.411,,,,117.542,149.27,,3.9,13.78,,0.019,0.488,0.007,0.481,41.8,42.7601,,,,,,,0.112586,1.68303,12.95,,60.125,,,,122.352,66.0,,232.0,,,,,,0.008,7.48,7.0,2015-09,579,indiaWris/579_Porakudi,[LatLong 10.90389 79.70722],"Porakudi, Nagapattinam, Tamil Nadu"
Andhra Pradesh,Y.S.R.,2023-08,2014,Chennur,14.57388889,78.77166667,,,,,0.0,,,,,0.0,26.72,,,,141.8,,,,6.908,86.7736,,,691.0,,0.764,,,,152.383,134.2,,4.6,20.54,,,,,1.68,107.5,59.8159,,,,,,,0.0,3.80296,105.26,,66.8,,,,110.0,55.0,,406.0,,,,,,,7.98,8.2,2014-08,504,indiaWris/504_Chennur,[LatLong 14.57389 78.77167],"Chennur, Y.S.R., Andhra Pradesh"
Chhattisgarh,Bilaspur,2023-05,2002,Ghatora,22.048592,82.22195611,,,0.099,,0.0,,,183.0,,0.0,64.0,,,,87.47,,,,3.46,43.4237,,,920.0,,,,0.933,,288.0,385.5,,1.25,31.104,,,1.26,,,77.24,36.7382,,,,,,,0.565439,1.98089,,,160.0,18.15,,,632.0,54.0,,,,,,,,,8.1,8.1,2002-05,375,indiaWris/375_Ghatora,[LatLong 22.04859 82.22196],"Ghatora, Bilaspur, Chhattisgarh"
Delhi,North,2023-11,2008,Delhi Railway Bridge,28.65916667,77.245,,,,,0.0,,0.08328,26.8,,0.0,63.36,,,,110.2866667,,,,5.266666667,55.77903333,,,549.0,,0.9272,203.3333333,0.59272,,245.121,218.5833333,,12.49896667,20.81296667,,3.69673,12.59479333,0.09844,12.49637333,99.682,45.37483333,,,,,,,0.0,2.78525,79.7536,,158.4,5.1,,,179.1666667,37.33333333,470.0,,,,,,,,6.8,,2008-11,080,indiaWris/080_DelhiRailwayBridge,[LatLong 28.65917 77.24500],"Delhi Railway Bridge, North, Delhi"
Karnataka,Ballari,2023-09,2005,T. Ramapuram,15.66111111,76.96555556,,,,,0.0,,0.001,0.43,,0.0,48.0,,,,87.0,,,,5.28,69.8505,,,732.0,,0.84,,0.01,,161.667,242.0,,3.1,10.0,,0.0,0.01,,0.01,106.0,58.3022,,,,,,0.001,0.748368,3.63472,150.0,,120.0,14.55,,,198.361,60.0,,,,,,,,,8.09,,2005-09,528,indiaWris/528_TRamapuram,[LatLong 15.66111 76.96556],"T. Ramapuram, Ballari, Karnataka"
Kerala,Kollam,2023-07,2001,Pattazhy,9.072777778,76.76111111,,,,,0.0,,0.03,,,0.0,4.0,,,,8.36,,,,7.64,94.1698,,,42.0,,,,,,16.075,17.08,,1.7,1.458,,,0.07,0.0,0.07,4.6,35.5293,,,,,,0.0207,0.0,0.500538,1.0,,10.0,9.3,,,14.0,52.0,,,,,,,,,7.11,,2001-07,559,indiaWris/559_Pattazhy,[LatLong 9.07278 76.76111],"Pattazhy, Kollam, Kerala"
Tamil Nadu,Erode,2023-12,2005,Elunuthimangalam,11.03166667,77.8875,,,,,15.3882,,0.2885,0.895,,18.54,85.77,,3.1,,502.115,,,,7.1,87.5158,,,2370.0,,1.055,,0.0885,,598.2375,284.505,,14.25,92.115,,0.067,9.132,0.212,8.92,277.0,49.08135,,,,,,0.101,0.0,4.89977,137.81,,214.425,29.84,,,264.101,53.0,,94.0,,,,,,0.04,8.44,8.29,2005-12,573,indiaWris/573_Elunuthimangalam,[LatLong 11.03167 77.88750],"Elunuthimangalam, Erode, Tamil Nadu"
Uttar Pradesh,Mainpuri,2023-12,2005,Bewar,27.23577,79.32977,,,,,0.0,,0.04,,,0.0,34.4,,,,18.105,,,,6.99,76.8808,,,370.0,,0.247,,0.5022,,193.325,190.32,,5.083,25.758,,,,0.0552,,17.48,16.0862,,,,,,,0.0,0.54899,16.32,,86.0,9.6,,,312.125,40.0,,,,,,,,0.093006,8.0,,2005-12,166,indiaWris/166_Bewar,[LatLong 27.23577 79.32977],"Bewar, Mainpuri, Uttar Pradesh"
Bihar,Purnia,2023-02,2017,Azamabad,25.86666667,87.28333333,,,,,0.332,,0.0,0.0,,1.2,36.12,,,,36.0,,,,,0.0,,,308.0,,,,,612.5,245.0,127.4,,19.1,37.8,,,,,,37.8,,,,,,,,,,0.0,,,,,83.0,128.667,44.0,,197.0,,,,,,,8.0,8.0,2017-02,214,indiaWris/214_Azamabad,[LatLong 25.86667 87.28333],"Azamabad, Purnia, Bihar"
Madhya Pradesh,Panna,2023-08,2017,Madla,24.73333333,80.2,,,,,7.503,,0.002,2.0,,9.04,17.6,,8.32,,15.5,,,,,8.9,,,128.0,,0.2,,,213.332,85.333,36.75,,1.8,4.8,,0.02,,,,5.0,,,,,,,0.0,,,7.0,,,,,0.0,45.19,48.0,,,,,,,,,7.96,7.5,2017-08,420,indiaWris/420_Madla,[LatLong 24.73333 80.20000],"Madla, Panna, Madhya Pradesh"
Maharashtra,Gadchiroli,2023-08,2018,Wairagarh,20.43333333,80.1,,,,,0.0,,0.52,3.1,,0.0,4.64,,43.0,,14.1,,,,,6.1,,,149.0,,0.193,3000.0,,168.957,67.583,130.7,,13.1,19.3,,1.46,,,,24.0,,,,,,,0.685,,,15.2,,,19.788,,0.0,107.131,54.0,9000.0,80.0,,,,,,,8.5,,2018-08,475,indiaWris/475_Wairagarh,[LatLong 20.43333 80.10000],"Wairagarh, Gadchiroli, Maharashtra"
Uttarakhand,Champawat,2023-05,2017,Pancheshwar,29.42333333,80.24416667,0.0,0.0,,,0.913,0.0,0.11,,,1.1,43.12,0.0,1.0,,43.38,,0.0,0.0,,,,,310.0,,0.18,,0.0,518.98,207.592,84.1,,1.85,11.17,,0.12,,0.0,,5.12,,0.0,,,0.0,,0.12,,,32.04,,,,,0.0,70.768,49.0,,186.0,,,,,,,8.16,8.16,2017-05,048,indiaWris/048_Pancheshwar,[LatLong 29.42333 80.24417],"Pancheshwar, Champawat, Uttarakhand"
Maharashtra,Thane,2023-03,2018,Badlapur,19.16222222,73.25444444,,,,0.0,0.0,,0.05,1.6,,0.0,17.64,0.0,13.7,,6.7,,0.0,,,4.5,0.0,0.0,114.0,0.0,0.64,20.0,,189.75,75.9,53.7,0.0,0.5,0.96,,,,,,4.2,,0.0,,,0.0,,0.012,,,2.1,,,2.95,0.0,,44.016,52.0,1100.0,,0.0,,,0.0,0.0,,8.2,7.5,2018-03,497,indiaWris/497_Badlapur,[LatLong 19.16222 73.25444],"Badlapur, Thane, Maharashtra"
Uttar Pradesh,Etawah,2023-04,2016,Etawah,26.75,78.98333333,,,,,0.0,,3.74,76.5,,0.0,37.0,,76.6,,207.0,,,,,6.9,,,1311.0,,0.65,,,677.292,270.917,195.0,,19.6,46.7,,0.84,,,,170.9,,,,,,,0.723,,,139.7,,,,,,159.836,46.0,,,,,,,,,7.5,7.5,2016-04,139,indiaWris/139_Etawah,[LatLong 26.75000 78.98333],"Etawah, Etawah, Uttar Pradesh"
Uttarakhand,Dehradun,2023-02,2019,Haridwar D/S,29.96277778,78.17305556,,,,,0.0,0.0,0.07,2.9,,0.0,44.8,0.0,11.96,,13.4,,0.0,0.0,,6.78,,,174.0,,0.15,2800.0,0.0,556.668,222.667,115.29,,3.86,14.4,,,,0.11,0.19,7.62,,0.0,,,0.0,,0.1,,0.0,58.4,,,,,,94.5,16.6,4100.0,118.0,,,,0.0,,,7.98,,2019-02,049,indiaWris/049_HaridwarDS,[LatLong 29.96278 78.17306],"Haridwar D/S, Dehradun, Uttarakhand"
Bihar,Madhubani,2023-08,2001,Jainagar,26.57138889,86.22583333,,,,,9.96,,0.31,,,12.0,25.8,,,,28.045,,,,,,,,210.0,,,,,,120.188,85.4,,2.346,13.365,,,,0.0276,,11.5,16.9708,,,,,,,0.0,0.457848,22.08,,64.5,0.3,,,90.0,,,,,,,,,,8.14,,2001-08,206,indiaWris/206_Jainagar,[LatLong 26.57139 86.22583],"Jainagar, Madhubani, Bihar"
Madhya Pradesh,Narsinghpur,2023-05,2006,Barmanghat,23.03111111,79.01555556,,,,,0.0,,,0.8,,0.0,25.3,,22.6,,6.0,,,,,,,,228.0,,0.052,,,,108.667,149.0,,1.1,10.9,,,0.5,0.0,0.5,5.9,10.564,,,,,,,0.297738,0.247835,6.7,,63.25,33.2,,,244.36,56.0,,145.0,,,0.1,,,0.01,8.21,,2006-05,418,indiaWris/418_Barmanghat,[LatLong 23.03111 79.01556],"Barmanghat, Narsinghpur, Madhya Pradesh"
Odisha,Kendujhar,2023-01,2002,Champua,22.06916667,85.67083333,,,,,,,0.0,,,0.0,6.4,,,,7.7745,,,,,,,,75.0,,0.323,,0.0372,,28.15,28.426,,0.782,2.916,,,0.65814,0.0276,0.63054,4.094,23.5111,,,,,,0.001,0.0,0.336735,1.344,,16.0,7.89,,,,43.0,,,,,,,,,7.7,7.7,2002-01,361,indiaWris/361_Champua,[LatLong 22.06917 85.67083],"Champua, Kendujhar, Odisha"
Uttar Pradesh,Etawah,2023-05,2014,Udi,26.71666667,78.93333333,,,,,6.972,,0.0,,,8.4,27.2,,,,53.96,,,,,,,,675.0,,0.342,,0.2418,,161.15,202.52,,4.692,22.356,,0.05616,0.51696,0.0966,0.42036,69.0,47.5016,,,,,,,0.402522,2.37386,55.68,,68.0,,,,180.0,,,,,,,,,0.0031002,8.2,,2014-05,139,indiaWris/139_Udi,[LatLong 26.71667 78.93333],"Udi, Etawah, Uttar Pradesh"
Uttar Pradesh,Hamirpur,2023-01,2014,Hamirpur,25.95,80.15,,,,,6.723,,0.0108,,,8.1,44.8,,,,69.225,,,,,,,,696.0,,0.893,,0.186,,225.4,262.3,,1.564,27.216,,0.1404,1.55088,0.2898,1.26108,71.99,40.9509,,,,,,,0.0941448,2.09335,37.92,,112.0,,,,228.5,,,,,,,,,0.113674,8.61,,2014-01,149,indiaWris/149_Hamirpur,[LatLong 25.95000 80.15000],"Hamirpur, Hamirpur, Uttar Pradesh"
