id	name	compartment	chemicalFormula	bigg.metabolite	chebi	chembl	kegg.compound	metanetx.chemical	hmdb	pubchem.compound	lipidmaps
M_4ohmdz_c	4-OH-midazolam	c	C18H13ClFN3O	4ohmdz	NA	NA	NA	NA	NA	NA	NA
M_4ohmdz_s	4-OH-midazolam	s	C18H13ClFN3O	4ohmdz	NA	NA	NA	NA	NA	NA	NA
M_tripvs_r	triol metabolite of pravastatin	r	C23H37NaO9	tripvs	NA	NA	NA	NA	NA	NA	NA
M_56dhpvs_r	3-keto-5,6,-dihydroxy-pravastatin	r	C23H35NaO9	56dhpvs	NA	NA	NA	NA	NA	NA	NA
M_56dhpvs_c	3-keto-5,6,-dihydroxy-pravastatin	c	C23H35NaO9	56dhpvs	NA	NA	NA	NA	NA	NA	NA
M_56dhpvs_s	3-keto-5,6,-dihydroxy-pravastatin	s	C23H35NaO9	56dhpvs	NA	NA	NA	NA	NA	NA	NA
M_3ispvs_r	3-alpha-iso-pravastatin	r	C23H35NaO7	3ispvs	NA	NA	NA	NA	NA	NA	NA
M_56eppvs_r	5,6-epoxy-3-alpha-iso-pravastatin	r	C23H35NaO8	56eppvs	NA	NA	NA	NA	NA	NA	NA
M_56eppvs_c	5,6-epoxy-3-alpha-iso-pravastatin	c	C23H35NaO8	56eppvs	NA	NA	NA	NA	NA	NA	NA
M_56eppvs_s	5,6-epoxy-3-alpha-iso-pravastatin	s	C23H35NaO8	56eppvs	NA	NA	NA	NA	NA	NA	NA
M_5ohfvs_r	5-hydroxy-fluvastatin	r	C24H25FNNaO5	5ohfvs	NA	NA	NA	NA	NA	NA	NA
M_5ohfvsglu_r	5-hydroxy-fluvastatin-glucuronide	r	C30H32FNNaO11	5ohfvsglu	NA	NA	NA	NA	NA	NA	NA
M_5ohfvsglu_c	5-hydroxy-fluvastatin-glucuronide	c	C30H32FNNaO11	5ohfvsglu	NA	NA	NA	NA	NA	NA	NA
M_5ohfvsglu_s	5-hydroxy-fluvastatin-glucuronide	s	C30H32FNNaO11	5ohfvsglu	NA	NA	NA	NA	NA	NA	NA
M_fvs_r	fluvastatin	r	C24H25FNNaO4	fvs	NA	NA	NA	NA	NA	NA	NA
M_5ohfvs_c	5-hydroxy-fluvastatin	c	C24H25FNNaO5	5ohfvs	NA	NA	NA	NA	NA	NA	NA
M_5ohfvs_s	5-hydroxy-fluvastatin	s	C24H25FNNaO5	5ohfvs	NA	NA	NA	NA	NA	NA	NA
M_6ahglz_c	6-alpha-OH-gliclazide	c	C15H20N3O4S	6ahglz	NA	NA	NA	NA	NA	NA	NA
M_6ahglz_s	6-alpha-OH-gliclazide	s	C15H20N3O4S	6ahglz	NA	NA	NA	NA	NA	NA	NA
M_6ahglz_r	6-alpha-OH-gliclazide	r	C15H20N3O4S	6ahglz	NA	NA	NA	NA	NA	NA	NA
M_6bhglz_c	6-beta-OH-gliclazide	c	C15H20N3O4S	6bhglz	NA	NA	NA	NA	NA	NA	NA
M_6bhglz_s	6-beta-OH-gliclazide	s	C15H20N3O4S	6bhglz	NA	NA	NA	NA	NA	NA	NA
M_6bhglzglc_c	6-beta-OH-gliclazide-glucuronide	c	C21H27N3O10S	6bhglzglc	NA	NA	NA	NA	NA	NA	NA
M_6bhglzglc_s	6-beta-OH-gliclazide-glucuronide	s	C21H27N3O10S	6bhglzglc	NA	NA	NA	NA	NA	NA	NA
M_6bhglz_r	6-beta-OH-gliclazide	r	C15H20N3O4S	6bhglz	NA	NA	NA	NA	NA	NA	NA
M_6bhglzglc_r	6-beta-OH-gliclazide-glucuronide	r	C21H27N3O10S	6bhglzglc	NA	NA	NA	NA	NA	NA	NA
M_6csmv_c	6'-beta-carboxy-simvastatin-lactone form	c	C25H35O7	6csmv	NA	NA	NA	NA	NA	NA	NA
M_6csmvacid_c	6'-beta-carboxy-simvastatin-acid form	c	C25H36O8	6csmvacid	NA	NA	NA	NA	NA	NA	NA
M_6csmvacid_s	6'-beta-carboxy-simvastatin-acid form	s	C25H36O8	6csmvacid	NA	NA	NA	NA	NA	NA	NA
M_6msmv_r	6'-exomethylene-simvastatin-lactone form	r	C25H36O5	6msmv	NA	NA	NA	NA	NA	NA	NA
M_6csmv_r	6'-beta-carboxy-simvastatin-lactone form	r	C25H35O7	6csmv	NA	NA	NA	NA	NA	NA	NA
M_6epvs_c	6-epipravastatin	c	C23H35NaO7	6epvs	NA	NA	NA	NA	NA	NA	NA
M_6epvs_s	6-epipravastatin	s	C23H35NaO7	6epvs	NA	NA	NA	NA	NA	NA	NA
M_6hlvst_c	6'-beta-hydroxy-lovastatin lactone form	c	C24H36O6	6hlvst	NA	NA	NA	NA	NA	NA	NA
M_6hlvstacid_c	6'-beta-hydroxy-lovastatin-acid form	c	C24H37O7	6hlvstacid	NA	NA	NA	NA	NA	NA	NA
M_6hlvst_s	6'-beta-hydroxy-lovastatin lactone form	s	C24H36O6	6hlvst	NA	NA	NA	NA	NA	NA	NA
M_6hmsmv_c	6'-beta-hydroxy-methyl-simvastatin-lactone form	c	C25H38O6	6hmsmv	NA	NA	NA	NA	NA	NA	NA
M_6hmsmvacid_c	6'-beta-hydroxy-methyl-simvastatin-acid form	c	C25H39O7	6hmsmvacid	NA	NA	NA	NA	NA	NA	NA
M_6hmsmvacid_s	6'-beta-hydroxy-methyl-simvastatin-acid form	s	C25H39O7	6hmsmvacid	NA	NA	NA	NA	NA	NA	NA
M_6hmsmv_r	6'-beta-hydroxy-methyl-simvastatin-lactone form	r	C25H38O6	6hmsmv	NA	NA	NA	NA	NA	NA	NA
M_6hsmv_c	6'-beta-hydroxy simvastatin lactone	c	C25H38O6	6hsmv	NA	NA	NA	NA	NA	NA	NA
M_6hsmvacid_c	6'-beta-hydroxy simvastatin acid	c	C25H39O7	6hsmvacid	NA	NA	NA	NA	NA	NA	NA
M_6hsmvacid_s	6'-beta-hydroxy simvastatin acid	s	C25H39O7	6hsmvacid	NA	NA	NA	NA	NA	NA	NA
M_6melvst_c	6'-exomethylene-lovastatin lactone form	c	C24H34O5	6melvst	NA	NA	NA	NA	NA	NA	NA
M_6melvacid_c	6'-exomethylene-lovastatin-acid form	c	C24H35O6	6melvacid	NA	NA	NA	NA	NA	NA	NA
M_6melvacid_s	6'-exomethylene-lovastatin-acid form	s	C24H35O6	6melvacid	NA	NA	NA	NA	NA	NA	NA
M_6melvst_s	6'-exomethylene-lovastatin lactone form	s	C24H34O5	6melvst	NA	NA	NA	NA	NA	NA	NA
M_6ohfvsglu_r	6-hydroxy-fluvastatin-glucuronide	r	C30H32FNNaO11	6ohfvsglu	NA	NA	NA	NA	NA	NA	NA
M_6ohfvsglu_c	6-hydroxy-fluvastatin-glucuronide	c	C30H32FNNaO11	6ohfvsglu	NA	NA	NA	NA	NA	NA	NA
M_6ohfvsglu_s	6-hydroxy-fluvastatin-glucuronide	s	C30H32FNNaO11	6ohfvsglu	NA	NA	NA	NA	NA	NA	NA
M_6ohfvs_r	6-hydroxy-fluvastatin	r	C24H25FNNaO5	6ohfvs	NA	NA	NA	NA	NA	NA	NA
M_6ohfvs_c	6-hydroxy-fluvastatin	c	C24H25FNNaO5	6ohfvs	NA	NA	NA	NA	NA	NA	NA
M_6ohfvs_s	6-hydroxy-fluvastatin	s	C24H25FNNaO5	6ohfvs	NA	NA	NA	NA	NA	NA	NA
M_7ahglz_c	7-alpha-OH-gliclazide	c	C15H20N3O4S	7ahglz	NA	NA	NA	NA	NA	NA	NA
M_7ahglz_s	7-alpha-OH-gliclazide	s	C15H20N3O4S	7ahglz	NA	NA	NA	NA	NA	NA	NA
M_7ahglz_r	7-alpha-OH-gliclazide	r	C15H20N3O4S	7ahglz	NA	NA	NA	NA	NA	NA	NA
M_7bhglz_c	7-beta-OH-gliclazide	c	C15H20N3O4S	7bhglz	NA	NA	NA	NA	NA	NA	NA
M_7bhglz_s	7-beta-OH-gliclazide	s	C15H20N3O4S	7bhglz	NA	NA	NA	NA	NA	NA	NA
M_7bhglzglc_c	7-beta-OH-gliclazide-glucuronide	c	C21H27N3O10S	7bhglzglc	NA	NA	NA	NA	NA	NA	NA
M_7bhglzglc_s	7-beta-OH-gliclazide-glucuronide	s	C21H27N3O10S	7bhglzglc	NA	NA	NA	NA	NA	NA	NA
M_7bhglz_r	7-beta-OH-gliclazide	r	C15H20N3O4S	7bhglz	NA	NA	NA	NA	NA	NA	NA
M_7bhglzglc_r	7-beta-OH-gliclazide-glucuronide	r	C21H27N3O10S	7bhglzglc	NA	NA	NA	NA	NA	NA	NA
M_7hpvs_r	7-hydroxy-3-alpha-iso-pravastatin	r	C23H35NaO8	7hpvs	NA	NA	NA	NA	NA	NA	NA
M_7hpvs_c	7-hydroxy-3-alpha-iso-pravastatin	c	C23H35NaO8	7hpvs	NA	NA	NA	NA	NA	NA	NA
M_7hpvs_s	7-hydroxy-3-alpha-iso-pravastatin	s	C23H35NaO8	7hpvs	NA	NA	NA	NA	NA	NA	NA
M_allop_s	allopurinol	s	C5H4N4O	allop	NA	NA	NA	NA	NA	NA	NA
M_allop_c	allopurinol	c	C5H4N4O	allop	NA	NA	NA	NA	NA	NA	NA
M_acmp_c	acetaminophen/paracetamol	c	C8H9NO2	acmp	CHEBI:46195	CHEMBL:112	NA	NA	HMDB01859	1983	NA
M_acmp_s	acetaminophen/paracetamol	s	C8H9NO2	acmp	CHEBI:46195	CHEMBL:112	NA	NA	HMDB01859	1983	NA
M_acmpglu_r	Acetaminophen glucuronide	r	C14H16NO8	acmpglu	CHEBI:32636	CHEMBL:1647	NA	NA	HMDB10316	83944	NA
M_acmpglut_s	acetaminophen-glutathione-conjugate	s	C18H27N4O10S	acmpglut	CHEBI:32639	NA	NA	NA	NA	NA	NA
M_acmpglut_c	acetaminophen-glutathione-conjugate	c	C18H27N4O10S	acmpglut	CHEBI:32639	NA	NA	NA	NA	NA	NA
M_acmpglu_c	Acetaminophen glucuronide	c	C14H16NO8	acmpglu	CHEBI:32636	CHEMBL:1647	NA	NA	HMDB10316	83944	NA
M_acmpglu_s	Acetaminophen glucuronide	s	C14H16NO8	acmpglu	CHEBI:32636	CHEMBL:1647	NA	NA	HMDB10316	83944	NA
M_sulpacmp_c	sulphate-conjugate-acetaminophen	c	C8H8NO5S	sulpacmp	NA	NA	NA	NA	NA	NA	NA
M_oxyp_c	oxypurinol	c	C5H4N4O2	oxyp	NA	NA	NA	NA	NA	NA	NA
M_am1csa_r	AM1 (cyclosporine)	r	C62H111N11O13	am1csa	NA	NA	NA	NA	NA	NA	NA
M_am19cs_r	AM19 (cyclosporine)	r	C62H111N11O14	am19cs	NA	NA	NA	NA	NA	NA	NA
M_am9csa_r	AM9 (cyclosporine)	r	C62H111N11O13	am9csa	NA	NA	NA	NA	NA	NA	NA
M_am19cs_c	AM19 (cyclosporine)	c	C62H111N11O14	am19cs	NA	NA	NA	NA	NA	NA	NA
M_am19cs_s	AM19 (cyclosporine)	s	C62H111N11O14	am19cs	NA	NA	NA	NA	NA	NA	NA
M_am1acs_c	AM1A (cyclosporine)	c	C62H108N11O14	am1acs	NA	NA	NA	NA	NA	NA	NA
M_am1a4ncs_c	AM1A4N (cyclosporine)	c	C61H106N11O14	am1a4ncs	NA	NA	NA	NA	NA	NA	NA
M_am1a4ncs_s	AM1A4N (cyclosporine)	s	C61H106N11O14	am1a4ncs	NA	NA	NA	NA	NA	NA	NA
M_am1ccs_r	AM1c (cyclosporine)	r	C62H111N11O13	am1ccs	NA	NA	NA	NA	NA	NA	NA
M_am1accs_r	AM1Ac (cyclosporine)	r	C62H108N11O14	am1accs	NA	NA	NA	NA	NA	NA	NA
M_am1accs_c	AM1Ac (cyclosporine)	c	C62H108N11O14	am1accs	NA	NA	NA	NA	NA	NA	NA
M_am1accs_s	AM1Ac (cyclosporine)	s	C62H108N11O14	am1accs	NA	NA	NA	NA	NA	NA	NA
M_am1alcs_r	AM1AL (cyclosporine)	r	C62H109N11O13	am1alcs	NA	NA	NA	NA	NA	NA	NA
M_am1acs_r	AM1A (cyclosporine)	r	C62H108N11O14	am1acs	NA	NA	NA	NA	NA	NA	NA
M_am1acs_s	AM1A (cyclosporine)	s	C62H108N11O14	am1acs	NA	NA	NA	NA	NA	NA	NA
M_am1csa_c	AM1 (cyclosporine)	c	C62H111N11O13	am1csa	NA	NA	NA	NA	NA	NA	NA
M_am1alcs_c	AM1AL (cyclosporine)	c	C62H109N11O13	am1alcs	NA	NA	NA	NA	NA	NA	NA
M_am1alcs_s	AM1AL (cyclosporine)	s	C62H109N11O13	am1alcs	NA	NA	NA	NA	NA	NA	NA
M_am1c9cs_c	AM1c9 (cyclosporine)	c	C62H111N11O14	am1c9cs	NA	NA	NA	NA	NA	NA	NA
M_am1c4n9cs_c	AM1c4N9 (cyclosporine)	c	C61H109N11O14	am1c4n9cs	NA	NA	NA	NA	NA	NA	NA
M_am1c4n9cs_s	AM1c4N9 (cyclosporine)	s	C61H109N11O14	am1c4n9cs	NA	NA	NA	NA	NA	NA	NA
M_am1c9cs_r	AM1c9 (cyclosporine)	r	C62H111N11O14	am1c9cs	NA	NA	NA	NA	NA	NA	NA
M_am1c9cs_s	AM1c9 (cyclosporine)	s	C62H111N11O14	am1c9cs	NA	NA	NA	NA	NA	NA	NA
M_csa_r	cyclosporine	r	C62H111N11O12	csa	NA	NA	NA	NA	NA	NA	NA
M_am1ccs_c	AM1c (cyclosporine)	c	C62H111N11O13	am1ccs	NA	NA	NA	NA	NA	NA	NA
M_am1ccs_s	AM1c (cyclosporine)	s	C62H111N11O13	am1ccs	NA	NA	NA	NA	NA	NA	NA
M_am1cglc_r	AM1c-glucuronide (cyclosporine)	r	C68H118N11O19	am1cglc	NA	NA	NA	NA	NA	NA	NA
M_am1cglc_c	AM1c-glucuronide (cyclosporine)	c	C68H118N11O19	am1cglc	NA	NA	NA	NA	NA	NA	NA
M_am1cglc_s	AM1c-glucuronide (cyclosporine)	s	C68H118N11O19	am1cglc	NA	NA	NA	NA	NA	NA	NA
M_am1csa_s	AM1 (cyclosporine)	s	C62H111N11O13	am1csa	NA	NA	NA	NA	NA	NA	NA
M_am9csa_c	AM9 (cyclosporine)	c	C62H111N11O13	am9csa	NA	NA	NA	NA	NA	NA	NA
M_am4n9cs_c	AM4N9 (cyclosporine)	c	C61H109N11O13	am4n9cs	NA	NA	NA	NA	NA	NA	NA
M_am4ncs_r	AM4N (cyclosporine)	r	C61H109N11O12	am4ncs	NA	NA	NA	NA	NA	NA	NA
M_am4n9cs_r	AM4N9 (cyclosporine)	r	C61H109N11O13	am4n9cs	NA	NA	NA	NA	NA	NA	NA
M_am4n9cs_s	AM4N9 (cyclosporine)	s	C61H109N11O13	am4n9cs	NA	NA	NA	NA	NA	NA	NA
M_csa_c	cyclosporine	c	C62H111N11O12	csa	NA	NA	NA	NA	NA	NA	NA
M_am4ncs_c	AM4N (cyclosporine)	c	C61H109N11O12	am4ncs	NA	NA	NA	NA	NA	NA	NA
M_am4ncs_s	AM4N (cyclosporine)	s	C61H109N11O12	am4ncs	NA	NA	NA	NA	NA	NA	NA
M_am9csa_s	AM9 (cyclosporine)	s	C62H111N11O13	am9csa	NA	NA	NA	NA	NA	NA	NA
M_atvacid_s	atorvastatin-acid	s	C33H34FN2O5	atvacid	NA	NA	NA	NA	NA	NA	NA
M_atvacid_c	atorvastatin-acid	c	C33H34FN2O5	atvacid	NA	NA	NA	NA	NA	NA	NA
M_atvlac_c	atorvastatin-lactone	c	C33H33FN2O4	atvlac	NA	NA	NA	NA	NA	NA	NA
M_atvethgluc_r	atorvastatin-ether-glucuronide -G1	r	C45H48FN2O17	atvethgluc	NA	NA	NA	NA	NA	NA	NA
M_atvacylgluc_r	atorvastatin-acyl-glucuronide / G2	r	C39H42FN2O11	atvacylgluc	NA	NA	NA	NA	NA	NA	NA
M_atvlacgluc_r	atorvastatin-lactone-ether-glucuronide / G3	r	C39H40FN2O10	atvlacgluc	NA	NA	NA	NA	NA	NA	NA
M_atvlac_s	atorvastatin-lactone	s	C33H33FN2O4	atvlac	NA	NA	NA	NA	NA	NA	NA
M_caribupglu_S_c	S-carboxy ibuprofen glucuronide	c	C19H22O10	NA	NA	NA	NA	NA	NA	NA	NA
M_caribupglu_S_s	S-carboxy ibuprofen glucuronide	s	C19H22O10	NA	NA	NA	NA	NA	NA	NA	NA
M_caribup_R_c	R-carboxy ibuprofen	c	C13H14O4	NA	NA	NA	NA	NA	NA	NA	NA
M_caribup_R_s	R-carboxy ibuprofen	s	C13H14O4	NA	NA	NA	NA	NA	NA	NA	NA
M_caribup_s_r	S-carboxy ibuprofen	r	C13H14O4	caribup_s	NA	NA	NA	NA	NA	NA	NA
M_caribupglu_S_r	S-carboxy ibuprofen glucuronide	r	C19H22O10	NA	NA	NA	NA	NA	NA	NA	NA
M_caribup_s_c	S-carboxy ibuprofen	c	C13H14O4	caribup_s	NA	NA	NA	NA	NA	NA	NA
M_caribup_s_s	S-carboxy ibuprofen	s	C13H14O4	caribup_s	NA	NA	NA	NA	NA	NA	NA
M_crglz_c	carboxy-gliclazide	c	C15H17N3O5S	crglz	NA	NA	NA	NA	NA	NA	NA
M_crglz_s	carboxy-gliclazide	s	C15H17N3O5S	crglz	NA	NA	NA	NA	NA	NA	NA
M_mhglz_r	Methyl-hydroxy-gliclazide	r	C15H20N3O4S	mhglz	NA	NA	NA	NA	NA	NA	NA
M_crglz_r	carboxy-gliclazide	r	C15H17N3O5S	crglz	NA	NA	NA	NA	NA	NA	NA
M_crvsm1_r	cerivastatin-M1	r	C24H29FNNaO5	crvsm1	NA	NA	NA	NA	NA	NA	NA
M_crvsm24_r	cerivastatin-M24	r	C24H29FNNaO6	crvsm24	NA	NA	NA	NA	NA	NA	NA
M_crvsm1_c	cerivastatin-M1	c	C24H29FNNaO5	crvsm1	NA	NA	NA	NA	NA	NA	NA
M_crvsm1_s	cerivastatin-M1	s	C24H29FNNaO5	crvsm1	NA	NA	NA	NA	NA	NA	NA
M_crvsm23_r	cerivastatin-M23	r	C25H31FNNaO6	crvsm23	NA	NA	NA	NA	NA	NA	NA
M_crvs_s	cerivastatin	s	C25H31FNNaO5	crvs	NA	NA	NA	NA	NA	NA	NA
M_crvs_c	cerivastatin	c	C25H31FNNaO5	crvs	NA	NA	NA	NA	NA	NA	NA
M_crvsm22_c	cerivastatin-M22	c	C25H29FNNaO4	crvsm22	NA	NA	NA	NA	NA	NA	NA
M_crvs_r	cerivastatin	r	C25H31FNNaO5	crvs	NA	NA	NA	NA	NA	NA	NA
M_cvm1gluc_r	cerivastatin-M1-glucuronide	r	C30H36FNNaO11	cvm1gluc	NA	NA	NA	NA	NA	NA	NA
M_crvsm22_r	cerivastatin-M22	r	C25H29FNNaO4	crvsm22	NA	NA	NA	NA	NA	NA	NA
M_cvm23gluc_r	cerivastatin-M23-glucuronide	r	C31H38FNNaO12	cvm23gluc	NA	NA	NA	NA	NA	NA	NA
M_crvsm23_c	cerivastatin-M23	c	C25H31FNNaO6	crvsm23	NA	NA	NA	NA	NA	NA	NA
M_crvsm23_s	cerivastatin-M23	s	C25H31FNNaO6	crvsm23	NA	NA	NA	NA	NA	NA	NA
M_crvsm24_c	cerivastatin-M24	c	C24H29FNNaO6	crvsm24	NA	NA	NA	NA	NA	NA	NA
M_crvsm24_s	cerivastatin-M24	s	C24H29FNNaO6	crvsm24	NA	NA	NA	NA	NA	NA	NA
M_crvsm31_r	cerivastatin-M31	r	C26H31FNNaO5	crvsm31	NA	NA	NA	NA	NA	NA	NA
M_csasulp_c	cyclosporine-sulphate	c	C62H110N11O15S	csasulp	NA	NA	NA	NA	NA	NA	NA
M_csasulp_s	cyclosporine-sulphate	s	C62H110N11O15S	csasulp	NA	NA	NA	NA	NA	NA	NA
M_csa_s	cyclosporine	s	C62H111N11O12	csa	NA	NA	NA	NA	NA	NA	NA
M_cysacmp_c	cysteine-conjugate-acetaminophen	c	C11H14N2O4S	cysacmp	NA	NA	NA	NA	NA	NA	NA
M_meracmp_c	acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen	c	C13H15N2O5S	meracmp	NA	NA	NA	NA	NA	NA	NA
M_cysacmp_s	cysteine-conjugate-acetaminophen	s	C11H14N2O4S	cysacmp	NA	NA	NA	NA	NA	NA	NA
M_crvsm31_c	cerivastatin-M31	c	C26H31FNNaO5	crvsm31	NA	NA	NA	NA	NA	NA	NA
M_fvs_p	fluvastatin	p	C24H25FNNaO4	fvs	NA	NA	NA	NA	NA	NA	NA
M_deoxfvs_p	deoxy-fluvastatin-dinor	p	C22H21FNNaO2	deoxfvs	NA	NA	NA	NA	NA	NA	NA
M_deoxfvs_c	deoxy-fluvastatin-dinor	c	C22H21FNNaO2	deoxfvs	NA	NA	NA	NA	NA	NA	NA
M_deoxfvs_s	deoxy-fluvastatin-dinor	s	C22H21FNNaO2	deoxfvs	NA	NA	NA	NA	NA	NA	NA
M_desfvs_r	N-desisopropyl-fluvastatin	r	C21H19FNNaO4	desfvs	NA	NA	NA	NA	NA	NA	NA
M_desfvs_c	N-desisopropyl-fluvastatin	c	C21H19FNNaO4	desfvs	NA	NA	NA	NA	NA	NA	NA
M_desfvs_s	N-desisopropyl-fluvastatin	s	C21H19FNNaO4	desfvs	NA	NA	NA	NA	NA	NA	NA
M_dhglz_c	dehydro-gliclazide	c	C15H18N3O3S	dhglz	NA	NA	NA	NA	NA	NA	NA
M_dhglz_s	dehydro-gliclazide	s	C15H18N3O3S	dhglz	NA	NA	NA	NA	NA	NA	NA
M_glz_c	Gliclazide	c	C15H20N3O3S	glz	NA	NA	NA	NA	NA	NA	NA
M_dspvs_r	desacyl dehydro-pravastatin	r	C18H23NaO5	dspvs	NA	NA	NA	NA	NA	NA	NA
M_dspvs_c	desacyl dehydro-pravastatin	c	C18H23NaO5	dspvs	NA	NA	NA	NA	NA	NA	NA
M_dspvs_s	desacyl dehydro-pravastatin	s	C18H23NaO5	dspvs	NA	NA	NA	NA	NA	NA	NA
M_epoxtac_r	31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus	r	C41H63NO14	epoxtac	NA	NA	NA	NA	NA	NA	NA
M_epoxtac_c	31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus	c	C41H63NO14	epoxtac	NA	NA	NA	NA	NA	NA	NA
M_epoxtac_s	31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus	s	C41H63NO14	epoxtac	NA	NA	NA	NA	NA	NA	NA
M_fvs_s	fluvastatin	s	C24H25FNNaO4	fvs	NA	NA	NA	NA	NA	NA	NA
M_fvstet_s	des-isopropyl-dihydro-fluvastatin-tetranor	s	C17H13FNNaO2	fvstet	NA	NA	NA	NA	NA	NA	NA
M_fvstetglu_s	des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide	s	C23H20FNNaO8	fvstetglu	NA	NA	NA	NA	NA	NA	NA
M_glc3meacp_s	glucuronide-conjugate of 3-methoxy-acetaminophen	s	C14H16NO9	glc3meacp	NA	NA	NA	NA	NA	NA	NA
M_glz_s	Gliclazide	s	C15H20N3O3S	glz	NA	NA	NA	NA	NA	NA	NA
M_gtacmp_s	glucuronide-thiomethyl-acetaminophen conjugate	s	C15H18NO8S	gtacmp	NA	NA	NA	NA	NA	NA	NA
M_ibup_R_s	ibuprofen-R	s	C13H17O2	NA	NA	NA	NA	NA	NA	NA	NA
M_ibup_S_s	ibuprofen-S	s	C13H17O2	NA	NA	NA	NA	NA	NA	NA	NA
M_ibupgluc_s	ibuprofen acyl glucuronide	s	C19H25O8	ibupgluc	NA	NA	NA	NA	NA	NA	NA
M_isolvstacid_s	3'-hydroxy-iso-delta-4',5'-hydroxy acid form of lovastatin	s	C24H37O7	isolvstacid	NA	NA	NA	NA	NA	NA	NA
M_lst4exp_s	Losartan-E3174/ losartan-M6	s	C22H19ClN6O2	lst4exp	NA	NA	NA	NA	NA	NA	NA
M_lstn_s	Losartan	s	C22H22ClN6O	lstn	NA	NA	NA	NA	NA	NA	NA
M_lstn1gluc_s	Losartan-N1-glucuronide	s	C28H30ClN6O7	lstn1gluc	NA	NA	NA	NA	NA	NA	NA
M_lstnm1_s	Losartan-M1	s	C22H22ClN6O2	lstnm1	NA	NA	NA	NA	NA	NA	NA
M_lstnm2_s	Losartan-M2	s	C22H22ClN6O2	lstnm2	NA	NA	NA	NA	NA	NA	NA
M_lstnm4_s	Losartan-M4 (glucuronide derivative)	s	C28H27ClN6O8	lstnm4	NA	NA	NA	NA	NA	NA	NA
M_lstnm5_s	Losartan-M5	s	C22H22ClN6O2	lstnm5	NA	NA	NA	NA	NA	NA	NA
M_lstnm7_s	Losartan-N2-glucuronide / Losartan-M7	s	C28H30ClN6O7	lstnm7	NA	NA	NA	NA	NA	NA	NA
M_lvst_s	lovastatin lactone form	s	C24H36O5	lvst	NA	NA	NA	NA	NA	NA	NA
M_mdz_s	Midazolam	s	C18H13ClFN3	mdz	NA	NA	NA	NA	NA	NA	NA
M_mdzglc_s	Midazolam-glucuronide	s	C24H21ClFN3O6	mdzglc	NA	NA	NA	NA	NA	NA	NA
M_meracmp_s	acetaminophen-mercapturate-conjugate/N-acetyl-cysteine-acetaminophen	s	C13H15N2O5S	meracmp	NA	NA	NA	NA	NA	NA	NA
M_mhglz_s	Methyl-hydroxy-gliclazide	s	C15H20N3O4S	mhglz	NA	NA	NA	NA	NA	NA	NA
M_ndersv_s	N-desmethyl-rosuvastatin	s	C42H48CaF2N6O12S2	ndersv	NA	NA	NA	NA	NA	NA	NA
M_nfd_s	Nifedipine	s	C17H18N2O6	nfd	NA	NA	NA	NA	NA	NA	NA
M_nfdac_s	acid metabolite of nifedipine	s	C16H13N2O6	nfdac	NA	NA	NA	NA	NA	NA	NA
M_nfdlac_s	lactone form of nifedipine	s	C16H12N2O6	nfdlac	NA	NA	NA	NA	NA	NA	NA
M_nfdnpy_s	Nitropyridine metabolite of nifedipine	s	C17H16N2O6	nfdnpy	NA	NA	NA	NA	NA	NA	NA
M_nfdoh_s	hydroxy metabolite of nifedipine	s	C16H13N2O7	nfdoh	NA	NA	NA	NA	NA	NA	NA
M_oxyp_s	oxypurinol	s	C5H4N4O2	oxyp	NA	NA	NA	NA	NA	NA	NA
M_oxy1rb_s	oxypurinol-1-riboside	s	C10H12N4O7	oxy1rb	NA	NA	NA	NA	NA	NA	NA
M_oxy7rb_s	oxypurinol-7-riboside	s	C10H12N4O7	oxy7rb	NA	NA	NA	NA	NA	6336410	NA
M_profvs_s	des-isoproylpropionic-acid-fluvastatin	s	C18H16FNNaO2	profvs	NA	NA	NA	NA	NA	NA	NA
M_ptvst_s	pitavastatin	s	C50H46CaF2N2O8	ptvst	NA	NA	NA	NA	NA	NA	NA
M_ptvstlac_s	pitavastatin-lactone	s	C50H44CaF2N2O6	ptvstlac	NA	NA	NA	NA	NA	NA	NA
M_ptvstm3_s	pitavastatin-M3	s	C50H42CaF2N2O8	ptvstm3	NA	NA	NA	NA	NA	NA	NA
M_pvs_s	pravastatin	s	C23H35NaO7	pvs	NA	NA	NA	NA	NA	NA	NA
M_pvsgluc_s	pravastatin glucuronide	s	C29H42NaO13	pvsgluc	NA	NA	NA	NA	NA	NA	NA
M_rsv_s	rosuvastatin	s	C44H54CaF2N6O12S2	rsv	NA	NA	NA	NA	NA	NA	NA
M_rsvlac_s	rosuvastatin-5S-lactone	s	C44H52CaF2N6O10S2	rsvlac	NA	NA	NA	NA	NA	NA	NA
M_s3meacmp_s	sulphate-conjugate-3-methoxy-acetaminophen	s	C8H8NO6S	s3meacmp	NA	NA	NA	NA	NA	NA	NA
M_smv_s	simvastatin lactone form	s	C25H38O5	smv	NA	NA	NA	NA	NA	NA	NA
