,GeoId,CALicensedHealthcareFacilityBedFACID,CALicensedHealthcareFacilityName,CALicensedHealthcareFacilityType,Count_HospitalBed_SkilledNursingBed,Count_HospitalBed_SpecialTreatmentProgramBed,Count_HospitalBed_IntermediateCareHabilitativeBed,Count_HospitalBed_IntermediateCareNursingBed,Count_HospitalBed_CongregateLivingHealthFacilityBed,Count_HospitalBed_IntermediateCareBed,Count_HospitalBed_CoronaryCareBed,Count_HospitalBed_IntensiveCareBed,Count_HospitalBed_IntensiveCareNewbornNurseryBed,Count_HospitalBed_PerinatalBed,Count_HospitalBed_UnspecifiedGeneralAcuteCareBed,Count_HospitalBed_BurnBed,Count_HospitalBed_PediatricBed,Count_HospitalBed_RenalTransplantBed,Count_HospitalBed_RehabilitationBed,Count_HospitalBed_AcuteRespiratoryCareBed,Count_HospitalBed_AcutePsychiatricCareBed,Count_HospitalBed_ChemicalDependencyRecoveryBed,Count_HospitalBed_PediatricIntensiveCareUnitBed,Count_HospitalBed_LaborAndDeliveryBed,Count_HospitalBed_IntermediateCareDevelopmentallyDisabledBed,Count_HospitalBed_PsychiatricHealthBed,Count_HospitalBed_PediatricDayAndRespiteCareBed,Count_HospitalBed_DialysisStationsBed,Count_HospitalBed_CorrectionalTreatmentCenterBed,Count_HospitalBed_HospiceBed
2847,dcid:geoId/06037,ELMS/920000015,DREIER'S NURSING CARE CENTER,dcs:SkilledNursingFacility,53,,,,,,,,,,,,,,,,,,,,,,,,,
2848,dcid:geoId/06037,ELMS/920000017,GLENOAKS CONV. HOSPITAL,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2849,dcid:geoId/06037,ELMS/920000018,GRIFFITH PARK HEALTHCARE CENTER,dcs:SkilledNursingFacility,94,,,,,,,,,,,,,,,,,,,,,,,,,
2850,dcid:geoId/06037,ELMS/920000019,ROYAL PALMS POST ACUTE,dcs:SkilledNursingFacility,140,,,,,,,,,,,,,,,,,,,,,,,,,
2851,dcid:geoId/06037,ELMS/920000020,GLENDALE POST ACUTE CENTER,dcs:SkilledNursingFacility,136,,,,,,,,,,,,,,,,,,,,,,,,,
2852,dcid:geoId/06037,ELMS/920000021,BROADWAY MANOR CARE CENTER,dcs:SkilledNursingFacility,78,,,,,,,,,,,,,,,,,,,,,,,,,
2853,dcid:geoId/06037,ELMS/920000024,NORTH VALLEY NURSING CENTER,dcs:SkilledNursingFacility,92,,,,,,,,,,,,,,,,,,,,,,,,,
2854,dcid:geoId/06037,ELMS/920000025,NEW VISTA NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,121,,,,,,,,,,,,,,,,,,,,,,,,,
2855,dcid:geoId/06037,ELMS/920000026,HIGH VALLEY LODGE,dcs:SkilledNursingFacility,50,,,,,,,,,,,,,,,,,,,,,,,,,
2856,dcid:geoId/06037,ELMS/920000027,MONTROSE SPRINGS SKILLED NURSING & WELLNESS CENTER,dcs:SkilledNursingFacility,138,,,,,,,,,,,,,,,,,,,,,,,,,
2857,dcid:geoId/06037,ELMS/920000028,MONTROSE HEALTHCARE CENTER,dcs:SkilledNursingFacility,59,,,,,,,,,,,,,,,,,,,,,,,,,
2858,dcid:geoId/06037,ELMS/920000029,OAKPARK HEALTHCARE CENTER,dcs:SkilledNursingFacility,49,,,,,,,,,,,,,,,,,,,,,,,,,
2859,dcid:geoId/06037,ELMS/920000030,THE HILLS HEALTHCARE CENTER,dcs:SkilledNursingFacility,67,,,,,,,,,,,,,,,,,,,,,,,,,
2860,dcid:geoId/06037,ELMS/920000031,LA CRESCENTA HEALTHCARE CENTER,dcs:SkilledNursingFacility,92,,,,,,,,,,,,,,,,,,,,,,,,,
2861,dcid:geoId/06037,ELMS/920000048,WELLSPRINGS POST-ACUTE CENTER,dcs:SkilledNursingFacility,299,,,,,,,,,,,,,,,,,,,,,,,,,
2862,dcid:geoId/06037,ELMS/920000049,BERKLEY VALLEY CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,125,,,,,,,,,,,,,,,,,,,,,,,,,
2863,dcid:geoId/06037,ELMS/920000050,CALIFORNIA HEALTHCARE AND REHABILITATION CENTER,dcs:SkilledNursingFacility,201,,,,,,,,,,,,,,,,,,,,,,,,,
2864,dcid:geoId/06037,ELMS/920000051,"DESERT CANYON POST ACUTE, LLC",dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2865,dcid:geoId/06037,ELMS/920000052,MAYFLOWER GARDENS CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,48,,,,,,,,,,,,,,,,,,,,,,,,,
2866,dcid:geoId/06037,ELMS/920000053,SANTA CLARITA POST-ACUTE CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2867,dcid:geoId/06037,ELMS/920000054,PANORAMA GARDENS NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,149,,,,,,,,,,,,,,,,,,,,,,,,,
2868,dcid:geoId/06037,ELMS/920000055,GRAND VALLEY HEALTH CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2869,dcid:geoId/06037,ELMS/920000056,THE MEADOWS POST ACUTE,dcs:SkilledNursingFacility,98,,,,,,,,,,,,,,,,,,,,,,,,,
2870,dcid:geoId/06037,ELMS/920000057,VALLEY PALMS CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2871,dcid:geoId/06037,ELMS/920000058,WINDSOR GARDENS HEALTHCARE CENTER OF THE VALLEY,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2872,dcid:geoId/06037,ELMS/920000059,LAKE BALBOA CARE CENTER,dcs:SkilledNursingFacility,50,,,,,,,,,,,,,,,,,,,,,,,,,
2873,dcid:geoId/06037,ELMS/920000060,GRANCELL VILLAGE OF THE JEWISH HOMES FOR THE AGING,dcs:SkilledNursingFacility,105,,,,,,,,,,,,,,,,,,,,,,,,,
2874,dcid:geoId/06037,ELMS/920000061,WOODLAND CARE CENTER,dcs:SkilledNursingFacility,157,,,,,,,,,,,,,,,,,,,,,,,,,
2875,dcid:geoId/06037,ELMS/920000062,EISENBERG VILLAGE,dcs:SkilledNursingFacility,166,,,,,,,,,,,,,,,,,,,,,,,,,
2876,dcid:geoId/06037,ELMS/920000063,NORTHRIDGE CARE CENTER,dcs:SkilledNursingFacility,97,,,,,,,,,,,,,,,,,,,,,,,,,
2877,dcid:geoId/06037,ELMS/920000064,PARKWEST HEALTHCARE CENTER,dcs:SkilledNursingFacility,98,,,,,,,,,,,,,,,,,,,,,,,,,
2878,dcid:geoId/06037,ELMS/920000066,SHERMAN OAKS  HEALTH & REHABILITATION CENTER,dcs:SkilledNursingFacility,120,,,,,,,,,,,,,,,,,,,,,,,,,
2879,dcid:geoId/06037,ELMS/920000067,TARZANA HEALTH AND REHABILITATION CENTER,dcs:SkilledNursingFacility,180,,,,,,,,,,,,,,,,,,,,,,,,,
2880,dcid:geoId/06037,ELMS/920000068,HOLIDAY MANOR CARE CENTER,dcs:SkilledNursingFacility,94,,,,,,,,,,,,,,,,,,,,,,,,,
2881,dcid:geoId/06037,ELMS/920000069,"THE CARE CENTER ON HAZELTINE, LLC",dcs:SkilledNursingFacility,58,,,,,,,,,,,,,,,,,,,,,,,,,
2882,dcid:geoId/06037,ELMS/920000071,BURBANK HEALTHCARE AND REHABILITATION CENTER,dcs:SkilledNursingFacility,188,,,,,,,,,,,,,,,,,,,,,,,,,
2883,dcid:geoId/06037,ELMS/920000073,GOLDEN STATE COLONIAL HEALTHCARE CENTER,dcs:SkilledNursingFacility,49,,,,,,,,,,,,,,,,,,,,,,,,,
2884,dcid:geoId/06037,ELMS/920000074,PROVIDENCE ST. ELIZABETH CARE CENTER,dcs:SkilledNursingFacility,52,,,,,,,,,,,,,,,,,,,,,,,,,
2885,dcid:geoId/06037,ELMS/920000075,STUDIO CITY REHABILITATION CENTER,dcs:SkilledNursingFacility,181,,,,,,,,,,,,,,,,,,,,,,,,,
2886,dcid:geoId/06037,ELMS/920000076,VALLEY VISTA NURSING AND TRANSITIONAL CARE LLC,dcs:SkilledNursingFacility,72,,,,,,,,,,,,,,,,,,,,,,,,,
2887,dcid:geoId/06037,ELMS/920000077,ALAMEDA CARE CENTER,dcs:SkilledNursingFacility,89,,,,,,,,,,,,,,,,,,,,,,,,,
2888,dcid:geoId/06037,ELMS/920000078,IMPERIAL CARE CENTER,dcs:SkilledNursingFacility,130,,,,,,,,,,,,,,,,,,,,,,,,,
2889,dcid:geoId/06037,ELMS/920000082,WEST HILLS HEALTH AND REHABILITATION CENTER,dcs:SkilledNursingFacility,145,,,,,,,,,,,,,,,,,,,,,,,,,
2890,dcid:geoId/06037,ELMS/920000083,CANYON OAKS NURSING AND REHABILITATION CENTER,dcs:SkilledNursingFacility,185,,,,,,,,,,,,,,,,,,,,,,,,,
2891,dcid:geoId/06037,ELMS/920000084,CHATSWORTH PARK HEALTH CARE CENTER,dcs:SkilledNursingFacility,128,,,,,,,,,,,,,,,,,,,,,,,,,
2892,dcid:geoId/06037,ELMS/920000085,WEST VALLEY POST ACUTE,dcs:SkilledNursingFacility,128,,,,,,,,,,,,,,,,,,,,,,,,,
2893,dcid:geoId/06037,ELMS/920000086,GRANADA HILLS CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,48,,,,,,,,,,,,,,,,,,,,,,,,,
2894,dcid:geoId/06037,ELMS/920000087,MAGNOLIA GARDENS CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2895,dcid:geoId/06037,ELMS/920000088,RINALDI CONVALESCENT HOSPITAL,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2896,dcid:geoId/06037,ELMS/920000089,COUNTRY VILLA SHERATON NURSING AND REHAB. CENTER,dcs:SkilledNursingFacility,138,,,,,,,,,,,,,,,,,,,,,,,,,
2897,dcid:geoId/06037,ELMS/920000090,CASITAS CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2898,dcid:geoId/06037,ELMS/920000091,TOPANGA TERRACE,dcs:SkilledNursingFacility,112,,,,,,,,,,,,,,,,,,,,,,,,,
2899,dcid:geoId/06037,ELMS/920000092,STONEY POINT HEALTHCARE CENTER,dcs:SkilledNursingFacility,132,,,,,,,,,,,,,,,,,,,,,,,,,
2900,dcid:geoId/06037,ELMS/920000269,VILLA SCALABRINI SPECIAL CARE UNIT,dcs:SkilledNursingFacility,58,,,,,,,,,,,,,,,,,,,,,,,,,
2901,dcid:geoId/06037,ELMS/920000280,ANTELOPE VALLEY CARE CENTER,dcs:SkilledNursingFacility,199,,,,,,,,,,,,,,,,,,,,,,,,,
2902,dcid:geoId/06037,ELMS/920000289,SYLMAR HEALTH AND REHABILITATION CENTER,dcs:SkilledNursingFacility,208,,,,,,,,,,,,,,,,,,,,,,,,,
2903,dcid:geoId/06037,ELMS/920000292,ARARAT NURSING FACILITY,dcs:SkilledNursingFacility,254,,,,,,,,,,,,,,,,,,,,,,,,,
2904,dcid:geoId/06037,ELMS/920000302,WINDSOR TERRACE HEALTHCARE CENTER,dcs:SkilledNursingFacility,133,,,,,,,,,,,,,,,,,,,,,,,,,
2905,dcid:geoId/06037,ELMS/920000304,GLENHAVEN HEALTHCARE,dcs:SkilledNursingFacility,52,,,,,,,,,,,,,,,,,,,,,,,,,
2906,dcid:geoId/06037,ELMS/920000306,AUTUMN HILLS HEALTH CARE CENTER,dcs:SkilledNursingFacility,99,,,,,,,,,,,,,,,,,,,,,,,,,
2907,dcid:geoId/06037,ELMS/920000310,BROOKDALE NORTHRIDGE,dcs:SkilledNursingFacility,45,,,,,,,,,,,,,,,,,,,,,,,,,
2908,dcid:geoId/06037,ELMS/920000312,TOTALLY KIDS SPECIALTY HEALTHCARE-SUN VALLEY,dcs:SkilledNursingFacility,45,,,,,,,,,,,,,,,,,,,,,,,,,
2909,dcid:geoId/06037,ELMS/930000002,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,dcs:GeneralAcuteCareFacility,,,,,,,8,28,26,37,207,,12,,,,,,,,,,,,,
2910,dcid:geoId/06037,ELMS/930000004,CEDARS-SINAI MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,126,45,64,624,,30,,,,,,,,,,,,,
2911,dcid:geoId/06037,ELMS/930000005,ALHAMBRA HOSPITAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,7,6,,,88,,,,17,,,,,,,,,,,
2912,dcid:geoId/06037,ELMS/930000008,ANTELOPE VALLEY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,21,48,48,251,,22,,,,,,,,,,,,,
2913,dcid:geoId/06037,ELMS/930000012,BEVERLY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,13,12,10,18,134,,15,,,,,,,,,,,,,
2914,dcid:geoId/06037,ELMS/930000013,CATALINA ISLAND MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,,,,8,,,,,,,,,,,,,,,
2915,dcid:geoId/06037,ELMS/930000014,BARLOW RESPIRATORY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,,99,,,,,6,,,,,,,,,,
2916,dcid:geoId/06037,ELMS/930000015,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,dcs:GeneralAcuteCareFacility,,,,,,,10,10,,14,245,,,,32,,,,,,,,,,,
2917,dcid:geoId/06037,ELMS/930000017,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,dcs:GeneralAcuteCareFacility,,,,,,,5,5,,17,85,,,,,,,,,,,,,,,
2918,dcid:geoId/06037,ELMS/930000020,CASA COLINA HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,25,,,,68,,,,,,,,,,,
2919,dcid:geoId/06037,ELMS/930000021,BHC ALHAMBRA HOSPITAL,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,97,,,,,,,,,
2920,dcid:geoId/06037,ELMS/930000022,CENTINELA HOSPITAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,12,19,9,11,273,,,,32,,,,,6,,,,,,
2921,dcid:geoId/06037,ELMS/930000026,HUNTINGTON MEMORIAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,38,51,56,372,,25,,24,,,12,,,,,,,,
2922,dcid:geoId/06037,ELMS/930000027,MISSION COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,5,5,,,75,,,,,,,,,,,,,,,
2923,dcid:geoId/06037,ELMS/930000028,WEST HILLS HOSPITAL & MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,25,11,24,192,8,,,,,,,,,,,,,,
2924,dcid:geoId/06037,ELMS/930000031,"CALIFORNIA REHABILITATION INSTITUTE, LLC",dcs:GeneralAcuteCareFacility,,,,,,,,,,,,,,,138,,,,,,,,,,,
2925,dcid:geoId/06037,ELMS/930000033,KINDRED HOSPITAL PARAMOUNT,dcs:GeneralAcuteCareFacility,,,,,,,5,7,,,165,,,,,,,,,,,,,,,
2926,dcid:geoId/06037,ELMS/930000034,CHILDREN'S HOSPITAL LOS ANGELES,dcs:GeneralAcuteCareFacility,,,,,,,,73,98,,16,,286,,22,,,,,,,,,,,
2927,dcid:geoId/06037,ELMS/930000035,L.A. DOWNTOWN MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,12,,,75,,,,,,,,,,,,,,,
2928,dcid:geoId/06037,ELMS/930000036,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,18,,,181,,18,,,,,,,,,,,,,
2929,dcid:geoId/06037,ELMS/930000038,COAST PLAZA HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,3,4,,,110,,,,,,,,,,,,,,,
2930,dcid:geoId/06037,ELMS/930000039,KINDRED HOSPITAL SOUTH BAY,dcs:GeneralAcuteCareFacility,,,,,,,,4,,,50,,,,,,,,,,,,,,,
2931,dcid:geoId/06037,ELMS/930000040,COMMUNITY HOSPITAL OF HUNTINGTON PARK,dcs:GeneralAcuteCareFacility,,,,,,,,4,,,77,,,,,,,,,,,,,,,
2932,dcid:geoId/06037,ELMS/930000041,SAN GABRIEL VALLEY MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,19,12,29,127,,,,,,,,,,,,,,,
2933,dcid:geoId/06037,ELMS/930000042,KINDRED HOSPITAL - SAN GABRIEL VALLEY,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,70,,,,,,,,,,,,,,,
2934,dcid:geoId/06037,ELMS/930000044,CEDARS-SINAI MARINA DEL REY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,12,,,91,,,,,,,,,,,,,,,
2935,dcid:geoId/06037,ELMS/930000047,LAKEWOOD REGIONAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,23,8,,,141,,,,0,,,,,,,,,,,
2936,dcid:geoId/06037,ELMS/930000049,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,22,16,26,192,,25,,,,,,,,,,,,,
2937,dcid:geoId/06037,ELMS/930000050,KAISER FOUNDATION HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,24,24,42,128,,,,,,,,,,,,,,,
2938,dcid:geoId/06037,ELMS/930000052,PIH HEALTH HOSPITAL - DOWNEY,dcs:GeneralAcuteCareFacility,,,,,,,10,8,7,20,147,,7,,,,,,,,,,,,,
2939,dcid:geoId/06037,ELMS/930000053,EAST LOS ANGELES DOCTORS HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,6,4,,14,71,,7,,,,,,,,,,,,,
2940,dcid:geoId/06037,ELMS/930000054,ENCINO HOSPITAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,22,,,60,,,,25,,,,,,,,,,,
2941,dcid:geoId/06037,ELMS/930000056,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,9,9,,13,74,,,,,,,,,,,,,,,
2942,dcid:geoId/06037,ELMS/930000058,GARFIELD MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,8,14,20,34,106,,,,28,,,,,,,,,,,
2943,dcid:geoId/06037,ELMS/930000059,ADVENTIST HEALTH GLENDALE,dcs:GeneralAcuteCareFacility,,,,,,,10,42,14,30,291,,,,28,,,,,,,,,,,
2944,dcid:geoId/06037,ELMS/930000060,GLENDORA COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,,,23,,,,,,,,,,,,,,,,
2945,dcid:geoId/06037,ELMS/930000062,GREATER EL MONTE COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,5,5,,19,59,,16,,,,,,,,,,,,,
2946,dcid:geoId/06037,ELMS/930000063,HENRY MAYO NEWHALL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,6,12,11,44,242,,,,19,,,,,,,,,,,
2947,dcid:geoId/06037,ELMS/930000064,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,dcs:GeneralAcuteCareFacility,,,,,,,3,5,,,92,,,,,,,,,,,,,,,
2948,dcid:geoId/06037,ELMS/930000065,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,8,28,15,34,221,,11,,28,,,,,,,,,,,
2949,dcid:geoId/06037,ELMS/930000066,PROVIDENCE HOLY CROSS MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,12,12,12,35,245,,,,13,,,,,,,,,,,
2950,dcid:geoId/06037,ELMS/930000068,GOOD SAMARITAN HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,10,58,23,31,235,,,,23,,,,,,,,,,,
2951,dcid:geoId/06037,ELMS/930000070,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,14,8,,,116,,,,,,,,,,,,,,,
2952,dcid:geoId/06037,ELMS/930000071,KAISER FOUNDATION HOSPITAL - SOUTH BAY,dcs:GeneralAcuteCareFacility,,,,,,,,20,10,34,193,,,,,,,,,,,,,,,
2953,dcid:geoId/06037,ELMS/930000072,KAISER FOUNDATION HOSPITAL - LOS ANGELES,dcs:GeneralAcuteCareFacility,,,,,,,32,96,33,27,240,,32,,,,,,,,,,,,,
2954,dcid:geoId/06037,ELMS/930000074,KAISER FOUNDATION HOSPITAL-DOWNEY,dcs:GeneralAcuteCareFacility,,,,,,,,38,49,66,182,,17,,,,,,,,,,,,,
2955,dcid:geoId/06037,ELMS/930000076,KAISER FOUNDATION HOSPITAL-WEST LA,dcs:GeneralAcuteCareFacility,,,,,,,,31,12,28,194,,,,,,,,,,,,,,,
2956,dcid:geoId/06037,ELMS/930000077,PALMDALE REGIONAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,24,,,133,,,,27,,,,,,,,,,,
2957,dcid:geoId/06037,ELMS/930000081,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,dcs:GeneralAcuteCareFacility,,,,,,,,28,34,22,230,,13,,,,,,,,,,,,,
2958,dcid:geoId/06037,ELMS/930000083,COLLEGE MEDICAL CENTER SOUTH CAMPUS D/P APH,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,36,,,,,,,,,
2959,dcid:geoId/06037,ELMS/930000085,LOS ANGELES COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,85,,,,,,,,,,,,,,,
2960,dcid:geoId/06037,ELMS/930000088,KINDRED HOSPITAL - LOS ANGELES,dcs:GeneralAcuteCareFacility,,,,,,,,5,,,76,,,,,,,,,,,,,,,
2961,dcid:geoId/06037,ELMS/930000089,KINDRED HOSPITAL - LA MIRADA,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,88,,,,24,,,,,,,,,,,
2962,dcid:geoId/06037,ELMS/930000091,PROVIDENCE CEDARS-SINAI TARZANA MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,10,17,21,29,154,,18,,,,,,,,,,,,,
2963,dcid:geoId/06037,ELMS/930000092,MEMORIAL HOSPITAL OF GARDENA,dcs:GeneralAcuteCareFacility,,,,,,,5,5,,23,70,,,,,,,,,,,,,,,
2964,dcid:geoId/06037,ELMS/930000093,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,dcs:GeneralAcuteCareFacility,,,,,,,12,12,13,24,180,,,,14,,,,,,,,,,,
2965,dcid:geoId/06037,ELMS/930000094,COLLEGE MEDICAL CENTER HAWTHORNE CAMPUS,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,64,,,,,,,,,
2966,dcid:geoId/06037,ELMS/930000095,MEMORIALCARE LONG BEACH MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,60,,,309,,,,42,,,,,,,,,,,
2967,dcid:geoId/06037,ELMS/930000096,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,dcs:GeneralAcuteCareFacility,,,,,,,10,29,17,24,228,,0,,30,10,,,,,,,,,,
2968,dcid:geoId/06037,ELMS/930000099,PIH HEALTH HOSPITAL-WHITTIER,dcs:GeneralAcuteCareFacility,,,,,,,,48,34,32,323,,34,,17,,,,,,,,,,,
2969,dcid:geoId/06037,ELMS/930000100,PROVIDENCE SAINT JOHN'S HEALTH CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,23,18,29,196,,,,,,,,,,,,,,,
2970,dcid:geoId/06037,ELMS/930000101,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,16,38,20,24,269,,,,25,,,,,,,,,,,
2971,dcid:geoId/06037,ELMS/930000103,ST. MARY MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,8,38,25,25,190,,28,,46,,,,,,,,,,,
2972,dcid:geoId/06037,ELMS/930000105,OLYMPIA MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,6,6,,,192,,,,,,,,,,,,,,,
2973,dcid:geoId/06037,ELMS/930000107,MONROVIA MEMORIAL HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,,45,,,,,,,,,,,,,,,
2974,dcid:geoId/06037,ELMS/930000108,MONTEREY PARK HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,4,,8,83,,6,,,,,,,,,,,,,
2975,dcid:geoId/06037,ELMS/930000109,MOTION PICTURE & TELEVISION HOSPITAL,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,12,,,,,,,,,
2976,dcid:geoId/06037,ELMS/930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,22,24,18,35,199,,20,,36,,,,,,,,,,,
2977,dcid:geoId/06037,ELMS/930000112,NORWALK COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,6,,,37,,7,,,,,,,,,,,,,
2978,dcid:geoId/06037,ELMS/930000114,COLLEGE MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,8,8,,,68,,,,,,37,,,,,,,,,
2979,dcid:geoId/06037,ELMS/930000121,KAISER FOUNDATION HOSP MENTAL HEALTH CTR D/P APH,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,68,,,,,,,,,
2980,dcid:geoId/06037,ELMS/930000122,AURORA CHARTER OAK,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,134,,,,,,,,,
2981,dcid:geoId/06037,ELMS/930000123,POMONA VALLEY HOSPITAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,12,38,53,84,191,,34,,,,,,,,,,,,,
2982,dcid:geoId/06037,ELMS/930000125,SAN DIMAS COMMUNITY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,0,8,,7,86,,,,,,,,,,,,,,,
2983,dcid:geoId/06037,ELMS/930000127,TORRANCE MEMORIAL MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,20,46,25,25,409,12,33,,,,,,,,,,,,,
2984,dcid:geoId/06037,ELMS/930000128,SAINT FRANCIS MEDICAL CENTER,dcs:GeneralAcuteCareFacility,,,,,,,,36,29,71,164,,14,,,,,,,,,,,,,
2985,dcid:geoId/06037,ELMS/930000129,VALLEY PRESBYTERIAN HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,,30,32,58,188,,25,,17,,,,,,,,,,,
2986,dcid:geoId/06037,ELMS/930000132,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,6,12,40,40,197,,18,,12,,,,,,,,,,,
2987,dcid:geoId/06037,ELMS/930000133,PACIFICA HOSPITAL OF THE VALLEY,dcs:GeneralAcuteCareFacility,,,,,,,,7,,16,48,,24,,,,,,,,,,,,,
2988,dcid:geoId/06037,ELMS/930000137,AURORA LAS ENCINAS HOSPITAL,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,96,22,,,,,,,,
2989,dcid:geoId/06037,ELMS/930000140,SHERMAN OAKS HOSPITAL,dcs:GeneralAcuteCareFacility,,,,,,,8,8,,,96,,,,,,,,,,,,,,,
2990,dcid:geoId/06037,ELMS/930000144,KINDRED HOSPITAL BALDWIN PARK,dcs:GeneralAcuteCareFacility,,,,,,,,8,,,83,,,,,,,,,,,,,,,
2991,dcid:geoId/06037,ELMS/930000146,DEL AMO HOSPITAL,dcs:AcutePsychiatricFacility,,,,,,,,,,,,,,,,,147,19,,,,,,,,
