key,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11
series_id_value:3133991001,name,"""All Employees, In Thousands, Jewelry and Silverware Manufacturing""",industry,NAICS/33991,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:2023600007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Construction of Buildings""",industry,NAICS/236,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:2023600008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Construction of Buildings""",industry,NAICS/236,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:2023600030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Construction of Buildings""",industry,NAICS/236,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:2023800007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Specialty Trade Contractors""",industry,NAICS/238,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:2023800008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Specialty Trade Contractors""",industry,NAICS/238,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:2023800030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Specialty Trade Contractors""",industry,NAICS/238,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4142390001,name,"""All Employees, In Thousands, Miscellaneous Durable Goods Merchant Wholesalers""",industry,NAICS/4239,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4348540001,name,"""All Employees, In Thousands, School and Employee Bus Transportation""",industry,NAICS/4854,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5552211001,name,"""All Employees, In Thousands, Commercial Banking""",industry,NAICS/52211,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5552315001,name,"""All Employees, In Thousands, Investment Banking and Securities Intermediation""",industry,NAICS/52315,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6056132001,name,"""All Employees, In Thousands, Temporary Help Services""",industry,NAICS/56132,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6056161001,name,"""All Employees, In Thousands, Investigation, Guard, and Armored Car Services""",industry,NAICS/56161,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6562412001,name,"""All Employees, In Thousands, Services for the Elderly and Persons with Disabilities""",industry,NAICS/62412,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:7072110001,name,"""All Employees, In Thousands, Traveler Accommodation""",industry,NAICS/7211,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:9091622001,name,"""All Employees, In Thousands, Federal Government Hospitals""",industry,NAICS/622,establishmentOwnership,FederalGovernmentOwned,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:9093611101,name,"""All Employees, In Thousands, Local Government Elementary and Secondary Education""",industry,NAICS/6111,establishmentOwnership,LocalGovernmentOwned,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231210001,name,"""All Employees, In Thousands, Beverage Manufacturing""",industry,NAICS/3121,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3132120001,name,"""All Employees, In Thousands, Veneer, Plywood, and Engineered Wood Product Manufacturing""",industry,NAICS/3212,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4348200001,name,"""All Employees, In Thousands, Rail Transportation""",industry,NAICS/482,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6000000006,name,"""Production and Nonsupervisory Employees, In Thousands, Professional and Business Services""",industry,NAICS/1024,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:6000000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Professional and Business Services""",industry,NAICS/1024,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:6000000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Professional and Business Services""",industry,NAICS/1024,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6000000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Professional and Business Services""",industry,NAICS/1024,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:9093248001,name,"""All Employees, In Thousands, Transportation""",industry,Transportation,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:9094000001,name,"""All Employees, In Thousands, Total State and Local Government""",establishmentOwnership,GovernmentOwned,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:9094000101,#ignore,ignoring value,,,,,,,,,,,,,,,,,,,,
series_id_value:3133530001,name,"""All Employees, In Thousands, Electrical Equipment Manufacturing""",industry,NAICS/3353,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4340008907,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Transportation and Warehousing""",industry,NAICS/48,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:4340008908,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Transportation and Warehousing""",industry,NAICS/48,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4340008930,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Transportation and Warehousing""",industry,NAICS/48,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5552000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Finance and Insurance""",industry,NAICS/52,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:5552000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Finance and Insurance""",industry,NAICS/52,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5552000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Finance and Insurance""",industry,NAICS/52,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5552200007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Credit Intermediation and Related Activities including Monetary Authorities - Central Bank""",industry,NAICS/521_522,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:5552200008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Credit Intermediation and Related Activities including Monetary Authorities - Central Bank""",industry,NAICS/521_522,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5552200030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Credit Intermediation and Related Activities including Monetary Authorities - Central Bank""",industry,NAICS/521_522,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6562100007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Ambulatory Health Care Services""",industry,NAICS/621,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:6562100008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Ambulatory Health Care Services""",industry,NAICS/621,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6562100030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Ambulatory Health Care Services""",industry,NAICS/621,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6562300007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Nursing and Residential Care Facilities""",industry,NAICS/623,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:6562300008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Nursing and Residential Care Facilities""",industry,NAICS/623,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6562300030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Nursing and Residential Care Facilities""",industry,NAICS/623,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6056142001,name,"""All Employees, In Thousands, Telephone Call Centers""",industry,NAICS/56142,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:1500000006,name,"""Production and Nonsupervisory Employees, In Thousands, Mining, Logging and Construction""",industry,NAICS/1012_1133,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:1500000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Mining, Logging and Construction""",industry,NAICS/1012_1133,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:1500000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Mining, Logging and Construction""",industry,NAICS/1012_1133,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:1500000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Mining, Logging and Construction""",industry,NAICS/1012_1133,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5500000006,name,"""Production and Nonsupervisory Employees, In Thousands, Financial Activities""",industry,NAICS/1023,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:7072000006,name,"""Production and Nonsupervisory Employees, In Thousands, Accommodation and Food Services""",industry,NAICS/72,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:7072200006,name,"""Production and Nonsupervisory Employees, In Thousands, Food Services and Drinking Places""",industry,NAICS/722,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:6562000006,name,"""Production and Nonsupervisory Employees, In Thousands, Health Care and Social Assistance""",industry,NAICS/62,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:7072111001,name,"""All Employees, In Thousands, Hotels (except Casino Hotels) and Motels""",industry,NAICS/72111,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:1021311101,name,"""All Employees, In Thousands, Drilling Oil and Gas Wells""",industry,NAICS/213111,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:2023810007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Foundation, Structure, and Building Exterior Contractors""",industry,NAICS/2381,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:2023810008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Foundation, Structure, and Building Exterior Contractors""",industry,NAICS/2381,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:2023810030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Foundation, Structure, and Building Exterior Contractors""",industry,NAICS/2381,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:2023820007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Building Equipment Contractors""",industry,NAICS/2382,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:2023820008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Building Equipment Contractors""",industry,NAICS/2382,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:2023820030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Building Equipment Contractors""",industry,NAICS/2382,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:2023830007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Building Finishing Contractors""",industry,NAICS/2383,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:2023830008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Building Finishing Contractors""",industry,NAICS/2383,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:2023830030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Building Finishing Contractors""",industry,NAICS/2383,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:3133150001,name,"""All Employees, In Thousands, Foundries""",industry,NAICS/3315,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133300007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Machinery Manufacturing""",industry,NAICS/333,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:3133300008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Machinery Manufacturing""",industry,NAICS/333,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:3133300030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Machinery Manufacturing""",industry,NAICS/333,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
