ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
202306	001	TABLET, EXTENDED RELEASE;ORAL	500MG	0	METFORMIN HYDROCHLORIDE	METFORMIN HYDROCHLORIDE	0
202306	002	TABLET, EXTENDED RELEASE;ORAL	750MG	0	METFORMIN HYDROCHLORIDE	METFORMIN HYDROCHLORIDE	0
202308	001	SOLUTION; OPHTHALMIC	1%	0	AZITHROMYCIN	AZITHROMYCIN	
202309	001	SOLUTION;ORAL	10MG/5ML	0	MORPHINE SULFATE	MORPHINE SULFATE	0
202310	001	SOLUTION;ORAL	20MG/5ML	0	MORPHINE SULFATE	MORPHINE SULFATE	0
202312	001	TABLET;ORAL	200MG	0	IBUPROFEN	IBUPROFEN	0
202313	001	SOLUTION;INTRAVENOUS	60MG/20ML (3MG/ML)	0	ADENOSINE	ADENOSINE	0
202313	002	SOLUTION;INTRAVENOUS	90MG/30ML (3MG/ML)	0	ADENOSINE	ADENOSINE	0
202315	001	CAPSULE;ORAL	667MG	0	CALCIUM ACETATE	CALCIUM ACETATE	0
202317	001	GEL;TOPICAL	EQ 0.016% BASE	1	VALCHLOR	MECHLORETHAMINE HYDROCHLORIDE	1
202318	001	TABLET;ORAL	3MG;0.02MG	0	KYRA	DROSPIRENONE; ETHINYL ESTRADIOL	0
202319	001	CAPSULE, DELAYED REL PELLETS;ORAL	15MG	0	LANSOPRAZOLE	LANSOPRAZOLE	0
202321	001	TABLET;ORAL	5MG	0	OXYMORPHONE HYDROCHLORIDE	OXYMORPHONE HYDROCHLORIDE	0
202321	002	TABLET;ORAL	10MG	0	OXYMORPHONE HYDROCHLORIDE	OXYMORPHONE HYDROCHLORIDE	0
202323	001	TABLET, EXTENDED RELEASE;ORAL	25MG;100MG	0	CARBIDOPA AND LEVODOPA	CARBIDOPA; LEVODOPA	0
202323	002	TABLET, EXTENDED RELEASE;ORAL	50MG;200MG	0	CARBIDOPA AND LEVODOPA	CARBIDOPA; LEVODOPA	0
202324	001	TABLET;ORAL	1MG	1	INLYTA	AXITINIB	0
202324	002	TABLET;ORAL	5MG	1	INLYTA	AXITINIB	1
202327	001	TABLET;ORAL	25MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202327	002	TABLET;ORAL	50MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202327	003	TABLET;ORAL	100MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202328	001	INJECTABLE;INJECTION	EQ 500MG/20ML (EQ 25MG/ML)	0	LEVOFLOXACIN	LEVOFLOXACIN	1
202328	002	INJECTABLE;INJECTION	EQ 750MG/30ML (EQ 25MG/ML)	0	LEVOFLOXACIN	LEVOFLOXACIN	1
202330	001	TABLET;ORAL	5MG	0	BUSPIRONE HYDROCHLORIDE	BUSPIRONE HYDROCHLORIDE	0
202330	002	TABLET;ORAL	10MG	0	BUSPIRONE HYDROCHLORIDE	BUSPIRONE HYDROCHLORIDE	0
202330	003	TABLET;ORAL	15MG	0	BUSPIRONE HYDROCHLORIDE	BUSPIRONE HYDROCHLORIDE	0
202330	004	TABLET;ORAL	30MG	0	BUSPIRONE HYDROCHLORIDE	BUSPIRONE HYDROCHLORIDE	0
202330	005	TABLET;ORAL	7.5MG	0	BUSPIRONE HYDROCHLORIDE	BUSPIRONE HYDROCHLORIDE	0
202331	001	TABLET;ORAL	EQ 40MG MEDOXOMIL;12.5MG	1	EDARBYCLOR	AZILSARTAN KAMEDOXOMIL; CHLORTHALIDONE	0
202331	002	TABLET;ORAL	EQ 40MG MEDOXOMIL;25MG	1	EDARBYCLOR	AZILSARTAN KAMEDOXOMIL; CHLORTHALIDONE	1
202332	001	TABLET, EXTENDED RELEASE;ORAL	5MG	0	OXYBUTYNIN CHLORIDE	OXYBUTYNIN CHLORIDE	0
202332	002	TABLET, EXTENDED RELEASE;ORAL	10MG	0	OXYBUTYNIN CHLORIDE	OXYBUTYNIN CHLORIDE	0
202332	003	TABLET, EXTENDED RELEASE;ORAL	15MG	0	OXYBUTYNIN CHLORIDE	OXYBUTYNIN CHLORIDE	0
202333	001	POWDER;ORAL, RECTAL	453.6GM/BOT	0	SODIUM POLYSTYRENE SULFONATE	SODIUM POLYSTYRENE SULFONATE	0
202334	001	TABLET;ORAL	1.5MG	0	LEVONORGESTREL	LEVONORGESTREL	0
202336	001	CAPSULE, DELAYED REL PELLETS;ORAL	EQ 20MG BASE	0	DULOXETINE HYDROCHLORIDE	DULOXETINE HYDROCHLORIDE	0
202336	002	CAPSULE, DELAYED REL PELLETS;ORAL	EQ 30MG BASE	0	DULOXETINE HYDROCHLORIDE	DULOXETINE HYDROCHLORIDE	0
202336	003	CAPSULE, DELAYED REL PELLETS;ORAL	EQ 60MG BASE	0	DULOXETINE HYDROCHLORIDE	DULOXETINE HYDROCHLORIDE	0
202337	001	TABLET;ORAL	EQ 3MG BASE	0	DOXEPIN HYDROCHLORIDE	DOXEPIN HYDROCHLORIDE	0
202337	002	TABLET;ORAL	EQ 6MG BASE	0	DOXEPIN HYDROCHLORIDE	DOXEPIN HYDROCHLORIDE	0
202338	001	CAPSULE;ORAL	EQ 75MG HYDROCHLORIDE	0	IMIPRAMINE PAMOATE	IMIPRAMINE PAMOATE	0
202338	002	CAPSULE;ORAL	EQ 100MG HYDROCHLORIDE	0	IMIPRAMINE PAMOATE	IMIPRAMINE PAMOATE	0
202338	003	CAPSULE;ORAL	EQ 125MG HYDROCHLORIDE	0	IMIPRAMINE PAMOATE	IMIPRAMINE PAMOATE	0
202338	004	CAPSULE;ORAL	EQ 150MG HYDROCHLORIDE	0	IMIPRAMINE PAMOATE	IMIPRAMINE PAMOATE	0
202342	001	CAPSULE, DELAYED RELEASE;ORAL	24.65MG	1	ESOMEPRAZOLE STRONTIUM	ESOMEPRAZOLE STRONTIUM	0
202342	002	CAPSULE, DELAYED RELEASE;ORAL	49.3MG	1	ESOMEPRAZOLE STRONTIUM	ESOMEPRAZOLE STRONTIUM	0
202343	001	TABLET;ORAL	10MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	JUVISYNC	SIMVASTATIN; SITAGLIPTIN PHOSPHATE	0
202343	002	TABLET;ORAL	20MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	JUVISYNC	SIMVASTATIN; SITAGLIPTIN PHOSPHATE	0
202343	003	TABLET;ORAL	40MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	JUVISYNC	SIMVASTATIN; SITAGLIPTIN PHOSPHATE	0
202343	004	TABLET;ORAL	10MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	JUVISYNC	SIMVASTATIN; SITAGLIPTIN PHOSPHATE	0
202343	005	TABLET;ORAL	20MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	JUVISYNC	SIMVASTATIN; SITAGLIPTIN PHOSPHATE	0
202343	006	TABLET;ORAL	40MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**	1	JUVISYNC	SIMVASTATIN; SITAGLIPTIN PHOSPHATE	0
202344	001	TABLET, EFFERVESCENT;ORAL	EQ 70MG BASE	1	BINOSTO	ALENDRONATE SODIUM	1
202346	001	PATCH;TOPICAL	5%	0	LIDOCAINE	LIDOCAINE	0
202348	001	SOLUTION;ORAL	100MG/5ML	0	MORPHINE SULFATE	MORPHINE SULFATE	0
202349	001	TABLET;ORAL	N/A,2MG,3MG,N/A,N/A;3MG,2MG,2MG,1MG,N/A	0	ESTRADIOL VALERATE AND DIENOGEST	DIENOGEST; ESTRADIOL VALERATE	0
202350	001	TABLET;ORAL	5MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
202350	002	TABLET;ORAL	10MG	0	MEMANTINE HYDROCHLORIDE	MEMANTINE HYDROCHLORIDE	0
202351	001	INJECTABLE;INJECTION	EQ 4MG BASE/VIAL	0	TOPOTECAN HYDROCHLORIDE	TOPOTECAN HYDROCHLORIDE	0
202353	001	TABLET, EXTENDED RELEASE;ORAL	0.375MG	0	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	0
202353	002	TABLET, EXTENDED RELEASE;ORAL	0.75MG	0	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	0
202353	003	TABLET, EXTENDED RELEASE;ORAL	1.5MG	0	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	0
202353	004	TABLET, EXTENDED RELEASE;ORAL	3MG	0	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	0
202353	005	TABLET, EXTENDED RELEASE;ORAL	4.5MG	0	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DIHYDROCHLORIDE	0
202354	001	INJECTABLE;INJECTION	2MG/ML	0	ETOMIDATE	ETOMIDATE	0
202356	001	INJECTABLE;INJECTION	20MG/2ML (10MG/ML)	0	DOCETAXEL	DOCETAXEL	0
202356	002	INJECTABLE;INJECTION	80MG/8ML (10MG/ML)	0	DOCETAXEL	DOCETAXEL	0
202356	003	INJECTABLE;INJECTION	130MG/13ML (10MG/ML)	0	DOCETAXEL	DOCETAXEL	0
202356	004	INJECTABLE;INJECTION	200MG/20ML (10MG/ML)	0	DOCETAXEL	DOCETAXEL	0
202357	001	TABLET;ORAL	EQ 80MG BASE	0	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	0
202359	001	INJECTABLE;INJECTION	EQ 150MG BASE/VIAL	0	COLISTIMETHATE SODIUM	COLISTIMETHATE SODIUM	0
202360	001	INJECTABLE;INJECTION	2MG/ML	0	ETOMIDATE	ETOMIDATE	0
202361	001	FOR SUSPENSION;ORAL	200MG/5ML	0	VORICONAZOLE	VORICONAZOLE	0
202362	001	TABLET;ORAL	62.5MG;25MG	0	ATOVAQUONE AND PROGUANIL HYDROCHLORIDE	ATOVAQUONE; PROGUANIL HYDROCHLORIDE	0
202362	002	TABLET;ORAL	250MG;100MG	0	ATOVAQUONE AND PROGUANIL HYDROCHLORIDE	ATOVAQUONE; PROGUANIL HYDROCHLORIDE	0
202365	001	TABLET;ORAL	50MG;500MG	0	SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE	SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE	
202365	002	TABLET;ORAL	50MG;1000MG	0	SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE	SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE	
202366	001	CAPSULE, DELAYED REL PELLETS;ORAL	15MG	0	LANSOPRAZOLE	LANSOPRAZOLE	0
202366	002	CAPSULE, DELAYED REL PELLETS;ORAL	30MG	0	LANSOPRAZOLE	LANSOPRAZOLE	0
202368	001	OIL;TOPICAL	0.01%	0	FLUOCINOLONE ACETONIDE	FLUOCINOLONE ACETONIDE	0
202373	001	INJECTABLE;INJECTION	100MG/ML	0	TRANEXAMIC ACID	TRANEXAMIC ACID	0
202374	001	LOTION;TOPICAL	0.025%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
202374	002	LOTION;TOPICAL	0.1%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
202375	001	TABLET;ORAL	5MG	0	OLMESARTAN MEDOXOMIL	OLMESARTAN MEDOXOMIL	0
202375	002	TABLET;ORAL	20MG	0	OLMESARTAN MEDOXOMIL	OLMESARTAN MEDOXOMIL	0
202375	003	TABLET;ORAL	40MG	0	OLMESARTAN MEDOXOMIL	OLMESARTAN MEDOXOMIL	0
202376	001	TABLET, DELAYED RELEASE;ORAL	20MG	0	RABEPRAZOLE SODIUM	RABEPRAZOLE SODIUM	0
202377	001	TABLET;ORAL	EQ 5MG BASE;160MG	0	AMLODIPINE BESYLATE AND VALSARTAN	AMLODIPINE BESYLATE; VALSARTAN	0
202377	002	TABLET;ORAL	EQ 5MG BASE;320MG	0	AMLODIPINE BESYLATE AND VALSARTAN	AMLODIPINE BESYLATE; VALSARTAN	0
202377	003	TABLET;ORAL	EQ 10MG BASE;160MG	0	AMLODIPINE BESYLATE AND VALSARTAN	AMLODIPINE BESYLATE; VALSARTAN	0
202377	004	TABLET;ORAL	EQ 10MG BASE;320MG	0	AMLODIPINE BESYLATE AND VALSARTAN	AMLODIPINE BESYLATE; VALSARTAN	0
202379	001	TABLET;ORAL	250MG	1	ZYTIGA	ABIRATERONE ACETATE	0
202379	002	TABLET;ORAL	500MG	1	ZYTIGA	ABIRATERONE ACETATE	1
202380	001	TABLET;ORAL	1.5MG	0	LEVONORGESTREL	LEVONORGESTREL	0
202381	001	TABLET; ORAL	60MG; 30MG	0	ABACAVIR SULFATE; LAMIVUDINE	ABACAVIR SULFATE; LAMIVUDINE	
202383	001	TABLET, EXTENDED RELEASE;ORAL	25MG	0	LAMOTRIGINE	LAMOTRIGINE	0
202383	002	TABLET, EXTENDED RELEASE;ORAL	50MG	0	LAMOTRIGINE	LAMOTRIGINE	0
202383	003	TABLET, EXTENDED RELEASE;ORAL	100MG	0	LAMOTRIGINE	LAMOTRIGINE	0
202383	004	TABLET, EXTENDED RELEASE;ORAL	200MG	0	LAMOTRIGINE	LAMOTRIGINE	0
202383	005	TABLET, EXTENDED RELEASE;ORAL	300MG	0	LAMOTRIGINE	LAMOTRIGINE	0
202383	006	TABLET, EXTENDED RELEASE;ORAL	250MG	0	LAMOTRIGINE	LAMOTRIGINE	0
202384	001	CAPSULE, DELAYED REL PELLETS;ORAL	40MG	0	OMEPRAZOLE	OMEPRAZOLE	0
202385	001	SUSPENSION;ORAL	600MG/5ML	0	FELBAMATE	FELBAMATE	0
202386	001	SOLUTION;ORAL	1MG/ML	0	RISPERIDONE	RISPERIDONE	0
202387	001	TABLET; ORAL	EQ 25MG BASE	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202387	002	TABLET; ORAL	EQ 50MG BASE	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202387	003	TABLET; ORAL	EQ 100MG BASE	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202388	001	TABLET; ORAL	50MG; 500MG	0	SITAGLIPTIN; METFORMIN HYDROCHLORIDE	SITAGLIPTIN; METFORMIN HYDROCHLORIDE	
202388	002	TABLET; ORAL	50MG; 1000MG	0	SITAGLIPTIN; METFORMIN HYDROCHLORIDE	SITAGLIPTIN; METFORMIN HYDROCHLORIDE	
202389	001	TABLET;ORAL	EQ 5MG BASE	0	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	0
202389	002	TABLET;ORAL	EQ 10MG BASE	0	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	0
202389	003	TABLET;ORAL	EQ 20MG BASE	0	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE	0
202390	001	TABLET;ORAL	50MG	0	TRAMADOL HYDROCHLORIDE	TRAMADOL HYDROCHLORIDE	0
202392	001	CAPSULE;ORAL	1.25MG	0	RAMIPRIL	RAMIPRIL	0
202392	002	CAPSULE;ORAL	2.5MG	0	RAMIPRIL	RAMIPRIL	0
202392	003	CAPSULE;ORAL	5MG	0	RAMIPRIL	RAMIPRIL	0
202392	004	CAPSULE;ORAL	10MG	0	RAMIPRIL	RAMIPRIL	0
202393	001	SOLUTION;TOPICAL	1.5%	0	DICLOFENAC SODIUM	DICLOFENAC SODIUM	0
202394	001	TABLET;ORAL	200MG	0	ENTACAPONE	ENTACAPONE	0
202395	001	CAPSULE;ORAL	EQ 20MG BASE	0	ZIPRASIDONE HYDROCHLORIDE	ZIPRASIDONE HYDROCHLORIDE	0
202395	002	CAPSULE;ORAL	EQ 40MG BASE	0	ZIPRASIDONE HYDROCHLORIDE	ZIPRASIDONE HYDROCHLORIDE	0
202395	003	CAPSULE;ORAL	EQ 60MG BASE	0	ZIPRASIDONE HYDROCHLORIDE	ZIPRASIDONE HYDROCHLORIDE	0
202395	004	CAPSULE;ORAL	EQ 80MG BASE	0	ZIPRASIDONE HYDROCHLORIDE	ZIPRASIDONE HYDROCHLORIDE	0
202396	001	TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE;ORAL	15MG	0	LANSOPRAZOLE	LANSOPRAZOLE	0
202396	002	TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE;ORAL	30MG	0	LANSOPRAZOLE	LANSOPRAZOLE	0
202397	001	TABLET;ORAL	20MG	0	TELMISARTAN	TELMISARTAN	0
202397	002	TABLET;ORAL	40MG	0	TELMISARTAN	TELMISARTAN	0
202397	003	TABLET;ORAL	80MG	0	TELMISARTAN	TELMISARTAN	0
202402	001	INJECTABLE;INTRAVENOUS	EQ 20MG BASE/2ML (EQ 10MG BASE/ML)	0	IBUPROFEN LYSINE	IBUPROFEN LYSINE	0
202408	001	OINTMENT;OPHTHALMIC	3%	1	AVACLYR	ACYCLOVIR	0
202409	001	FOR SOLUTION;ORAL	EQ 75MG BASE/5ML	0	CLINDAMYCIN PALMITATE HYDROCHLORIDE	CLINDAMYCIN PALMITATE HYDROCHLORIDE	0
202410	001	TABLET;ORAL	23MG	0	DONEPEZIL HYDROCHLORIDE	DONEPEZIL HYDROCHLORIDE	0
202411	001	SOLUTION;INTRAMUSCULAR, INTRAVENOUS	10GM/20ML (500MG/ML)	0	MAGNESIUM SULFATE	MAGNESIUM SULFATE	0
202413	001	TABLET;ORAL	400MG	0	IBUPROFEN	IBUPROFEN	0
202413	002	TABLET;ORAL	600MG	0	IBUPROFEN	IBUPROFEN	0
202413	003	TABLET;ORAL	800MG	0	IBUPROFEN	IBUPROFEN	0
202414	001	TABLET;ORAL	12.5MG;150MG	0	IRBESARTAN AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; IRBESARTAN	0
202414	002	TABLET;ORAL	12.5MG;300MG	0	IRBESARTAN AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; IRBESARTAN	0
202414	003	TABLET; ORAL	300MG; 25MG	0	IRBESARTAN; HYDROCHLOROTHIAZIDE	IRBESARTAN: HYDROCHLOROTHIAZIDE	
202415	001	TABLET;ORAL	23MG	0	DONEPEZIL HYDROCHLORIDE	DONEPEZIL HYDROCHLORIDE	0
202418	001	TABLET;ORAL	150MG;300MG	0	LAMIVUDINE AND ZIDOVUDINE	LAMIVUDINE; ZIDOVUDINE	0
202419	001	TABLET, EXTENDED RELEASE;ORAL	EQ 250MG VALPROIC ACID	0	DIVALPROEX SODIUM	DIVALPROEX SODIUM	0
202419	002	TABLET, EXTENDED RELEASE;ORAL	EQ 500MG VALPROIC ACID	0	DIVALPROEX SODIUM	DIVALPROEX SODIUM	0
202420	001	TABLET;ORAL	667MG	0	CALCIUM ACETATE	CALCIUM ACETATE	0
202421	001	CAPSULE;ORAL	0.5MG	0	DUTASTERIDE	DUTASTERIDE	0
202423	001	TABLET; ORAL	25MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202423	002	TABLET; ORAL	50MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202423	003	TABLET; ORAL	100MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202424	001	TABLET;ORAL	1.25MG;1.25MG;1.25MG;1.25MG	0	DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
202424	002	TABLET;ORAL	1.875MG;1.875MG;1.875MG;1.875MG	0	DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
202424	003	TABLET;ORAL	2.5MG;2.5MG;2.5MG;2.5MG	0	DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
202424	004	TABLET;ORAL	3.125MG;3.125MG;3.125MG;3.125MG	0	DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
202424	005	TABLET;ORAL	3.75MG;3.75MG;3.75MG;3.75MG	0	DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
202424	006	TABLET;ORAL	5MG;5MG;5MG;5MG	0	DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
202424	007	TABLET;ORAL	7.5MG;7.5MG;7.5MG;7.5MG	0	DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE	AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE	0
202425	001	TABLET; ORAL	25MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202425	002	TABLET; ORAL	50MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202425	003	TABLET; ORAL	100MG	0	SITAGLIPTIN PHOSPHATE	SITAGLIPTIN PHOSPHATE	
202426	001	TABLET; ORAL	50MG; 500MG	0	SITAGLIPTIN; METFORMIN HYDROCHLORIDE	SITAGLIPTIN; METFORMIN HYDROCHLORIDE	
202426	002	TABLET; ORAL	50MG; 1000MG	0	SITAGLIPTIN; METFORMIN HYDROCHLORIDE	SITAGLIPTIN; METFORMIN HYDROCHLORIDE	
202428	001	AEROSOL, FOAM;TOPICAL	0.1%	1	FABIOR	TAZAROTENE	1
202429	001	TABLET;ORAL	240MG	1	ZELBORAF	VEMURAFENIB	1
202431	001	TABLET;ORAL	EQ 1MG BASE	0	NARATRIPTAN	NARATRIPTAN HYDROCHLORIDE	0
202431	002	TABLET;ORAL	EQ 2.5MG BASE	0	NARATRIPTAN	NARATRIPTAN HYDROCHLORIDE	0
202432	001	INJECTABLE;INJECTION	1MEQ/ML	0	SODIUM BICARBONATE	SODIUM BICARBONATE	0
202433	001	CAPSULE;ORAL	0.4MG	0	TAMSULOSIN HYDROCHLORIDE	TAMSULOSIN HYDROCHLORIDE	0
202435	001	SOLUTION/DROPS;OPHTHALMIC	EQ 0.09% ACID	0	BROMFENAC SODIUM	BROMFENAC SODIUM	0
202436	001	INJECTABLE;INJECTION	100MG/ML	0	TRANEXAMIC ACID	TRANEXAMIC ACID	0
202437	001	TABLET;ORAL	1MG	0	FOLIC ACID	FOLIC ACID	0
202438	001	TABLET;ORAL	125MG	0	FAMCICLOVIR	FAMCICLOVIR	0
202438	002	TABLET;ORAL	250MG	0	FAMCICLOVIR	FAMCICLOVIR	0
202438	003	TABLET;ORAL	500MG	0	FAMCICLOVIR	FAMCICLOVIR	0
202439	001	TABLET;ORAL	10MG	0	XARELTO	RIVAROXABAN	
202439	002	TABLET;ORAL	15MG	0	XARELTO	RIVAROXABAN	
202439	003	TABLET;ORAL	20MG	0	XARELTO	RIVAROXABAN	
202439	004	TABLET;ORAL	2.5MG	0	XARELTO	RIVAROXABAN	0
202440	001	GEL;TOPICAL	5%;EQ 1% BASE	0	CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE	BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE	0
202442	001	SOLUTION/DROPS;OPHTHALMIC	0.005%	0	LATANOPROST	LATANOPROST	0
202445	001	TABLET;ORAL	150MG	0	PROPAFENONE HYDROCHLORIDE	PROPAFENONE HYDROCHLORIDE	0
202445	002	TABLET;ORAL	225MG	0	PROPAFENONE HYDROCHLORIDE	PROPAFENONE HYDROCHLORIDE	0
202445	003	TABLET;ORAL	300MG	0	PROPAFENONE HYDROCHLORIDE	PROPAFENONE HYDROCHLORIDE	0
202446	001	TABLET;ORAL	10MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
202446	002	TABLET;ORAL	25MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
202446	003	TABLET;ORAL	50MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
202446	004	TABLET;ORAL	75MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
202446	005	TABLET;ORAL	100MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
202446	006	TABLET;ORAL	150MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
202450	001	POWDER, METERED;INHALATION	0.4MG/INH	1	TUDORZA PRESSAIR	ACLIDINIUM BROMIDE	1
202456	001	TABLET;ORAL	EQ 15MG BASE	0	PIOGLITAZONE HYDROCHLORIDE	PIOGLITAZONE HYDROCHLORIDE	0
202456	002	TABLET;ORAL	EQ 30MG BASE	0	PIOGLITAZONE HYDROCHLORIDE	PIOGLITAZONE HYDROCHLORIDE	0
202456	003	TABLET;ORAL	EQ 45MG BASE	0	PIOGLITAZONE HYDROCHLORIDE	PIOGLITAZONE HYDROCHLORIDE	0
202458	001	TABLET, EXTENDED RELEASE;ORAL	EQ 80MG BASE	0	FLUVASTATIN SODIUM	FLUVASTATIN SODIUM	0
202459	001	OINTMENT;TOPICAL	5%	0	ACYCLOVIR	ACYCLOVIR	0
202461	001	TABLET, DELAYED RELEASE;ORAL	EQ 20MG BASE;375MG	0	NAPROXEN AND ESOMEPRAZOLE MAGNESIUM	ESOMEPRAZOLE MAGNESIUM; NAPROXEN	0
202461	002	TABLET, DELAYED RELEASE;ORAL	EQ 20MG BASE;500MG	0	NAPROXEN AND ESOMEPRAZOLE MAGNESIUM	ESOMEPRAZOLE MAGNESIUM; NAPROXEN	0
202462	001	INJECTABLE;INJECTION	EQ 500MG BASE/VIAL	0	CHLOROTHIAZIDE SODIUM	CHLOROTHIAZIDE SODIUM	0
202463	001	CAPSULE, EXTENDED RELEASE;ORAL	360MG	0	DILTIAZEM HYDROCHLORIDE	DILTIAZEM HYDROCHLORIDE	0
202464	001	INJECTABLE;INJECTION	EQ 10GM BASE/VIAL	0	VANCOMYCIN HYDROCHLORIDE	VANCOMYCIN HYDROCHLORIDE	0
202467	001	TABLET;ORAL	EQ 15MG BASE	0	PIOGLITAZONE HYDROCHLORIDE	PIOGLITAZONE HYDROCHLORIDE	0
202467	002	TABLET;ORAL	EQ 30MG BASE	0	PIOGLITAZONE HYDROCHLORIDE	PIOGLITAZONE HYDROCHLORIDE	0
