ApplNo	ApplType	ApplPublicNotes	SponsorName
206879	ANDA		MACLEODS PHARMS LTD
206880	ANDA		GLAND PHARMA LTD
206881	ANDA		STRIDES PHARMA
206884	ANDA		MACLEODS PHARMS LTD
206885	ANDA		MACLEODS PHARMS LTD
206886	ANDA		AUROBINDO PHARMA LTD
206887	ANDA		MACLEODS PHARMS LTD
206888	ANDA		GLAND PHARMA LTD
206891	ANDA		ACELLA
206894	ANDA		CIPLA
206901	ANDA		TARO PHARMS
206904	ANDA		RICONPHARMA LLC
206906	ANDA		AUROBINDO PHARMA LTD
206909	ANDA		MYLAN PHARMS INC
206910	NDA		NOVARTIS PHARMS CORP
206911	NDA		SUN PHARMA GLOBAL
206912	ANDA		HETERO LABS LTD III
206914	ANDA		PHARM ASSOC
206917	ANDA		AUROBINDO PHARMA LTD
206918	ANDA		AUROBINDO PHARMA LTD
206919	ANDA		AUROBINDO PHARMA LTD
206921	ANDA		SANDOZ INC
206922	ANDA		ACCORD HLTHCARE
206923	ANDA		ACCORD HLTHCARE
206927	NDA		DR REDDYS LABS LTD
206928	ANDA		AUROBINDO PHARMA LTD
206931	ANDA		ABHAI INC
206932	ANDA		ABHAI INC
206935	ANDA		INGENUS PHARMS LLC
206936	ANDA		MYLAN
206937	ANDA		TORRENT
206938	ANDA		BELCHER
206939	ANDA		BELCHER
206940	NDA		ALLERGAN HOLDINGS
206941	ANDA		AUROBINDO PHARMA LTD
206942	ANDA		TORRENT PHARMS LTD
206943	ANDA		ACI HEALTHCARE LTD
206945	ANDA		TELIGENT PHARMA INC
206947	NDA		EISAI INC
206948	ANDA		PURACAP PHARM LLC
206952	ANDA		ACTAVIS LABS FL INC
206953	ANDA		MAYNE PHARMA INC
206955	ANDA		MACLEODS PHARMS LTD
206956	ANDA		MYLAN
206957	ANDA		MYLAN
206958	ANDA		ORIT LABS LLC
206959	ANDA		TARO
206960	ANDA		TOLMAR
206961	ANDA		NEXUS PHARMS
206962	ANDA		NOVAST LABS
206964	ANDA		ANI PHARMS INC
206965	ANDA		BAXTER HLTHCARE CORP
206966	NDA		DR REDDYS LABS SA
206969	ANDA		GLENMARK PHARMS LTD
206973	ANDA		APPCO
206974	ANDA		ARISE
206975	ANDA		HERITAGE PHARMA
206976	NDA		IBSA INST BIO
206977	NDA		INSTITUT BIOCHIMIQUE
206986	ANDA		ALVOGEN
206987	ANDA		NATCO PHARMA LTD
206989	ANDA		STRIDES PHARMA
206990	ANDA		SHANDONG XINHUA
206992	ANDA		GLAND PHARMA LTD
206993	ANDA		CADILA PHARMS LTD
206995	NDA		ASTRAZENECA PHARMS
206996	ANDA		WOCKHARDT BIO AG
206997	ANDA		ACCORD HLTHCARE
206998	ANDA		AMNEAL PHARMS LLC
206999	ANDA		ASCENT PHARMS INC
207000	ANDA		SPECGX LLC
207001	ANDA		HQ SPCLT PHARMA
207004	ANDA		MICRO LABS
207005	ANDA		HOSPIRA INC
207008	ANDA		SUN PHARM
207011	ANDA		UNICHEM LABS LTD
207012	ANDA		MYLAN
207014	ANDA		ANI PHARMS INC
207016	ANDA		MICRO LABS
207018	ANDA		UNICHEM LABS LTD
207021	ANDA		AUROBINDO PHARMA LTD
207025	ANDA		GEN HOSP
207026	NDA		BAXTER HLTHCARE CORP
207027	NDA		NOVARTIS
207029	ANDA		STRIDES PHARMA
207032	ANDA		USWM
207035	ANDA		HERITAGE PHARMA
207036	NDA		CEE KAY SUPPLY
207042	ANDA		EUROHLTH INTL SARL
207044	ANDA		GLENMARK PHARMS LTD
207046	ANDA		RISING
207047	ANDA		HERITAGE PHARMS INC
207049	ANDA		AKORN
207050	ANDA		PHARMASCIENCE INC
207052	ANDA		STRIDES PHARMA
207054	ANDA		AUROBINDO PHARMA LTD
207055	ANDA		AUROBINDO PHARMA LTD
207056	ANDA		AUROBINDO PHARMA LTD
207057	ANDA		CSPC OUYI
207058	ANDA		MAYNE PHARMA INC
207061	ANDA		JUBILANT GENERICS
207062	ANDA		RENATA
207064	ANDA		CIPLA LIMITED
207065	ANDA		ACCORD HLTHCARE
207066	ANDA		NAARI PTE LTD
207067	ANDA		NAARI PTE LTD
207068	ANDA		ACCORD HLTHCARE
207070	NDA		BOEHRINGER INGELHEIM
207071	NDA		LEO PHARMA AS
207073	ANDA		ALEMBIC PHARMS LTD
207076	ANDA		SLATE
207078	NDA		ASTRAZENECA PHARMS
207079	ANDA		ACTAVIS LABS FL INC
207080	ANDA		DR REDDYS LABS SA
207081	ANDA		AUROBINDO PHARMA LTD
207084	ANDA		AKORN INC
207087	ANDA		ACTAVIS LABS UT INC
207092	ANDA		GLAND PHARMA LTD
207093	ANDA		TARO
207094	ANDA		AKORN
207095	ANDA		SHANDONG XINHUA
207096	ANDA		AILEX PHARMS LLC
207098	ANDA		TARO PHARM INDS LTD
207099	ANDA		EPIC PHARMA LLC
207100	ANDA		SAGENT PHARMS INC
207103	NDA		PFIZER
207104	ANDA		SAGENT PHARMS INC
207105	ANDA		ALKEM LABS LTD
207107	ANDA		SAGENT PHARMS INC
207108	ANDA		LANNETT CO INC
207110	ANDA		WATSON LABS INC
207113	ANDA		ACTAVIS LABS FL INC
207114	NDA		AMERICAN WELDING AND GAS INC
207116	ANDA		TARO
207117	ANDA		GLENMARK PHARMS LTD
207118	ANDA		NUVO PHARMS INC
207119	ANDA		NUVO PHARM
207120	ANDA		NUVO PHARM
207121	ANDA		NUVO PHARMS INC
207122	ANDA		NUVO PHARM
207127	ANDA		CEROVENE INC
207131	NDA		BAXTER HLTHCARE CORP
207133	ANDA		PERRIGO UK FINCO
207135	ANDA		UMEDICA LABS PVT LTD
207136	ANDA		SUN PHARM
207137	ANDA		AMNEAL PHARMS
207138	ANDA		ACCORD HLTHCARE
207139	ANDA		ACTAVIS LABS FL INC
207141	ANDA		PRAXAIR DISTRIBUTION
207144	ANDA		RICONPHARMA LLC
207145	NDA		MDD US
207146	ANDA		WOCKHARDT BIO AG
207147	ANDA		WOCKHARDT BIO AG
207148	ANDA		WOCKHARDT BIO AG
207149	ANDA		WOCKHARDT USA
207152	ANDA		AUROBINDO PHARMA LTD
207154	NDA		ALMIRALL
207155	NDA		ACROTECH
207156	ANDA		LANNETT CO INC
207157	ANDA		LANNETT CO INC
207160	ANDA		AUROBINDO PHARMA LTD
207163	ANDA		NOVEL LABS INC
207165	ANDA		SAI LIFE SCIENCES
207166	NDA		RELIANT HOLDINGS LTD
207169	ANDA		PAR PHARM INC
207170	ANDA		PAR PHARM INC
207171	ANDA		LANNETT CO INC
207172	ANDA		LANNETT CO INC
207174	NDA		ACCORD HLTHCARE
207175	ANDA		HISUN PHARM HANGZHOU
207176	ANDA		AVANTHI INC
207178	ANDA		APPCO
207179	ANDA		AUROBINDO PHARMA LTD
207181	ANDA		DEVA HOLDING AS
207182	ANDA		AUROBINDO PHARMA LTD
207183	ANDA		AUROBINDO PHARMA LTD
207188	ANDA		PRINSTON INC
207189	ANDA		CIPLA LTD
207193	ANDA		PERRIGO R AND D
207194	ANDA		ANDA REPOSITORY
207196	ANDA		APPCO
207199	ANDA		PAR PHARM INC
207200	ANDA		PAR PHARM INC
207201	ANDA		HERITAGE PHARMS INC
207202	NDA		OTSUKA
207204	ANDA		AMNEAL PHARMS CO
207206	ANDA		TWI PHARMS
207207	ANDA		PAR PHARM INC
207210	ANDA		MACLEODS PHARMS LTD
207211	ANDA		MACLEODS PHARMS LTD
207216	ANDA		AJANTA PHARMA LTD
207217	ANDA		AKORN
207218	ANDA		AKORN
207219	ANDA		YAOPHARMA CO LTD
207222	ANDA		UMEDICA LABS PVT LTD
207223	NDA		BIOCODEX SA
207224	ANDA		ANBISON LAB
207226	ANDA		FRESENIUS KABI USA
207229	ANDA		AUROBINDO PHARMA LTD
207231	ANDA		INVENTIA
207232	ANDA		HISUN PHARM HANGZHOU
207233	NDA		ZYLA
207234	ANDA		NATCO PHARMA LTD
207235	ANDA		APOTEX
207236	ANDA		LANNETT CO INC
207237	ANDA		NOSTRUM LABS INC
207238	ANDA		ACTAVIS LABS UT INC
207239	ANDA		GLAND PHARMA LTD
207240	ANDA		SCIEGEN PHARMS INC
207241	ANDA		FRESENIUS KABI USA
207243	ANDA		HIKMA
207244	ANDA		MACLEODS PHARMS LTD
207245	ANDA		NAARI PTE LTD
207252	ANDA		JIANGSU HENGRUI MED
207255	ANDA		JIANGSU HENGRUI MED
207259	ANDA		MYLAN LABS LTD
207260	ANDA		MYLAN LABS LTD
207261	ANDA		MYLAN LABS LTD
207262	ANDA		HIKMA
207264	ANDA		SAGENT PHARMS INC
207265	ANDA		HEC PHARM
207266	ANDA		BAXTER HLTHCARE CORP
207271	ANDA		MYLAN
207276	ANDA		RHODES PHARMS
207280	ANDA		RISING
207285	ANDA		NOVEL LABS INC
207288	ANDA		AMNEAL PHARMS CO
207289	ANDA		AMNEAL PHARMS
207290	ANDA		MACLEODS PHARMS LTD
207293	ANDA		MACLEODS PHARMS LTD
207302	ANDA		MACLEODS PHARMS LTD
207304	ANDA		AUROBINDO PHARMA LTD
207306	ANDA		CIPLA LTD
207308	ANDA		AMNEAL PHARMS
207309	ANDA		FLAMINGO PHARMS
207310	ANDA		FRESENIUS KABI USA
207311	ANDA		OHM LABS INC
207313	ANDA		MAYNE PHARMA INC
207315	NDA		HETERO LABS LTD III
207316	ANDA		VITRUVIAS THERAP
207318	NDA		ACADIA PHARMS INC
207321	ANDA		GLAND PHARMA LTD
207322	ANDA		GLAND PHARMA LTD
207323	ANDA		GLAND PHARMA LTD
207324	ANDA		GLAND PHARMA LTD
207325	ANDA		GLAND PHARMA LTD
207326	ANDA		GLAND PHARMA LTD
207329	ANDA		PAR PHARM INC
207333	ANDA		LANNETT CO INC
207337	ANDA		SANDOZ INC
207338	ANDA		ACTAVIS LABS FL INC
207340	ANDA		NESHER PHARMS
207341	ANDA		BPI LABS LLC
207342	ANDA		AMNEAL PHARMS
207344	ANDA		FRESENIUS KABI USA
207349	ANDA		HQ SPCLT PHARMA
207350	ANDA		HQ SPCLT PHARMA
207352	ANDA		NANG KUANG PHARM CO
207354	ANDA		NANG KUANG PHARM CO
207356	NDA		INSMED INC
207358	ANDA		AUROBINDO PHARMA LTD
207363	ANDA		HIKMA
207364	ANDA		SOMERSET THERAPS LLC
207365	ANDA		NOVEL LABS INC
207366	ANDA		NAVINTA LLC
207367	ANDA		RISING
207368	ANDA		SPECGX LLC
207369	NDA		HETERO LABS LTD V
207370	ANDA		AUROBINDO PHARMA LTD
207371	ANDA		NOVEL LABS INC
207372	ANDA		AMNEAL PHARMS
207373	ANDA		AMNEAL
207375	ANDA		SHANDONG
207378	ANDA		INVAGEN PHARMS
207380	ANDA		PERRIGO UK FINCO
207381	ANDA		MYLAN LABS LTD
207382	ANDA		ZYDUS PHARMS
207383	ANDA		GLAND PHARMA LTD
207384	ANDA		GLAND PHARMA LTD
207385	ANDA		GLAND PHARMA LTD
207386	ANDA		MIKART
207388	ANDA		ALVOGEN
207389	ANDA		INVAGEN PHARMS
207393	ANDA		LUPIN LTD
207394	ANDA		ALKEM LABS LTD
207398	ANDA		AUROBINDO PHARMA LTD
207400	ANDA		MICRO LABS
207402	ANDA		MICRO LABS
207403	ANDA		MICRO LABS
207405	ANDA		ALKEM LABS LTD
207407	ANDA		LANNETT CO INC
207408	ANDA		CHANGZHOU PHARM
207409	ANDA		ALEMBIC PHARMS LTD
207411	ANDA		SOMERSET THERAPS LLC
207416	ANDA		ASCENT PHARMS INC
207418	ANDA		ASCENT PHARMS INC
207419	ANDA		ASCENT PHARMS INC
207420	ANDA		ASCENT PHARMS INC
207421	ANDA		ASCENT PHARMS INC
207426	ANDA		SAGENT PHARMS INC
207427	ANDA		BEXIMCO PHARMS USA
207428	ANDA		BEXIMCO PHARMS USA
207429	ANDA		BEXIMCO PHARMS USA
207433	ANDA		HERITAGE PHARMS INC
207435	ANDA		MICRO LABS
207438	ANDA		BAUSCH
207440	ANDA		RISING
207441	ANDA		COSETTE
207442	ANDA		SOMERSET THERAPS LLC
207444	ANDA		SOMERSET THERAPS LLC
207446	ANDA		CIPLA
207448	ANDA		PHARM SOURCING
207449	ANDA		FRESENIUS KABI USA
207450	ANDA		JUBILANT GENERICS
207453	ANDA		CADILA PHARMS LTD
207455	ANDA		PRINSTON INC
207456	ANDA		SHILPA MEDICARE LTD
207457	ANDA		AUROBINDO PHARMA LTD
207459	ANDA		JUBILANT GENERICS
207463	ANDA		CIPLA
207464	ANDA		CIPLA
207465	ANDA		CIPLA
207466	ANDA		SCIEGEN PHARMS INC
207467	ANDA		TECH ORGANIZED
207474	ANDA		ACCORD HLTHCARE
207475	ANDA		ACCORD HLTHCARE
207476	ANDA		SCIEGEN PHARMS INC
207479	ANDA		SCIEGEN PHARMS INC
207480	ANDA		AMNEAL PHARMS CO
207482	ANDA		AMNEAL PHARMS CO
207483	ANDA		MIKART
207484	ANDA		MIKART
207485	ANDA		ABHAI LLC
207486	ANDA		HIKMA
207487	ANDA		ABHAI LLC
207488	ANDA		ABHAI LLC
207494	ANDA		PRINSTON INC
207495	ANDA		AMNEAL PHARMS
207496	ANDA		AM REGENT
207497	ANDA		AMNEAL PHARMS
207499	ANDA		NEXUS PHARMS
207500	NDA		ASTELLAS
207501	NDA		ASTELLAS
207503	ANDA		BRECKENRIDGE
207504	ANDA		AUROBINDO PHARMA LTD
207505	ANDA		AUROBINDO PHARMA LTD
207506	ANDA		AUROBINDO PHARMA LTD
207507	ANDA		BRECKENRIDGE
207509	ANDA		WES PHARMA INC
207510	ANDA		WES PHARMA INC
207511	ANDA		EYWA
207514	ANDA		AMNEAL PHARMS
207515	ANDA		AMNEAL PHARMS
207516	ANDA		HANGZHOU BINJIANG
207518	ANDA		SHILPA MEDICARE
207521	ANDA		SOMERSET
207522	ANDA		SOMERSET THERAPS LLC
207523	ANDA		SOMERSET
207524	ANDA		SOMERSET THERAPS LLC
207526	ANDA		NOVEL LABS INC
207528	ANDA		SIGMAPHARM LABS LLC
207531	ANDA		EPIC PHARMA LLC
207533	NDA		ALKERMES INC
207534	NDA		ADAMIS PHARMS CORP
207535	ANDA		AUROBINDO PHARMA LTD
207536	ANDA		RECIPHARM
207537	ANDA		SPECGX LLC
207538	ANDA		NOVEL LABS INC
207547	ANDA		AMNEAL
207548	ANDA		AMNEAL
207549	ANDA		AMNEAL
207550	ANDA		AMNEAL
207551	ANDA		AMNEAL PHARMS CO
207552	ANDA		AMNEAL PHARMS CO
207554	ANDA		TELIGENT PHARMA INC
207555	ANDA		ELYSIUM
207556	ANDA		ELYSIUM
207558	ANDA		NOVEL LABS INC
207561	NDA		GILEAD SCIENCES INC
207562	ANDA		INGENUS PHARMS LLC
207563	ANDA		INGENUS PHARMS LLC
207564	ANDA		NOVAST LABS
207566	ANDA		CSPC OUYI
207567	ANDA		WATSON LABS TEVA
207568	ANDA		AM REGENT
207569	ANDA		GUARDIAN DRUG
207570	ANDA		INVAGEN PHARMS
207571	ANDA		INVAGEN PHARMS
207574	ANDA		XIROMED
207575	ANDA		SHILPA MEDICARE LTD
207578	ANDA		AUROBINDO PHARMA LTD
207579	ANDA		AUROBINDO PHARMA LTD
207580	ANDA		AUROBINDO PHARMA LTD
207581	ANDA		AUROBINDO PHARMA LTD
207582	ANDA		WATSON LABS INC
207583	ANDA		PADDOCK LABS
207584	ANDA		PADDOCK LABS
207586	ANDA		HIKMA
207587	ANDA		NOSTRUM LABS INC
207589	NDA		LEO PHARMA AS
207594	ANDA		HQ SPCLT PHARMA
207595	ANDA		MYLAN LABS LTD
207597	ANDA		P AND L
207601	ANDA		SOMERSET THERAPS LLC
207602	ANDA		PERRIGO R AND D
207604	ANDA		APOTEX INC
207605	ANDA		APOTEX
207607	ANDA		MYLAN TECHNOLOGIES
207609	ANDA		HI TECH
207610	ANDA		HI TECH
207611	ANDA		NOVELGENIX THERAPS
207612	ANDA		NOVELGENIX THERAPS
207613	ANDA		UNIQUE PHARM LABS
207616	ANDA		HETERO LABS LTD V
207619	ANDA		BRECKENRIDGE PHARM
207620	NDA		NOVARTIS PHARMS CORP
207621	NDA		PFIZER
207623	ANDA		ALKEM LABS LTD
207624	ANDA		AUROBINDO PHARMA LTD
207625	ANDA		AUROBINDO PHARMA LTD
207626	ANDA		UMEDICA LABS PVT LTD
207628	ANDA		AUROBINDO PHARMA LTD
207630	ANDA		AUROBINDO PHARMA LTD
207631	ANDA		ANI PHARMS INC
207633	ANDA		SOMERSET THERAPS LLC
207634	ANDA		SOMERSET THERAPS LLC
207635	ANDA		CNTY LINE PHARMS
207636	ANDA		SOMERSET THERAPS LLC
207639	ANDA		SOMERSET THERAPS LLC
207645	ANDA		PHARMASCIENCE INC
207647	ANDA		SAVIOR LIFETEC CORP
207648	NDA		FRESENIUS KABI USA
207650	ANDA		MYLAN LABS LTD
207651	ANDA		ALKEM LABS LTD
207652	ANDA		ALKEM LABS LTD
207653	ANDA		INVENTIA HEALTHCARE PRIVATE LTD
207655	ANDA		AUROBINDO PHARMA LTD
207658	ANDA		DEVA HOLDING AS
207659	ANDA		ACCORD HLTHCARE
207660	ANDA		NAARI PTE LTD
207662	ANDA		ACCORD HLTHCARE
207664	ANDA		CIPLA
207667	ANDA		AUROBINDO PHARMA LTD
207672	ANDA		AUROBINDO PHARMA LTD
207673	ANDA		DR REDDYS LABS LTD
207676	ANDA		MAYNE PHARMA INC
207677	ANDA		TORRENT
207680	ANDA		TELIGENT PHARMA INC
207681	ANDA		ALEMBIC PHARMS LTD
207682	ANDA		MYLAN
207684	ANDA		CIPLA
207685	ANDA		DR REDDYS LABS INC
207686	ANDA		PRECISION DOSE INC
207687	ANDA		ACCORD HLTHCARE
207692	ANDA		AKORN
207693	ANDA		ACCORD HLTHCARE INC
207695	NDA		ANACOR PHARMS INC
207698	ANDA		AUROBINDO PHARMA LTD
207707	ANDA		HIKMA INTL PHARMS
207709	ANDA		AUROLIFE PHARMA LLC
207712	ANDA		APOTEX
207714	ANDA		APOTEX INC
207719	ANDA		DR REDDYS LABS LTD
207721	ANDA		ZYDUS PHARMS USA INC
207724	ANDA		AMNEAL PHARMS NY
207729	ANDA		ALVOGEN
207730	ANDA		CROWN LABS INC
207731	ANDA		CROWN LABS INC
207733	ANDA		CROWN LABS INC
207735	ANDA		BPI LABS LLC
207736	ANDA		APOTEX INC
207739	ANDA		AUROBINDO PHARMA LTD
207740	ANDA		DR REDDYS
207741	ANDA		DR REDDYS
207742	ANDA		AM REGENT
207743	ANDA		ZYDUS PHARMS
207745	ANDA		SIGMAPHARM LABS LLC
207746	ANDA		SIGMAPHARM LABS LLC
207750	ANDA		ALKEM LABS LTD
207751	ANDA		AUROBINDO PHARMA LTD
207752	ANDA		BIOCON LTD
207753	ANDA		AUROBINDO PHARMA LTD
207754	ANDA		GLENMARK PHARMS INC
207757	ANDA		ZYDUS PHARMS
207758	ANDA		ZYDUS PHARMS
207759	ANDA		ZYDUS PHARMS
207760	ANDA		ZYDUS PHARMS
207761	ANDA		ZYDUS PHARMS
207762	ANDA		ZYDUS PHARMS
207763	ANDA		ZYDUS PHARMS
207764	ANDA		CADILA
207765	ANDA		ZYDUS PHARMS
207767	ANDA		CADILA
207768	NDA		AYTU
207769	ANDA		ZYDUS PHARMS
207771	ANDA		ZYDUS PHARMS
207773	ANDA		CADILA
207774	ANDA		ZYDUS PHARMS
207777	ANDA		GLENMARK PHARMS SA
207783	ANDA		APEX PHARMS INC
207786	ANDA		TORRENT
207792	ANDA		AMNEAL PHARMS NY
207793	NDA		IPSEN INC
207794	ANDA		NEXUS PHARMS
207795	NDA		BAUSCH AND LOMB
207797	ANDA		CHARTWELL RX
207798	ANDA		UMEDICA LABS PVT LTD
207799	ANDA		ALKEM LABS LTD
207803	ANDA		AUSTARPHARMA
207804	ANDA		PRINSTON INC
207805	ANDA		AUSTARPHARMA
207806	ANDA		PRINSTON INC
207807	ANDA		GLENMARK PHARMS LTD
207808	ANDA		RHODES PHARMS
207809	ANDA		ALVOGEN
207810	ANDA		ALKEM LABS LTD
207812	ANDA		ZYDUS PHARMS
207813	ANDA		ZYDUS PHARMS
207818	ANDA		NATCO PHARMA LTD
207820	ANDA		SUN PHARM
207821	ANDA		POLYGEN PHARMS
207825	ANDA		MYLAN PHARMS INC
207831	ANDA		GLAND PHARMA LTD
207833	ANDA		PADDOCK LABS LLC
207834	ANDA		ANDA REPOSITORY
207835	ANDA		UNICHEM LABS LTD
207836	ANDA		UNICHEM LABS LTD
207843	ANDA		HISUN PHARM HANGZHOU
207846	ANDA		VIRTUS PHARMS
207847	ANDA		APOLLO
207848	ANDA		APOLLO
207851	ANDA		TELIGENT PHARMA INC
207855	ANDA		TELIGENT PHARMA INC
207857	ANDA		SUN PHARM
207863	ANDA		ATHEM
207864	ANDA		HYBIO
207865	NDA		MSD MERCK CO
207867	ANDA		PLD ACQUISITIONS LLC
207868	ANDA		PLD ACQUISITIONS
207872	ANDA		TIANJIN TIANYAO
207873	ANDA		TEVA PHARMS USA
207875	ANDA		SUN PHARM
207880	ANDA		HERITAGE PHARMA
207882	ANDA		PRINSTON INC
207883	ANDA		PRINSTON PHARMA INC
207884	ANDA		NOVEL LABS INC
207891	ANDA		SUN PHARM
207895	ANDA		PHARMACARE LTD
207896	ANDA		HISUN PHARM HANGZHOU
207899	ANDA		TORRENT
207901	ANDA		TRIS PHARMA INC
207903	ANDA		SUN PHARM
207905	ANDA		CHARTWELL
207916	NDA		ARBOR PHARMS LLC
207917	NDA		GALDERMA LABS
207919	ANDA		EXELA PHARMA
207920	NDA		ASTRAZENECA LP
207921	NDA		NORTON WATERFORD
207923	NDA		NOVARTIS
207924	NDA		ELI LILLY AND CO
207925	NDA		VERTEX PHARMS INC
207926	NDA		AKORN INC
207930	NDA		NOVARTIS
207931	NDA		ABBVIE INC
207932	NDA		BDSI
207933	ANDA		HETERO LABS LTD V
207934	ANDA		PAR PHARM
207935	ANDA		HERITAGE PHARMS INC
207937	NDA		FRESENIUS KABI USA
207938	ANDA		FLAMINGO PHARMS
207939	ANDA		HEC PHARM CO LTD
207941	ANDA		FIRST TIME US GENERICS LLC
207944	ANDA		PAR PHARM INC
207945	ANDA		EZRA VENTURES LLC
207946	NDA		JANSSEN PHARMS
207947	NDA		ACTELION PHARMS LTD
207948	ANDA		PAR PHARM INC
207949	NDA		ACCORD HLTHCARE INC
207952	ANDA		TEVA PHARMS USA
207953	NDA		JANSSEN PRODS
207955	ANDA		MYLAN
207956	ANDA		LABORATORIOS GRIFOLS
207957	ANDA		HIKMA
207958	NDA		APRECIA PHARMS
207960	NDA		NEXTWAVE PHARMS
207961	ANDA		HETERO LABS LTD III
207962	NDA		SCILEX PHARMS INC
207963	NDA		HIKMA
207964	NDA		MEDLINE INDUSTRIES
207965	ANDA		PAR PHARM INC
207968	NDA		NOVARTIS
207970	NDA		ACTAVIS LLC
207971	ANDA		STRIDES PHARMA
207975	NDA		TEVA BRANDED PHARM
207976	ANDA		NOVAST LABS
207979	ANDA		BIOCON LTD
207981	NDA		TAIHO ONCOLOGY
207983	ANDA		AUROBINDO PHARMA LTD
207984	ANDA		GLENMARK PHARMS LTD
207985	ANDA		GLENMARK PHARMS LTD
207986	NDA		OTONOMY INC
207987	NDA		BELCHER
207988	NDA		IRONWOOD PHARMS INC
207989	ANDA		AMNEAL PHARMS
207991	ANDA		ACCORD HLTHCARE INC
207994	ANDA		ZYDUS PHARMS USA INC
207995	ANDA		FIRST TIME US GENERICS LLC
207997	NDA		NOVARTIS
207999	NDA		INTERCEPT PHARMS INC
208001	ANDA		TORRENT PHARMA INC
208002	ANDA		AMNEAL PHARMS CO
208003	ANDA		PRINSTON PHARMA INC
208004	ANDA		ALKEM LABS LTD
208008	ANDA		TEVA PHARMS USA
208010	NDA		OPKO IRELAND GLOBAL
208011	ANDA		ACTAVIS LABS UT INC
208014	ANDA		SUN PHARM
208016	ANDA		WATSON LABS INC
208017	ANDA		SPECTRA MDCL DEVICES
208019	NDA		PHARMA RES SOFTWARE
208021	ANDA		LUPIN LTD
208024	ANDA		HI TECH
208025	NDA		DEXCEL PHARMA
208026	NDA		BOEHRINGER INGELHEIM
208028	ANDA		INVAGEN PHARMS
208030	NDA		CHIESI
208031	ANDA		LUPIN LTD
208032	NDA		ST RENATUS
208036	NDA		BRACCO
208037	ANDA		MSN LABORATORIES
208040	ANDA		ALKEM LABS LTD
208042	NDA		TEVA PHARMS USA
208044	ANDA		LUPIN ATLANTIS
208045	ANDA		AUROBINDO PHARMA LTD
208046	ANDA		ALEMBIC PHARMS LTD
208049	ANDA		ACCORD HLTHCARE
208051	NDA		PUMA BIOTECH
208052	ANDA		ZYDUS PHARMS
208054	NDA		BLUE EARTH
208055	ANDA		TORRENT
208056	NDA		TAKEDA PHARMS USA
208057	ANDA		TEVA PHARMS USA
208058	ANDA		EMCURE PHARMS LTD
208060	ANDA		TEVA PHARMS USA
208061	ANDA		LUPIN LTD
208065	NDA		ASTRAZENECA PHARMS
208066	ANDA		SUN PHARM
208068	ANDA		PADDOCK LABS
208069	NDA		STRATA MEDICAL INNOVATIONS
208073	NDA		NOVARTIS
208075	ANDA		APOTEX INC
208077	ANDA		AMNEAL PHARMS
208078	NDA		CATALYST PHARMS
208079	NDA		ENCORE DERMAT
208081	NDA		BIOFRONTERA
208082	NDA		TEVA BRANDED PHARM
208083	NDA		BAXTER HLTHCARE CORP
208084	ANDA		BAXTER HLTHCARE CORP
208085	NDA		ECI PHARMS LLC
208090	NDA		COLLEGIUM PHARM INC
208092	ANDA		P AND L
208094	ANDA		ACTAVIS ELIZABETH
208096	ANDA		WATSON LABS INC
208097	ANDA		GLENMARK PHARMS LTD
208098	ANDA		TARO
208100	ANDA		TELIGENT PHARMA INC
208101	ANDA		TELIGENT PHARMA INC
208104	ANDA		LUPIN ATLANTIS
208105	ANDA		AMNEAL PHARMS CO
208107	ANDA		WATSON LABS INC
208108	ANDA		GLENMARK PHARMS LTD
208109	NDA		FRESENIUS KABI USA
208114	NDA		JAZZ PHARMS INC
208116	ANDA		SLATE
208122	ANDA		FRESENIUS KABI USA
208123	ANDA		TARO
208124	ANDA		LUPIN ATLANTIS
208125	ANDA		LUPIN LTD
208127	ANDA		CROSSMEDIKA SA
208129	ANDA		FRESENIUS KABI USA
208130	ANDA		SCIEGEN PHARMS INC
208135	NDA		ALCON LABS
208136	ANDA		GLENMARK PHARMS LTD
208137	ANDA		MYLAN LABS LTD
208143	NDA		BRACCO
208144	NDA		BAUSCH AND LOMB INC
208146	ANDA		HEC PHARM
208147	NDA		TRIS PHARMA INC
208150	ANDA		APOTEX
208151	NDA		ALCON LABS INC
208154	ANDA		TELIGENT PHARMA INC
208156	ANDA		ALKEM LABS LTD
208157	BLA		BAXTER HLTHCARE CORP
208159	NDA		WELLSTAT THERAP
208162	ANDA		STRIDES PHARMA
208163	ANDA		LUPIN ATLANTIS
208164	ANDA		LUPIN ATLANTIS
208166	ANDA		ZYDUS PHARMS
208167	ANDA		ZYDUS PHARMS USA INC
208169	NDA		WELLSTAT THERAP
208170	ANDA		RUBICON
208171	NDA		PHARMACOSMOS AS
208173	ANDA		HIKMA
208174	ANDA		TEVA PHARMS
208177	ANDA		MYLAN
208180	ANDA		MICRO LABS
208181	ANDA		AMNEAL PHARMS CO
208183	NDA		SUN PHARM INDUSTRIES
208186	ANDA		ZYDUS PHARMS USA INC
208187	ANDA		ZYDUS PHARMS
208191	ANDA		DR REDDYS
208193	NDA		METACEL PHARMS LLC
208194	NDA		EAGLE PHARMS
208197	ANDA		EUROHLTH INTL SARL
208198	ANDA		AMNEAL PHARMS
208199	ANDA		AMNEAL
208201	ANDA		TARO
208202	ANDA		ALEMBIC PHARMS LTD
208204	ANDA		TARO
208205	ANDA		LUPIN LTD
