STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1997,,78,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1998,,79,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1999,,80,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2000,,80,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2001,,81,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2002,,81,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2010,,83,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2011,,83,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2012,,83,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2013,,83,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2014,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2018,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2019,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2020,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2021,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2022,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FIN,Finland,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2023,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1989,,58,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1990,,69,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1995,,77,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1998,,76.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2001,,79.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2004,,80.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2010,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2011,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2012,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2013,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2014,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2015,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2016,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2017,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2018,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2019,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2020,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2021,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,FRA,France,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2022,,82,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1991,,85.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1995,,88.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1998,,90.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2001,,92.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2004,,93.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2005,,97.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2007,,96,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2010,,95.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2013,,96.16,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2016,,97.12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,DEU,Germany,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2019,,97.29,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1980,,0.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1985,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1992,,11.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1993,,49.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1995,,54.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1997,,56.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2007,,85,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2009,,87.40000153,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2010,,87.40000153,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2011,,88.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2012,,92.04,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2013,,92.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2014,,92.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2015,,93.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2016,,93.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2017,,94.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2018,,94.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2019,,94.2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2020,,94.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2021,,94.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,GRC,Greece,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2022,,94.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1970,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1975,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1980,,19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1985,,25,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1990,,20.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1992,,16.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1993,,20.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1994,,20.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1995,,20.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1996,,21.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1997,,23.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1998,,25.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,1999,,28.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2000,,46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2001,,49.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2002,,52,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2003,,54.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2004,,58.1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2005,,60.6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2006,,63.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2007,,66.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2008,,67.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2009,,68.8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2010,,71.80000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2011,,72.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WATER_TREAT@DF_WATER_TREAT(1.0),Wastewater - connection rates to treatment,I,HUN,Hungary,A,Annual,PUBTOTTR,Public total treatment,PT_POP,Percentage of population,2012,,72.9,,A,Normal value,0,Units,1,One
