observationDate,value,observationAbout,variableMeasured,unit
2022,0.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_LocalFunding_GovernmentGrantsAndContracts,Percent
2022,780000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentGrantsAndContracts,USDollar
2022,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_LocalFunding_GovernmentGrantsAndContracts,Percent
2022,26354018000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_Gifts_GovernmentGrantsAndContracts,USDollar
2022,12,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_Gifts_GovernmentGrantsAndContracts,Percent
2022,41129000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_Gifts_GovernmentGrantsAndContracts,USDollar
2022,4.7,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_Gifts_GovernmentGrantsAndContracts,Percent
2022,2959000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_Gifts_GovernmentGrantsAndContracts,USDollar
2022,2.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_Gifts_GovernmentGrantsAndContracts,Percent
2022,8262077000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2022,3.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,Percent
2022,4390000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2022,0.5,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,Percent
2022,6037000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,USDollar
2022,4.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_PrivateGrantsAndContracts_GovernmentGrantsAndContracts,Percent
2022,2857703000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_AffiliatedEntities_GovernmentGrantsAndContracts,USDollar
2022,1.3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_AffiliatedEntities_GovernmentGrantsAndContracts,Percent
2022,12516000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_AffiliatedEntities_GovernmentGrantsAndContracts,USDollar
2022,1.4,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_AffiliatedEntities_GovernmentGrantsAndContracts,Percent
2022,789000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_AffiliatedEntities_GovernmentGrantsAndContracts,USDollar
2022,0.6,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_AffiliatedEntities_GovernmentGrantsAndContracts,Percent
2022,-26373447000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_InvestmentReturn_GovernmentGrantsAndContracts,USDollar
2022,-12,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_InvestmentReturn_GovernmentGrantsAndContracts,Percent
2022,-26220000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_InvestmentReturn_GovernmentGrantsAndContracts,USDollar
2022,-3,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_InvestmentReturn_GovernmentGrantsAndContracts,Percent
2022,1342000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_InvestmentReturn_GovernmentGrantsAndContracts,USDollar
2022,1.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_InvestmentReturn_GovernmentGrantsAndContracts,Percent
2022,11133687000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2022,5.1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2022,8583000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2022,1,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2022,2242000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_EducationalSales_GovernmentGrantsAndContracts,USDollar
2022,1.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_EducationalSales_GovernmentGrantsAndContracts,Percent
2022,17885394000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,USDollar
2022,8.2,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,Percent
2022,22495000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,USDollar
2022,2.6,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_SalesAndServicesOfAuxiliaryEnterprises_GovernmentGrantsAndContracts,Percent
2022,39433334000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_HospitalRevenue_GovernmentGrantsAndContracts,USDollar
2022,18,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_HospitalRevenue_GovernmentGrantsAndContracts,Percent
2022,7878581000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_IndependentOperationsRevenue_GovernmentGrantsAndContracts,USDollar
2022,3.6,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_IndependentOperationsRevenue_GovernmentGrantsAndContracts,Percent
2022,18415625000,country/USA,dcid:Count_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,8.4,country/USA,dcid:Count_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,43051000,country/USA,dcid:Count_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,4.9,country/USA,dcid:Count_ExpenditureActivity_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,2451000,country/USA,dcid:Count_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,1.9,country/USA,dcid:Count_ExpenditureActivity_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,245074215000,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,100,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,869500000,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,100,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,133319000,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,100,country/USA,dcid:Expenditure_ExpenditureActivity_TotalExpenses_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,68151373000,country/USA,dcid:Expenditure_ExpenditureActivity_Instruction_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,27.8,country/USA,dcid:Expenditure_ExpenditureActivity_Instruction_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,257449000,country/USA,dcid:Expenditure_ExpenditureActivity_Instruction_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,29.6,country/USA,dcid:Expenditure_ExpenditureActivity_Instruction_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,71811000,country/USA,dcid:Expenditure_ExpenditureActivity_Instruction_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,53.9,country/USA,dcid:Expenditure_ExpenditureActivity_Instruction_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,26660181000,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,10.9,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,611000,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,0.1,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,15000,country/USA,dcid:Expenditure_ExpenditureActivity_Research_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,3375720000,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,1.4,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,1425000,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,0.2,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,170000,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,0.1,country/USA,dcid:Expenditure_ExpenditureActivity_PublicService_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,20732844000,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,8.5,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,101720000,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,11.7,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,9972000,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,7.5,country/USA,dcid:Expenditure_ExpenditureActivity_AcademicSupport_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,20897078000,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,8.5,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,230243000,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,26.5,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,12704000,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,9.5,country/USA,dcid:Expenditure_ExpenditureActivity_StudentServices_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,30283791000,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,12.4,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,198022000,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,22.8,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,26751000,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,20.1,country/USA,dcid:Expenditure_ExpenditureActivity_InstitutionalSupport_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,1500173000,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,0.6,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,5913000,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,0.7,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,973000,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,0.7,country/USA,dcid:Expenditure_ExpenditureActivity_GrantAid_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,18157768000,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,7.4,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,19960000,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,2.3,country/USA,dcid:Expenditure_ExpenditureActivity_AuxiliaryEnterprises_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,39814140000,country/USA,dcid:Expenditure_ExpenditureActivity_HospitalServices_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,16.2,country/USA,dcid:Expenditure_ExpenditureActivity_HospitalServices_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,8595300000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_IndependentOperations_GovernmentGrantsAndContracts,USDollar
2022,3.5,country/USA,dcid:Revenue_ExpenditureActivity_PrivateNonProfitInstitution_FourYear_IndependentOperations_GovernmentGrantsAndContracts,Percent
2022,6905847000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,2.8,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_FourYear_GovernmentGrantsAndContracts,Percent
2022,54157000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
2022,6.2,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_TwoYear_GovernmentGrantsAndContracts,Percent
2022,10922000,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,USDollar
2022,8.2,country/USA,dcid:Expenditure_ExpenditureActivity_OtherExpenses_PrivateNonProfitInstitution_LessThanTwoYear_GovernmentGrantsAndContracts,Percent
2022,11478247000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,USDollar
2022,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,Percent
2022,3558792000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,USDollar
2022,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,Percent
2022,3019400000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,USDollar
2022,100,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_TotalRevenueInvestmentReturn_GovernmentGrantsAndContracts,Percent
2022,10777361000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_TuitionAndFees_GovernmentGrantsAndContracts,USDollar
2022,93.9,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_TuitionAndFees_GovernmentGrantsAndContracts,Percent
2022,3203637000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_TuitionAndFees_GovernmentGrantsAndContracts,USDollar
2022,90,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_TuitionAndFees_GovernmentGrantsAndContracts,Percent
2022,2680862000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_TuitionAndFees_GovernmentGrantsAndContracts,USDollar
2022,88.8,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_LessThanTwoYear_TuitionAndFees_GovernmentGrantsAndContracts,Percent
2022,3727000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_FourYear_GovernmentGrantsAndContracts,USDollar
2022,9297000,country/USA,dcid:Revenue_ExpenditureActivity_PrivateForProfitInstitution_TwoYear_GovernmentGrantsAndContracts,USDollar
