Year,Column,StatVarID
2012,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency),dcid:Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_SpanishOrSpanishCreoleSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!EDUCATIONAL ATTAINMENT!!High school graduate (includes equivalency),dcid:MarginOfError_Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency_SpanishOrSpanishCreoleSpokenAtHome
2012,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree
2012,Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree
2012,People who speak only English at home!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_OnlyEnglishSpokenAtHome
2012,People who speak only English at home!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_OnlyEnglishSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_LanguageOtherThanEnglishSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_LanguageOtherThanEnglishSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree,dcid:Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_SpanishOrSpanishCreoleSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Some college or associate's degree,dcid:MarginOfError_Count_Person_EducationalAttainmentSomeCollegeOrAssociatesDegree_SpanishOrSpanishCreoleSpokenAtHome
2012,Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher
2012,Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher
2012,People who speak only English at home!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_OnlyEnglishSpokenAtHome
2012,People who speak only English at home!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_OnlyEnglishSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_LanguageOtherThanEnglishSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_LanguageOtherThanEnglishSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,dcid:Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_SpanishOrSpanishCreoleSpokenAtHome
2012,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!EDUCATIONAL ATTAINMENT!!Bachelor's degree or higher,dcid:MarginOfError_Count_Person_EducationalAttainmentBachelorsDegreeOrHigher_SpanishOrSpanishCreoleSpokenAtHome
2012,,dcid:Count_Person_5OrMoreYears
2011,Total!!Estimate!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears
2011,Total!!Margin of Error!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears
2011,People who speak only English at home!!Estimate!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
2011,People who speak only English at home!!Margin of Error!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!Total population 5 years and over,dcid:Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!Total population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome
2011,Total!!Estimate!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years
2011,Total!!Margin of Error!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years
2011,People who speak only English at home!!Estimate!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_OnlyEnglishSpokenAtHome
2011,People who speak only English at home!!Margin of Error!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_OnlyEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_LanguageOtherThanEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_LanguageOtherThanEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!AGE!!5 to 17 years,dcid:Count_Person_5To17Years_SpanishOrSpanishCreoleSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!AGE!!5 to 17 years,dcid:MarginOfError_Count_Person_5To17Years_SpanishOrSpanishCreoleSpokenAtHome
2011,Total!!Estimate!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years
2011,Total!!Margin of Error!!AGE!!18 to 64 years,dcid:MarginOfError_Count_Person_18To64Years
2011,People who speak only English at home!!Estimate!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years_OnlyEnglishSpokenAtHome
2011,People who speak only English at home!!Margin of Error!!AGE!!18 to 64 years,dcid:MarginOfError_Count_Person_18To64Years_OnlyEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years_LanguageOtherThanEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!AGE!!18 to 64 years,dcid:MarginOfError_Count_Person_18To64Years_LanguageOtherThanEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!AGE!!18 to 64 years,dcid:Count_Person_18To64Years_SpanishOrSpanishCreoleSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!AGE!!18 to 64 years,dcid:MarginOfError_Count_Person_18To64Years_SpanishOrSpanishCreoleSpokenAtHome
2011,Total!!Estimate!!AGE!!65 years and over,dcid:Count_Person_65OrMoreYears
2011,Total!!Margin of Error!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears
2011,People who speak only English at home!!Estimate!!AGE!!65 years and over,dcid:Count_Person_65OrMoreYears_OnlyEnglishSpokenAtHome
2011,People who speak only English at home!!Margin of Error!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears_OnlyEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!AGE!!65 years and over,dcid:Count_Person_65OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!AGE!!65 years and over,dcid:Count_Person_65OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!AGE!!65 years and over,dcid:MarginOfError_Count_Person_65OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome
2011,Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Native population 5 years and over,dcid:Count_Person_Native
2011,Total!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Native population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_Native
2011,People who speak only English at home!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Native population 5 years and over,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_Native
2011,People who speak only English at home!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Native population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_Native
2011,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Native population 5 years and over,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_Native
2011,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Native population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_Native
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Native population 5 years and over,dcid:Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome_Native
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Native population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome_Native
2011,Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over,dcid:Count_Person_5OrMoreYears_ForeignBorn
2011,Total!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_ForeignBorn
2011,People who speak only English at home!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over,dcid:Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn
2011,People who speak only English at home!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn
2011,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over,dcid:Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2011,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over,dcid:Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome_ForeignBorn
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over,dcid:MarginOfError_Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome_ForeignBorn
2011,Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_ForeignBorn
2011,Total!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_ForeignBorn
2011,People who speak only English at home!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_OnlyEnglishSpokenAtHome_ForeignBorn
2011,People who speak only English at home!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_OnlyEnglishSpokenAtHome_ForeignBorn
2011,Percent distribution of people who speak a language other than English at home!!Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2011,Percent distribution of people who speak a language other than English at home!!Total!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_LanguageOtherThanEnglishSpokenAtHome_ForeignBorn
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Naturalized U.S. citizen,dcid:Count_Person_5OrMoreYears_USCitizenByNaturalization_SpanishOrSpanishCreoleSpokenAtHome_ForeignBorn
2011,Percent distribution of people who speak a language other than English at home!!Spanish or Spanish Creole!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Naturalized U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_USCitizenByNaturalization_SpanishOrSpanishCreoleSpokenAtHome_ForeignBorn
2011,Total!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Not a U.S. citizen,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_ForeignBorn
2011,Total!!Margin of Error!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Not a U.S. citizen,dcid:MarginOfError_Count_Person_5OrMoreYears_NotAUSCitizen_ForeignBorn
2011,People who speak only English at home!!Estimate!!NATIVITY AND CITIZENSHIP STATUS!!Foreign-born population 5 years and over!!Not a U.S. citizen,dcid:Count_Person_5OrMoreYears_NotAUSCitizen_OnlyEnglishSpokenAtHome_ForeignBorn
