StatisticalVariable,ISO3166Alpha3,Year,Value,unit
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2005,699433973.0517808199,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2006,750992451.5959389210,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2007,1032154228.3335098028,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2008,1038051932.5116698742,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2009,963254164.0304539204,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2010,893467533.9619189501,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2011,829031753.4803690910,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2012,807529319.0105450153,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2013,899584003.4745551348,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2014,835716950.6280330420,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2015,660847880.2992519140,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2016,755406457.6463669538,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2017,824187016.8886849880,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BGR,2018,1095591046.9611499310,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1960,1268378.2295723800,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1961,1643154.2037021900,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1962,4901760.7157142004,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1963,5281287.7526365602,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1964,5358593.1346341399,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1965,3509330.3299994702,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1966,3907553.7899201401,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1967,3695106.9304596302,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1968,3760628.5218023602,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1969,4023680.4751482001,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1970,4185916.9401200400,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1971,4343468.0922151702,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1972,4947862.9358642697,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1973,6079259.1828219397,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1974,6269084.5640929798,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1975,18062366.7253036015,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1976,19531282.6951244995,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1977,22903777.2712471001,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1978,32372283.4757329971,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1979,32032417.8975376077,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1980,35360658.8413479999,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1981,33915894.7635712996,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1982,32866107.1313366033,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1983,29317755.9792792015,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1984,26968328.6913814992,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1985,27106616.8369084001,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1986,51180170.1385480016,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1987,50712557.8547732979,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1988,57186887.2713598981,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1989,66816506.1691242903,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1990,84465502.3598333001,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1991,69505542.2233407944,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1992,71116618.5604400933,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1993,60526975.6288781092,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1994,30259093.4879909009,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1995,36862814.2354571968,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1996,37141874.1398724020,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1997,38549246.2337386012,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1998,39494738.5550010949,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,1999,41741175.4769782126,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2000,36658539.0518782064,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2001,36832965.2310450003,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2002,42468449.9589662999,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2003,50757054.3702683970,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2004,65684242.4070341140,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2005,73843342.1553535014,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2006,72632867.3334735930,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2007,107816728.4624229968,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2008,116999586.8737509847,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2009,127333296.6246350110,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2010,123700474.6838639826,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2011,138850860.2018370032,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2012,147729698.9189600050,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2013,166136345.2352040112,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2014,177166954.8860770166,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2015,147934736.6641300023,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2016,149467363.2274520099,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2017,191065838.7643040121,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BFA,2018,312467610.9863529801,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1962,8420000.0000000000,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1963,1012000.0000000000,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1964,1162000.0000000000,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1965,2153481.4814814799,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1966,2286857.1428571399,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1967,2376000.0000000000,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1968,2590857.1428571399,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1969,3337142.8571428601,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1971,2628571.4285714300,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1972,3600000.0000000000,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1973,5923067.5991957597,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1974,7682539.6825396800,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1975,8533333.3333333302,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1976,9971014.4927536193,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1977,13955555.5555556007,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1978,17033333.3333333023,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1979,20000000.0000000000,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1980,27763333.3333333060,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1981,29995555.5555556044,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1982,36665555.5555555001,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1983,34369644.2000553012,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1984,29938434.0358702987,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1985,32220298.1166781001,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1986,34607737.5165322050,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1987,30784856.4306756034,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1988,34255493.4292531982,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1989,37903281.7157947123,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1990,39602347.3767188936,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1991,42751758.8271913975,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1992,38986476.4309683964,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1993,36267402.5867040008,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1994,41909745.0348687023,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1995,42108929.8798431978,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1996,50893980.7826337069,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1997,61870123.8253900036,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1998,58736036.2332111001,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,1999,50571188.2632256970,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2000,42321552.2157761008,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2001,53230373.1063776985,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2002,44910067.0535236001,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2003,43413201.3079382032,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2004,44872377.1459714994,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2005,49557129.3847889006,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2006,44717502.0414512008,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2007,46308706.2216347978,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2008,43856319.9487218037,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2012,58966662.2761714011,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2013,60859500.0932421982,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2014,62177294.7390879989,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2015,66164584.4355923980,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2016,66462843.0779874027,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2017,63908678.4320088029,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/BDI,2018,65436595.2627954930,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1984,3687650.1421453599,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1985,3394021.9378228299,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1986,4454431.9102026401,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1987,4967860.7011859398,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1988,5078572.1719221603,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1992,3557902.6604878702,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1993,2735413.4080018299,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1994,3431398.8872987004,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1995,6206630.0341039402,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1996,4261939.7879927102,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1997,4099737.3806971102,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1998,4513154.8786389204,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,1999,5004734.2080346299,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2000,6801072.7982153501,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2001,4638556.1722985003,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2002,4520858.9375938801,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2003,5782831.6428359402,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2004,6452150.4916245900,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2005,7082416.5475925999,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2006,6985154.8394950200,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2007,7943659.5943272300,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2008,10758715.9680387005,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2009,8402927.2926322594,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2010,8239369.2918946706,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2011,9757536.5623971801,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2012,9736385.8386621699,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2013,9815667.2594758198,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2014,10049332.2103237007,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2015,8922219.4550873209,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2016,10171216.5022139996,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2017,9354384.1662816200,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CPV,2018,10714071.1273359992,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1990,29090909.0909091011,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1991,43294683.6634262949,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1992,62293735.8871922791,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1993,44626255.1134251133,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1994,107258618.9961690009,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1995,123101153.4867780060,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1996,113563610.8655219972,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1997,103419601.1879509985,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1998,83323986.0913038999,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,1999,88172003.4770459980,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2000,81025841.3070363998,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2001,70846940.8859824985,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2002,65182716.0998752862,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2003,67525224.4339130968,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2004,69218798.6305632889,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2005,70959071.4722052962,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2006,75881313.5928837061,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2007,79015425.8820512891,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2008,82630723.4279765934,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2009,136589737.9527600110,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2010,167857927.9890660048,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2011,192159418.5043739974,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2012,217305727.7460950017,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2013,243470109.8764669895,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2014,277969040.2476779819,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2015,325188062.3432810307,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2016,382100547.3231819868,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2017,463810835.2261260152,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/KHM,2018,543205183.2729519606,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1970,20339866.0651294999,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1971,21501256.5551504008,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1972,24894059.3902265057,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1973,31636823.7104567997,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1974,34625371.3051244989,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1975,46770377.9052134007,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1976,48470391.2952501029,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1977,55167290.7847607136,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1978,71436168.3270110041,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1979,88354754.0921954066,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1980,99867474.4414993972,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1981,120247597.8081260026,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1982,131616586.4287319779,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1983,129898757.6955170035,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1984,127243641.8228799999,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1985,116190293.8813119978,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1986,145411861.1863499880,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1987,163128000.8784280121,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1988,154370685.7188899815,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1989,146869357.5082760155,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1990,180577745.9460449517,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1991,178198343.1818419993,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1992,183796639.1126289964,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1993,168175220.6326389909,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1994,94517340.4418188035,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1995,113575532.7077340037,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1996,116936303.6406860054,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1997,118711118.8019239902,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1998,137245911.5317860246,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,1999,144704636.5188179910,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2000,123034343.8542869985,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2001,124301708.3674949855,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2002,145626610.5011849999,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2003,188499655.8843770027,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2004,221107924.6997359991,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2005,223084623.1430149972,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2006,256927843.3322499990,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2007,296698917.3049679995,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2008,346586125.6573730111,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2009,343265153.9859290123,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2010,354054397.8420160413,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2011,347477885.6709319949,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2012,354447463.1116470098,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2013,392840660.6752489805,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2014,401529079.8216069937,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2015,353815199.9323700070,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2016,387437830.8729900122,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2017,408157575.1355599761,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CMR,2018,429892180.5723500252,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1960,1702442711.4107000828,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1961,1677820881.0842301846,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1962,1671313753.1929199696,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1963,1610091700.5869200230,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1964,1657457282.9845800400,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1965,1574704539.9729099274,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1966,1614422827.0151901245,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1967,1775500366.1781198978,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1968,1797265817.1457200050,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1969,1770108751.1724898815,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1970,1889157917.9068100452,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1971,2077659711.4251496792,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1972,2233737030.6879396439,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1973,2363060955.1235899925,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1974,2809465529.2817301750,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1975,3180915490.1883697510,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1976,3581805735.1487002373,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1977,3752174526.3058896065,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1978,3969158477.0354290009,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1979,4084145737.6517400742,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1980,4744402251.0733604431,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1981,5141128191.4405603409,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1982,6017321456.0722398758,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1983,6947104071.6638784409,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1984,7349795763.9355401993,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1985,7460563318.3935298920,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1986,7780136739.8344707489,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1987,8694447167.7765293121,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1988,9897335684.2798099518,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1989,10747134688.6375999451,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1990,11414631846.8936004639,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1991,11338503299.2353992462,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1992,10788803123.9400005341,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1993,10268822622.0282993317,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1994,9577377639.7879409790,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1995,9176903908.3675804138,USDollar
dcs:WorldBank/MS_MIL_XPND_CD,dcid:country/CAN,1996,8615884471.2388305664,USDollar
