StatisticalVariable,ISO3166Alpha3,Year,Value
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1962,2766943.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1963,2762629.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1964,2758247.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1965,2751840.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1966,2742600.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1967,2730577.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1968,2715683.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1969,2700184.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1970,2674965.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1971,2642910.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1972,2617133.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1973,2593547.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1974,2570523.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1975,2546937.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1976,2522585.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1977,2497456.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1978,2470393.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1979,2441828.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1980,2408338.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1981,2392180.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1982,2387169.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1983,2380802.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1984,2373282.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1985,2365329.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1986,2355873.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1987,2344794.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1988,2332945.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1989,2319832.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1990,2305623.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1991,2292084.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1992,2296064.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1993,2308040.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1994,2320415.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1995,2330486.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1996,2338702.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1997,2346254.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1998,2352691.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,1999,2358385.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2000,2358481.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2001,2357934.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2002,2365142.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2003,2371646.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2004,2379222.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2005,2387514.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2006,2395737.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2007,2404552.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2008,2414684.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2009,2426037.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2010,2443126.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2011,2460583.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2012,2472345.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2013,2482582.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2014,2492579.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2015,2500969.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2016,2508703.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2017,2515590.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2018,2520439.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVK,2019,2523654.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1982,1708.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1983,1606.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1984,1508.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1985,1414.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1986,1327.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1987,1245.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1988,1167.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1989,1093.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1990,1021.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1991,951.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1992,881.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1993,812.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1994,745.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1995,681.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1996,621.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1997,567.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1998,519.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,1999,478.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2000,445.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2001,419.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2002,399.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2003,384.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2004,373.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2005,364.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2006,356.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2007,349.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2008,341.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2009,334.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2010,326.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2011,318.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2012,310.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2013,303.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2014,297.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2015,291.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2016,285.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2017,278.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2018,272.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVK,2019,264.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1982,422.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1983,392.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1984,363.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1985,334.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1986,305.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1987,277.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1988,250.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1989,224.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1990,201.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1991,179.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1992,160.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1993,144.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1994,130.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1995,118.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1996,108.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1997,99.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1998,92.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,1999,85.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2000,80.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2001,75.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2002,71.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2003,68.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2004,66.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2005,64.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2006,62.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2007,61.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2008,59.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2009,57.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2010,55.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2011,53.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2012,50.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2013,48.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2014,45.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2015,43.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2016,40.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2017,38.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2018,35.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SVN,2019,33.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1960,1137766.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1961,1130127.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1962,1123613.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1963,1119332.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1964,1115860.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1965,1113232.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1966,1112558.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1967,1110594.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1968,1105074.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1969,1095491.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1970,1086612.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1971,1078254.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1972,1067846.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1973,1057315.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1974,1043318.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1975,1033569.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1976,1028459.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1977,1020179.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1978,1010209.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1979,999641.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1980,987828.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1981,973456.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1982,972322.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1983,975328.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1984,977206.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1985,978898.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1986,987976.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1987,996738.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1988,996241.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1989,993604.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1990,991288.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1991,989377.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1992,987408.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1993,984540.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1994,982864.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1995,982559.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1996,981408.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1997,979573.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1998,976923.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,1999,977086.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2000,979466.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2001,980492.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2002,980172.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2003,976273.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2004,972385.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2005,969570.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2006,968153.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2007,969042.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2008,966007.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2009,970209.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2010,969840.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2011,967238.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2012,964643.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2013,961339.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2014,957645.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2015,953743.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2016,949506.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2017,944897.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2018,942771.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SVN,2019,943292.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1960,111051.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1961,114049.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1962,117136.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1963,120314.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1964,123567.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1965,126904.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1966,130305.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1967,133796.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1968,137453.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1969,141406.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1970,145961.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1971,151277.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1972,157024.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1973,163094.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1974,169374.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1975,175754.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1976,182001.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1977,187968.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1978,193972.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1979,200032.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1980,206163.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1981,212376.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1982,218628.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1983,224880.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1984,231057.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1985,237121.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1986,243043.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1987,249258.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1988,255747.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1989,262373.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1990,269212.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1991,276288.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1992,283581.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1993,291084.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1994,298768.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1995,306596.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1996,314579.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1997,322710.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1998,330976.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,1999,339356.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2000,347406.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2001,355261.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2002,363163.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2003,371020.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2004,378694.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2005,386122.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2006,393238.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2007,400133.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2008,407027.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2009,414262.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2010,422035.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2011,430466.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2012,439457.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2013,448881.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2014,458532.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2015,468261.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2016,478063.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2017,487930.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2018,497811.0000000000
dcs:WorldBank/SP_RUR_TOTL,dcid:country/SLB,2019,507659.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1961,582.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1962,573.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1963,564.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1964,556.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1965,550.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1966,544.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1967,540.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1968,536.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1969,534.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1970,530.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1971,526.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1972,521.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1973,513.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1974,503.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1975,490.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1976,476.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1977,460.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1978,445.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1979,430.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1980,418.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1981,409.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1982,401.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1983,396.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1984,392.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1985,390.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1986,389.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1987,388.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1988,388.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1989,387.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1990,386.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1991,384.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1992,380.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1993,376.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1994,373.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1995,369.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1996,367.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1997,366.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1998,366.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,1999,366.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2000,368.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2001,370.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2002,373.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2003,377.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2004,380.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2005,383.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2006,385.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2007,387.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2008,388.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2009,388.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2010,388.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2011,387.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2012,386.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2013,385.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2014,383.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2015,380.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2016,376.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2017,370.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2018,363.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SLB,2019,357.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1983,32442.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1984,33143.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1985,33892.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1986,34529.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1987,35040.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1988,35480.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1989,35822.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1990,36016.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1991,36181.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1992,36569.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1993,37233.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1994,38053.0000000000
dcs:WorldBank/SH_DTH_IMRT,dcid:country/SOM,1995,38941.0000000000
