StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod,scalingFactor
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/CIV,2006,7.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/CIV,2012,6.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/CIV,2016,5.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/CZE,2001,4.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/DJI,2002,18.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/DJI,2012,20.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/DOM,1991,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/DOM,1996,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/DOM,2000,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/DOM,2002,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/DOM,2007,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/DOM,2013,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ECU,1999,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ECU,2004,2.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ECU,2006,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ECU,2012,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ECU,2014,1.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/EGY,1991,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/EGY,1993,4.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/EGY,1995,5.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/EGY,2003,5.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/EGY,2005,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/EGY,2008,7.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/EGY,2014,9.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SLV,1993,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SLV,1998,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SLV,2003,1.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SLV,2008,0.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SLV,2014,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GNQ,2000,10.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ERI,2002,13.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ERI,2010,13.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SWZ,2000,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SWZ,2006,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SWZ,2010,1.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/SWZ,2014,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ETH,2000,10.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ETH,2005,10.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ETH,2011,8.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/ETH,2016,9.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GAB,2000,4.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GAB,2012,3.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GMB,2000,8.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GMB,2006,6.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GMB,2010,9.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GMB,2012,8.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GMB,2013,9.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GMB,2018,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GEO,2005,3.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GHA,1998,8.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GHA,2003,8.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GHA,2006,5.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GHA,2008,7.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GHA,2011,5.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GHA,2014,5.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GTM,1995,3.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GTM,1999,2.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GTM,2000,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GTM,2002,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GTM,2009,1.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GTM,2015,0.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GIN,1999,8.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GIN,2005,10.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GIN,2011,4.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GIN,2012,9.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GIN,2016,7.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GIN,2018,9.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GNB,2000,11.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GNB,2006,8.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GNB,2010,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GNB,2014,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GUY,2000,10.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GUY,2006,9.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GUY,2009,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/GUY,2014,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/HTI,1994,7.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/HTI,2000,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/HTI,2006,10.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/HTI,2012,4.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/HTI,2017,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/HND,2001,1.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/HND,2006,1.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/HND,2012,0.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/IND,2006,19.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/IND,2015,19.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/IRQ,2000,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/IRQ,2006,5.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/IRQ,2011,6.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/IRQ,2018,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1991,3.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1992,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1993,5.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1994,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1995,5.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1996,2.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1997,1.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1998,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,1999,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2000,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2001,3.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2002,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2004,4.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2006,3.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2007,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2008,2.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2010,4.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2012,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JAM,2014,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JOR,1990,3.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JOR,1997,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JOR,2002,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JOR,2009,1.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/JOR,2012,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KAZ,1999,1.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KAZ,2006,4.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KAZ,2010,3.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KAZ,2015,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KEN,1993,6.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KEN,1994,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KEN,2000,6.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KEN,2003,5.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KEN,2005,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KEN,2008,5.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KEN,2014,3.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KGZ,2006,3.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KGZ,2012,2.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KGZ,2014,2.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/KGZ,2018,2.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LAO,2000,16.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LAO,2006,6.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LAO,2011,5.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LAO,2015,8.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LAO,2017,8.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LBN,1996,3.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LSO,2000,6.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LSO,2004,5.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LSO,2009,3.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LSO,2014,3.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LSO,2018,1.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LBR,2000,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LBR,2007,7.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LBR,2010,4.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LBR,2013,5.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LBR,2016,3.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/LBY,1995,3.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MDG,1992,5.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MDG,2004,12.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MDG,2012,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MDG,2018,5.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,1992,5.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,1998,8.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2000,6.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2002,5.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2004,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2006,3.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2010,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2014,3.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2015,2.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2016,3.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MWI,2018,0.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MDV,2009,10.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MLI,2001,11.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MLI,2006,14.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MLI,2010,7.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MLI,2015,11.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MLI,2018,7.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MHL,2017,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MRT,1990,17.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MRT,2000,13.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MRT,2007,12.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MRT,2008,6.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MRT,2011,12.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MRT,2012,10.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MRT,2015,13.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MRT,2018,9.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MEX,1998,1.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MEX,2006,1.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MEX,2012,1.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MEX,2015,0.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MEX,2016,1.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MDA,2005,5.7000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MDA,2012,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MNG,2000,6.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MNG,2005,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MNG,2010,2.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MNG,2013,0.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MNG,2016,1.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MNG,2018,0.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MNE,2005,4.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MNE,2013,2.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MAR,1987,3.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MAR,1992,2.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MAR,1997,4.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MAR,2003,10.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MAR,2011,1.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MAR,2017,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MOZ,2001,7.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MOZ,2003,5.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MOZ,2008,3.5000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MOZ,2011,5.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MOZ,2015,4.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MMR,2000,9.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MMR,2003,10.6000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/MMR,2016,6.2000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NAM,1992,8.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NAM,2000,9.1000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NAM,2007,7.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NAM,2013,5.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NPL,2001,10.3000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NPL,2006,12.4000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NPL,2011,10.0000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NPL,2014,10.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NPL,2016,9.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NIC,1993,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NIC,1998,2.8000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NIC,2001,1.9000000000,JointChildMalnutritionEstimate,100
dcs:WorldBank/SH_STA_WAST_FE_ZS,dcid:country/NIC,2006,1.4000000000,JointChildMalnutritionEstimate,100
