StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod,sourceScalingFactor
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2000,0.1790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2005,0.1350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2010,0.1010000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2011,0.0970000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2012,0.0910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2013,0.0870000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2014,0.0810000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2015,0.0770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LAO,2016,0.0730000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2000,0.2470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2005,0.2490000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2010,0.2530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2011,0.2540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2012,0.2540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2013,0.2550000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2014,0.2560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2015,0.2560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LVA,2016,0.2560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2000,0.3400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2005,0.3130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2010,0.2910000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2011,0.2860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2012,0.2850000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2013,0.2780000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2014,0.2760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2015,0.2720000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBN,2016,0.2690000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2000,0.0060000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2005,0.0050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2010,0.0050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2011,0.0050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2012,0.0050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2013,0.0040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2014,0.0040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2015,0.0040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LSO,2016,0.0040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2000,0.0530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2005,0.0350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2010,0.0230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2011,0.0220000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2012,0.0200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2013,0.0180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2014,0.0170000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2015,0.0160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LBR,2016,0.0150000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2000,0.2140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2005,0.2150000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2010,0.2140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2011,0.2130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2012,0.2140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2013,0.2130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2014,0.2140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2015,0.2140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LTU,2016,0.2130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2000,0.2820000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2005,0.2570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2010,0.2330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2011,0.2290000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2012,0.2250000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2013,0.2210000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2014,0.2180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2015,0.2140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/LUX,2016,0.2090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2000,0.0920000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2005,0.0730000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2010,0.0580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2011,0.0550000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2012,0.0520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2013,0.0500000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2014,0.0480000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2015,0.0460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MWI,2016,0.0440000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2000,0.0280000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2005,0.0200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2010,0.0140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2011,0.0130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2012,0.0130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2013,0.0120000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2014,0.0110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2015,0.0100000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MYS,2016,0.0100000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2000,0.0880000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2005,0.0550000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2010,0.0350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2011,0.0320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2012,0.0290000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2013,0.0270000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2014,0.0250000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2015,0.0230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDV,2016,0.0210000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2000,0.0430000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2005,0.0320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2010,0.0230000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2011,0.0220000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2012,0.0200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2013,0.0190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2014,0.0180000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2015,0.0170000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLI,2016,0.0160000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2000,0.2880000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2005,0.2590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2010,0.2330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2011,0.2290000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2012,0.2260000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2013,0.2200000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2014,0.2170000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2015,0.2130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MLT,2016,0.2090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2000,0.0470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2005,0.0410000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2010,0.0360000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2011,0.0360000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2012,0.0350000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2013,0.0340000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2014,0.0330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2015,0.0330000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MUS,2016,0.0320000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2000,0.1270000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2005,0.1050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2010,0.0860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2011,0.0830000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2012,0.0800000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2013,0.0770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2014,0.0740000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2015,0.0710000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MEX,2016,0.0690000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2000,0.0540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2005,0.0560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2010,0.0570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2011,0.0570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2012,0.0580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2013,0.0580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2014,0.0590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2015,0.0590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MDA,2016,0.0590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2000,0.0810000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2005,0.0710000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2010,0.0630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2011,0.0620000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2012,0.0600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2013,0.0590000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2014,0.0580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2015,0.0560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNG,2016,0.0550000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2000,0.5040000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2005,0.4810000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2010,0.4620000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2011,0.4570000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2012,0.4550000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2013,0.4490000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2014,0.4470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2015,0.4420000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MNE,2016,0.4400000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2000,0.0470000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2005,0.0260000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2010,0.0150000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2011,0.0130000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2012,0.0120000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2013,0.0110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2014,0.0100000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2015,0.0090000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MAR,2016,0.0080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2000,0.0900000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2005,0.0750000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2010,0.0630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2011,0.0600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2012,0.0580000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2013,0.0560000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2014,0.0540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2015,0.0530000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MOZ,2016,0.0510000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2000,0.1460000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2005,0.1110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2010,0.0860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2011,0.0810000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2012,0.0770000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2013,0.0730000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2014,0.0700000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2015,0.0660000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/MMR,2016,0.0630000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2000,0.1490000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2005,0.1300000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2010,0.1140000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2011,0.1110000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2012,0.1080000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2013,0.1050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2014,0.1030000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2015,0.1000000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NAM,2016,0.0970000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2000,0.6810000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2005,0.5860000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2010,0.5070000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2011,0.4930000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2012,0.4790000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2013,0.4650000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2014,0.4540000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2015,0.4420000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NRU,2016,0.4300000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2000,0.3340000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2005,0.2240000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2010,0.1520000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2011,0.1410000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2012,0.1300000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2013,0.1190000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2014,0.1120000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2015,0.1030000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NPL,2016,0.0950000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NLD,2000,0.3410000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NLD,2005,0.3050000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NLD,2010,0.2760000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NLD,2011,0.2690000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NLD,2012,0.2650000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NLD,2013,0.2600000000,dcs:AgeAdjusted,100.0000000000
dcs:WorldBank/SH_PRV_SMOK_FE,dcid:country/NLD,2014,0.2540000000,dcs:AgeAdjusted,100.0000000000
