StatisticalVariable,ISO3166Alpha3,Year,Value,measurementMethod
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1980,233544.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1981,234219.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1982,234995.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1983,236146.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1984,238021.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1985,240846.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1986,244717.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1987,249514.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1988,254939.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1989,260615.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1990,266220.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1991,271675.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1992,277018.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1993,282192.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1994,287178.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1995,291957.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1996,296493.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1997,300759.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1998,304854.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,1999,308881.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2000,312917.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2001,317006.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2002,321125.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2003,325282.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2004,329467.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2005,333053.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2006,336602.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2007,340176.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2008,343778.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2009,347408.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2010,351047.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2011,354695.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2012,358347.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2013,361978.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2014,365653.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2015,369348.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2016,373052.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2017,376761.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2018,380500.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SUR,2019,384258.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1960,5425627.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1961,5511783.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1962,5616067.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1963,5720204.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1964,5834351.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1965,5959398.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1966,6083367.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1967,6194186.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1968,6291760.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1969,6397326.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1970,6517403.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1971,6605244.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1972,6651027.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1973,6688293.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1974,6733350.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1975,6777603.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1976,6808217.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1977,6838299.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1978,6864113.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1979,6885080.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1980,6904971.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1981,6914338.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1982,6918294.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1983,6921426.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1984,6927719.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1985,6939171.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1986,6955328.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1987,6978575.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1988,7010722.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1989,7057653.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1990,7112392.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1991,7170001.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1992,7225787.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1993,7281393.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1994,7346937.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1995,7399093.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1996,7418835.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1997,7425561.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1998,7432163.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,1999,7440437.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2000,7454878.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2001,7478923.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2002,7508835.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2003,7542470.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2004,7577769.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2005,7613645.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2006,7666670.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2007,7738188.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2008,7813274.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2009,7894625.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2010,7976659.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2011,8059895.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2012,8150488.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2013,8250182.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2014,8362604.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2015,8481489.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2016,8618398.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2017,8764881.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2018,8896291.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SWE,2019,9021165.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1960,3778708.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1961,3871554.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1962,3987452.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1963,4090405.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1964,4175596.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1965,4241081.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1966,4302743.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1967,4373584.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1968,4446360.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1969,4513988.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1970,4564145.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1971,4597418.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1972,4635987.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1973,4673744.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1974,4702405.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1975,4703772.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1976,4680366.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1977,4667917.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1978,4671729.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1979,4684518.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1980,4706505.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1981,4731625.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1982,4755517.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1983,4772101.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1984,4785404.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1985,4802758.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1986,4823914.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1987,4850382.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1988,4882139.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1989,4917784.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1990,4964515.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1991,5023076.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1992,5075050.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1993,5117803.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1994,5154986.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1995,5185748.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1996,5204882.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1997,5213607.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1998,5225282.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,1999,5246404.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2000,5272018.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2001,5304905.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2002,5347082.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2003,5388808.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2004,5427827.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2005,5464643.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2006,5500991.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2007,5552336.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2008,5625324.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2009,5697988.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2010,5759681.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2011,5825978.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2012,5889928.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2013,5959745.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2014,6034707.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2015,6105617.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2016,6174416.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2017,6234162.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2018,6283319.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/CHE,2019,6332428.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1960,1683373.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1961,1765942.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1962,1854806.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1963,1948106.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1964,2046280.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1965,2149577.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1966,2258339.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1967,2372750.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1968,2493121.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1969,2619593.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1970,2752642.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1971,2874816.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1972,2997366.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1973,3125158.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1974,3257984.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1975,3395668.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1976,3537997.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1977,3685168.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1978,3838754.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1979,4000336.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1980,4171386.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1981,4352356.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1982,4533108.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1983,4718567.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1984,4908137.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1985,5099736.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1986,5292945.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1987,5488087.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1988,5685507.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1989,5885955.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1990,6090036.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1991,6297360.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1992,6507716.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1993,6722171.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1994,6942315.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1995,7187665.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1996,7446858.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1997,7715282.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1998,7988551.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,1999,8259693.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2000,8524943.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2001,8771259.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2002,9000526.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2003,9238597.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2004,9523089.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2005,9875008.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2006,10319826.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2007,10835835.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2008,11339391.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2009,11713488.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2010,11877566.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2011,11507083.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2012,10948003.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2013,10287423.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2014,9638571.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2015,9388888.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2016,9221786.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2017,9131381.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2018,9156781.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/SYR,2019,9358019.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1960,692232.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1961,724605.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1962,759429.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1963,796341.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1964,834885.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1965,874573.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1966,915367.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1967,957346.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1968,1000457.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1969,1044563.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1970,1080506.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1971,1105683.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1972,1130547.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1973,1155333.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1974,1180071.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1975,1205005.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1976,1230095.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1977,1255495.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1978,1281467.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1979,1309161.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1980,1339138.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1981,1370215.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1982,1402152.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1983,1435478.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1984,1470765.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1985,1508145.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1986,1548036.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1987,1589705.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1988,1630881.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1989,1659856.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1990,1672750.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1991,1679056.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1992,1679746.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1993,1676428.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1994,1670868.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1995,1664704.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1996,1658157.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1997,1651233.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1998,1644271.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,1999,1637621.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,2000,1647393.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,2001,1674596.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,2002,1703441.0000000000,WorldBankEstimate
dcs:WorldBank/SP_URB_TOTL,dcid:country/TJK,2003,1733968.0000000000,WorldBankEstimate
