StatisticalVariable,ISO3166Alpha3,Year,Value,sourceScalingFactor
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/GBR,2011,0.3430940000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/GBR,2012,0.3659523000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/GBR,2013,0.3715991000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/GBR,2014,0.3779103000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/GBR,2017,0.4301906000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2004,0.3694468000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2005,0.3647357000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2006,0.3720069000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2008,0.3806288000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2009,0.3804807000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2010,0.3831808000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2011,0.3931583000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2012,0.4016515000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2013,0.4078957000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2014,0.4082642000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2015,0.4115227000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2016,0.4231298000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/USA,2018,0.4379341000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2003,0.0771798000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2006,0.0758905000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2008,0.0745177000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2009,0.0745342000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2010,0.0740971000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2011,0.0862216000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2012,0.0850369000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2013,0.0933058000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2014,0.0954592000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2015,0.0996760000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2016,0.0937271000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2017,0.1041653000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/URY,2018,0.1061379000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UZB,2013,0.5717369000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UZB,2014,0.5957887000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UZB,2015,0.5995537000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UZB,2016,0.6659118000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UZB,2018,0.6731031000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/VEN,2006,0.1138383000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/VEN,2007,0.1197093000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/VEN,2008,0.1235048000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/VEN,2009,0.1331785000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/VEN,2011,0.2053624000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/VEN,2015,0.2460026000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/VEN,2016,0.2967741000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/VNM,2009,0.0762254000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2004,0.2239343000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2006,0.2220430000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2007,0.2273432000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2008,0.2260829000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2009,0.2516550000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2010,0.2509747000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2011,0.2658621000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2012,0.2720825000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2013,0.2371011000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2014,0.2367159000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2015,0.2434135000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2016,0.2419567000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PSE,2018,0.2498978000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZWE,2002,0.0225593000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZWE,2012,0.0450469000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZWE,2017,0.1136510000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ALB,2012,0.1188469000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AND,2014,0.1046596000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AND,2015,0.1037374000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AND,2016,0.1032094000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUS,2013,0.0561522000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUS,2014,0.0516160000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUS,2015,0.0644933000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUS,2016,0.0656790000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUS,2017,0.0725007000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUS,2018,0.0791087000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUT,2014,0.0957093000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUT,2015,0.0998458000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/AUT,2016,0.0972245000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BHS,2010,0.0441930000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BHR,2010,0.0085628000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BHR,2016,0.0124622000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BHR,2017,0.0127517000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BHR,2018,0.0140342000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BGD,2011,0.0084737000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BGD,2012,0.0088938000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BGD,2013,0.0111153000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BGD,2014,0.0122836000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BGD,2015,0.0209446000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BGD,2016,0.0220489000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BGD,2017,0.0244122000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BGD,2018,0.0265644000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BEL,2013,0.1025865000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BEL,2014,0.1123696000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BEL,2015,0.1170127000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BEL,2016,0.1208765000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BMU,2010,0.0899663000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BMU,2016,0.1137274000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BTN,2012,0.0037069000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BOL,2012,0.0146746000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BOL,2015,0.0142818000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BIH,2015,0.0083435000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BIH,2016,0.0153420000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BRA,2016,0.0073684000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BRA,2017,0.0075851000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BRA,2018,0.0090046000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BFA,2014,0.0000000000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/BDI,2014,0.0005131000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CPV,2015,0.0163251000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KHM,2014,0.0018494000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KHM,2015,0.0033482000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CAN,2016,0.0668738000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CYM,2015,0.0915704000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/TCD,2009,0.0006276000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CHL,2011,0.0037018000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CHL,2013,0.0087248000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CHL,2015,0.0094028000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CHL,2017,0.0131035000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CHN,2010,0.0031200000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2007,0.0231437000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2008,0.0221519000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2009,0.0219826000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2010,0.0248813000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2011,0.0270920000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2012,0.0269506000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2013,0.0318388000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2014,0.0326488000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2015,0.0322959000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2016,0.0334050000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COL,2018,0.0368804000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/COD,2016,0.0004529000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CRI,2014,0.0228538000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CRI,2015,0.0262031000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CRI,2016,0.0260631000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CIV,2014,0.0093906000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CUB,2012,0.0540449000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CYP,2014,0.0912163000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CYP,2015,0.0998015000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CYP,2016,0.1043168000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CZE,2014,0.1324619000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CZE,2015,0.1385292000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/CZE,2016,0.1440106000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/DNK,2014,0.1075581000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/DNK,2015,0.1032110000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/DNK,2016,0.1085450000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/DNK,2018,0.1247853000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2007,0.0039356000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2008,0.0058863000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2009,0.0055983000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2010,0.0064689000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2011,0.0046676000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2012,0.0066520000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2013,0.0080978000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2014,0.0081488000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2015,0.0104982000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2016,0.0114240000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ECU,2017,0.0116975000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/EGY,2017,0.0057315000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/SLV,2013,0.0025193000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FJI,2017,0.0084304000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FIN,2012,0.1079717000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FIN,2013,0.1126014000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FIN,2014,0.1163354000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FIN,2015,0.1193392000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FIN,2017,0.1273281000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FRA,2014,0.0672548000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FRA,2015,0.0721581000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FRA,2016,0.0749769000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/FRA,2017,0.0803739000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GEO,2012,0.2710073000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GEO,2014,0.2744831000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GEO,2016,0.2871104000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GEO,2017,0.2797670000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/DEU,2014,0.0977008000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/DEU,2015,0.1010289000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/DEU,2016,0.1062896000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/DEU,2018,0.1048316000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GRC,2014,0.0204669000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GRC,2015,0.0189578000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GRC,2016,0.0209247000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GRL,2012,0.0272957000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GRL,2014,0.0294494000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GRL,2015,0.0310849000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GUM,1980,0.0000000000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GTM,2012,0.0007530000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GTM,2013,0.0016247000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/GTM,2014,0.0025095000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/HUN,2013,0.0709379000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/HUN,2014,0.0741233000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/HUN,2015,0.0792051000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/HUN,2016,0.0769739000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IDN,2014,0.0040044000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IDN,2015,0.0034846000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IDN,2016,0.0038732000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IDN,2018,0.0046647000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IRN,2012,0.0229463000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IRN,2013,0.0274315000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IRN,2014,0.0309870000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IRN,2016,0.0388535000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IRL,2011,0.1012227000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/IRL,2017,0.1248832000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ISR,2013,0.1236203000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ISR,2014,0.1295236000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/ISR,2015,0.1326539000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KAZ,2009,0.0013350000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KAZ,2018,0.0010217000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KOR,2010,0.0238186000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KOR,2015,0.0331424000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KWT,2013,0.0025055000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KWT,2015,0.0032502000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KWT,2017,0.0035961000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KWT,2018,0.0040804000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/KGZ,2009,0.1665038000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/LVA,2014,0.1265365000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/LVA,2015,0.1439039000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/LVA,2016,0.1471025000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/LVA,2018,0.1751472000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/LTU,2014,0.1436770000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/LTU,2015,0.1511625000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/LTU,2016,0.1483440000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/LTU,2017,0.1487960000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MYS,2016,0.0158546000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MLT,2013,0.0374801000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MLT,2014,0.0359925000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MLT,2015,0.0404809000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MLT,2016,0.0423365000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MLT,2018,0.0637820000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MHL,2011,0.0065518000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MUS,2018,0.0332342000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MEX,2010,0.0108774000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MEX,2013,0.0103394000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MEX,2014,0.0104288000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MEX,2015,0.0176869000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MEX,2016,0.0125950000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MEX,2017,0.0130201000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MEX,2018,0.0136928000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MDA,2013,0.0060565000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MDA,2014,0.0076507000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MDA,2015,0.0115074000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MDA,2018,0.0130119000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MNG,2010,0.0278518000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/MOZ,2017,0.0011980000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/NPL,2011,0.0059905000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/NLD,2013,0.0835892000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/NLD,2014,0.0895573000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/NLD,2015,0.0933087000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_MS_FE_ZS,dcid:country/NLD,2016,0.0967688000,100.0000000000
